	TCGA-3X-AAV9-01A	TCGA-3X-AAVA-01A	TCGA-3X-AAVB-01A	TCGA-3X-AAVC-01A	TCGA-3X-AAVE-01A	TCGA-4G-AAZO-01A	TCGA-4G-AAZT-01A	TCGA-W5-AA2G-01A	TCGA-W5-AA2H-01A	TCGA-W5-AA2I-01A	TCGA-W5-AA2O-01A	TCGA-W5-AA2Q-01A	TCGA-W5-AA2R-01A	TCGA-W5-AA2T-01A	TCGA-W5-AA2U-01A	TCGA-W5-AA2W-01A	TCGA-W5-AA2X-01A	TCGA-W5-AA2Z-01A	TCGA-W5-AA30-01A	TCGA-W5-AA31-01A	TCGA-W5-AA33-01A	TCGA-W5-AA34-01A	TCGA-W5-AA36-01A	TCGA-W5-AA38-01A	TCGA-W5-AA39-01A	TCGA-W6-AA0S-01A	TCGA-WD-A7RX-01A	TCGA-YR-A95A-01A	TCGA-ZD-A8I3-01A	TCGA-ZH-A8Y1-01A	TCGA-ZH-A8Y2-01A	TCGA-ZH-A8Y4-01A	TCGA-ZH-A8Y5-01A	TCGA-ZH-A8Y6-01A	TCGA-ZH-A8Y8-01A	TCGA-ZU-A8S4-01A
hsa-miR-576-5p|0|0	2.7569117359418898	2.9415367058988897	2.57324953303803	2.73383620633917	2.3093119815383796	2.48890049024333	2.33755494833765	2.2923717183831402	2.50988437945395	1.65956522706671	1.8453532341433898	1.8829072155904498	1.8452059852093101	2.66992637078117	2.41347268694638	1.4507117282820299	2.76238165874784	2.79277658081093	3.6298513001965897	1.86859020889658	2.45693813522045	2.4864145534299	2.25657253535299	1.40268909034141	2.16513849359836	3.03114741925897	3.21870299711731	1.3686862931960602	2.03129128620237	2.22591561454539	2.3377826181811203	1.9563296159497299	1.5165590903199	3.0602548079056096	2.20032301439058	2.6251473816080297
hsa-miR-582-3p|0|+1	5.79999483073857	3.82027391869416	4.04766195850654	4.24818354439152	2.72734263831033	3.10807340440145	3.94897348383834	4.871099681062519	2.84059705090038	4.09906593667036	3.9320376018429797	2.4965165032392997	3.47721604693062	2.17088612639238	3.80556642648943	1.98069391909325	6.131351925578651	4.362312171210021	4.00185645572445	3.61705878747589	4.75728536323544	3.3515817728628	2.8167385410332297	0.6928532135428921	2.82759873835776	5.40897948154385	4.876462296844309	3.99498207788667	5.34065595315173	1.9554969638573403	3.95710805467101	2.80767012533739	2.29023151756246	2.2682617780295096	3.15956586792787	4.4216763181711
hsa-miR-582-3p|0|-1	5.4058645754739105	3.95957073475061	3.89044747157669	6.25084055620631	4.44781111529971	3.10807340440145	4.30391549854783	5.1205150219839295	5.25823511947753	3.41408644221314	5.27069463664941	3.0156059526557404	4.345534967868271	3.20322522925872	4.10671002467806	2.31813920636798	7.354268073192951	4.9653719757593	4.570371113363611	4.54343048207775	5.17096327922538	4.85126525852663	3.96443453567171	3.26763791559088	4.27028582660599	4.96615718903826	4.7625885589333	4.08740752653386	6.72206014640712	3.56977234494721	4.91798534634536	4.77645829936621	2.79110837662099	3.7369527482563996	4.31085403079193	5.5706226668752405
hsa-miR-582-3p|0|-3	2.9372306068832303	2.03650068893039	1.83232805096717	3.8266518823033304	3.05106365146945	1.3811147516901898	1.7139727899361101	2.08706889224219	5.10673265075678	1.30880136959887	4.15843073449229	1.7839995570000202	3.2812608387029796	1.76905729979826	2.6390295150759	1.62298393761719	4.97877953138311	2.2495748994727998	2.34951469739739	2.55128268475723	3.4729595113664598	2.28596851201513	2.76421338437622	2.02941270777161	2.01772881939223	2.14773927511963	3.1544785958943997	2.33450858340527	4.52516891828054	1.89475129292627	2.89157734714809	3.3048415568554104	1.2348149936970199	1.61142536961383	2.0785554173021104	3.4715492783824105
hsa-miR-582-3p|0|0	6.41637265410677	4.55049482846804	4.5358233657636395	6.214698697268009	4.0364502201813	3.40982175048001	4.7052551275532695	5.59792021000301	5.131101568016089	4.10860133018683	5.633036554561009	3.25599689497392	4.32870879915533	3.1508435627380003	4.46576649982633	3.04970053358869	7.2207578407697	5.16931443670508	4.857629735761191	4.81662503666719	5.410651337735	4.49603621160256	4.18026094355944	2.56847435585627	4.23734276032136	5.47117167091701	5.376225245800519	4.59740279530424	6.6380844296826504	3.55021094530125	4.82644383195065	4.82614039300547	3.01897881246836	3.6383369412446	4.52022832828645	5.76600919551496
hsa-miR-584-5p|0|-1	5.297797508396861	4.6634945344535	3.7692239748532	5.03649953626626	5.378714157331849	2.89118238490601	4.08443921362059	5.51834588126768	4.93743318602482	3.41408644221314	7.19848696202707	4.85096294861685	4.0494787170294	6.094304912494549	5.90599805694721	5.290403418726441	7.757131984824129	4.24690351588998	4.228943376408379	6.105190849765379	5.66163703275074	4.61493304510789	4.07637992113193	4.05462484670604	4.78522871796754	4.798400514272769	4.34011423985331	4.7465869253681	6.1784940027750705	5.44419528890324	7.0177575752	7.376447483751991	5.36691566240032	5.54871659276868	6.13316442546381	7.4576060962291395
hsa-miR-584-5p|0|0	3.29560548114331	2.19528428668175	1.68689531313959	1.62920056468393	3.08686236082026	0.6796587454551161	1.59799660487299	2.08706889224219	2.08008599836101	1.24105517926683	5.144155382699481	2.22209155007586	0.5572505463796121	2.56708107435067	3.00580803556391	2.1021590549633897	4.172652795019101	2.0574380961486	2.21454699985241	2.65615566108298	3.0719906481109303	1.87396211641444	1.32850303109355	2.4648860269863198	2.53406295030212	0.952942471291749	1.86184347860612	1.46371144983325	3.54893543777465	2.45355945198025	3.41023529096833	4.69857204515295	2.47718559157896	2.7179365912915703	2.89679134903651	4.31865930583402
hsa-miR-589-5p|0|+1	3.26891585191152	3.8682162181821202	2.72997637148413	2.59076892169519	2.182691137062	1.9291157678082902	1.7139727899361101	3.83998401821052	2.89852731758092	2.71556324397722	3.9320376018429797	2.7269903188990297	2.10441579163334	3.6304924262486	3.1298649437004	1.53941768468992	4.14670966822118	2.30832623953809	2.6402628041734304	2.37812676465674	1.97042169452417	3.31692242577834	2.0082139989338503	2.1002641031133	3.98291630252935	3.9400907933181	2.82377354856175	1.71616614941344	2.84306149936785	1.37804762334299	2.82433527201411	3.2693627349634804	2.47718559157896	2.51054865993553	2.89679134903651	2.7359129814619703
hsa-miR-589-5p|0|-1	4.3908181400444	5.13452560176165	3.9868162022767097	5.2339942096761	5.289355682147621	3.48927755884929	4.393612608848009	6.0927778652177595	5.826852590818289	4.60269276430508	5.81018460957893	4.411663801422639	5.02626766049817	5.896411434636769	5.68110593644709	4.75496391221961	5.68536280964987	4.0714472896056	4.40973403402086	4.55703766529069	5.19768823221486	5.2958892144646	5.1191501116422495	5.835404458570549	6.537907568829009	5.16740460777687	4.477704229915281	4.98149468886061	5.084724474469219	4.0454333634247295	5.46780137326347	6.05086388047199	4.75782862805076	4.82320218005251	4.4807140209737595	5.254404181781809
hsa-miR-589-5p|0|0	2.5057831003285496	3.2617591062312	2.3498691561757	3.22861269380823	3.4588129379283603	1.68097978042705	2.01465511842574	3.18936584083448	3.37733043140617	2.81210139351569	4.209883157606811	2.06244448733102	2.51465823935979	3.76435701703954	3.8240519010703498	3.42050942486948	3.3218024544336098	1.91347606869762	2.34951469739739	2.6046718968283997	2.62388502918569	2.8191936140092	3.36742981207132	4.15788275861983	4.20362984584986	3.1875164228876205	2.55190846675735	2.4779990738370095	1.8781412784461298	2.0137879064210797	3.5416428087236103	3.43862666249387	3.1066000863962797	2.17752736795153	2.1608648347328003	2.56640313435198
hsa-miR-590-5p|0|0	3.00348768448063	3.7956917831354904	3.0000675207099996	4.64813618251867	3.4588129379283603	3.2364392914712203	3.49349798006753	3.8723487459146697	4.409417907431901	3.6013391932502596	3.9320376018429797	3.69761803542006	3.2095453292253704	3.4399135642172096	2.7591705219985	2.92353504190027	5.1053988679892806	3.2174587809192503	4.24634768970224	2.6046718968283997	3.2863606556469303	4.06608599077298	3.00957846349315	3.32792681160043	4.06030050780489	3.81777018374695	3.90537718636908	2.6893723922666206	3.2698673341634	2.9479444722557004	3.89291939562748	3.7785495075177904	3.01897881246836	3.79914021909213	3.66168393671049	4.08752660591591
hsa-miR-598-3p|0|0	4.314572231450709	5.88246561222081	4.5358233657636395	3.12856344643965	5.723846163899231	4.821701252448389	5.26216957752257	3.02634809648697	4.42920628056767	5.156277333892691	4.39909733980181	4.69636757955691	4.82501276590377	6.95850913099094	4.828216594865429	5.17053637957769	2.54125761252554	4.80120788650444	5.3911242396423305	3.9205502245852797	3.71417474471065	5.96124597341001	4.856052500716371	3.52106499330647	5.870464963337049	5.22869778894836	5.0541811905394605	4.20209516112254	4.84746331893159	5.263801977290759	5.8267949591867	4.48319956962929	5.19766372603984	6.378883186414349	4.19842674033422	5.0118089829599
hsa-miR-625-3p|0|-1	5.05385323696598	2.75010874771416	4.8149499287567	5.59428540517067	3.92219645830073	2.3253112468285697	3.1257834780579503	2.96764141499884	5.97556433857278	2.52932053629492	2.90371760688813	2.29574450714422	4.56255924887884	2.69453162827986	3.80556642648943	3.63698755081803	6.71606876061204	3.1548038823060094	2.8821297710565	2.9727603950915498	4.4515959286712095	3.28140988228499	2.7097034197173397	2.99760716369265	2.91352189220767	2.91661384092161	3.8251333703075	2.4779990738370095	4.17674595706697	4.03139287146738	3.0763241237951404	3.53140541630032	2.52036963682521	4.10019035561602	3.2374999808467297	4.63680117696812
hsa-miR-625-3p|0|-2	4.629813824330969	2.6439420305221097	4.9405852164734405	5.99079877633995	4.1759458115768	1.5877823446605501	2.44216267324567	3.02634809648697	6.466924592249369	2.4713726077471803	2.46948647417612	1.67780864619123	4.97312062766122	1.46021804121552	3.4721784844126	3.99163399775106	4.7394051626064	2.1243674855914	2.74192468695506	2.43818441814815	3.66394866293132	2.05310875358203	2.65305273325322	3.5466606303979598	2.7362323288787205	2.5056583270546002	3.9247596530858098	2.6893723922666206	3.0364411472054798	3.06283908784458	2.38521548642653	3.07756716433178	1.95464757200514	2.5830413408915898	1.7990364973238102	4.16875538434928
hsa-miR-625-3p|0|0	7.085422219897269	5.33549001452705	6.9069671188410995	7.0765867100265805	4.904227618520849	4.1250004666086	4.61116092613347	5.07951807691175	7.503767483385309	4.93832195667419	4.94599182142131	3.87629650035851	5.8823950485378305	4.22758182459583	4.908364242685799	5.135393055747509	7.67783234773007	5.05387640760493	4.72734905777147	4.50182151803569	5.23256842052482	4.78940496250995	4.07637992113193	4.41574174298152	3.7222290484878497	4.95168754154334	5.83129690781289	4.20209516112254	5.46688412051747	5.36803252774293	4.21511575046493	4.63029228992497	3.38882070441365	5.636495932666401	5.08144087714641	6.19717008084113
hsa-miR-629-5p|0|+1	5.6268948828916105	4.443794553147059	4.60830628257592	6.0603337014911105	3.40310594161318	3.46327549540307	4.6186208732962	5.51834588126768	5.718448959288991	4.368782519583291	4.44276264329429	4.411663801422639	5.01579373018079	4.7809100056599005	4.66348570979311	4.4690934335053605	7.211402039817179	4.6275185066311195	4.44030270470964	4.61021819909474	3.66394866293132	4.65710901850617	4.11883405848775	4.646313210077929	5.12844496904325	4.892312511198799	4.783972646462139	4.02645307673912	5.0671151644289	4.723924723510049	4.34073604144858	5.190972522632769	3.38882070441365	5.36561455964624	4.46460019943912	5.6291987886225305
hsa-miR-629-5p|0|+2	3.39768450805091	2.33831189006234	2.3498691561757	3.5963509659133304	0.502300208154844	1.48814605724604	1.8721332350454398	2.55416137012662	3.45660334668905	1.8074132110615801	2.46948647417612	2.3658192455516	2.6829813421331403	2.17088612639238	2.55299072701861	1.70197360634794	3.8255105202755497	2.2495748994727998	2.34951469739739	2.18131698803637	1.97042169452417	2.6060748831694	2.09583743242234	2.23231187963222	2.42125523162838	2.5056583270546002	2.3372579404099505	1.46371144983325	3.14113641457027	1.8313350243514699	1.75084780430155	2.47538648175367	1.12718600310655	3.33672426749781	2.3481751245614704	2.7359129814619703
hsa-miR-629-5p|0|-1	2.31023563591627	1.41714925237407	2.02621050949415	3.9093778661079197	1.0294001572962799	0.849877414778547	1.82131554309369	2.08706889224219	3.9703199906454802	1.98357284611299	2.62919769025443	1.9754668825456296	2.6829813421331403	2.30476619709604	2.72022466907407	2.89019102777754	4.38726900185588	0.9915138802331841	1.7118687645311998	2.37812676465674	1.97042169452417	1.87396211641444	1.17601393160093	3.10487665629677	2.42125523162838	2.04243055511422	1.94012491782056	1.9959870595309699	2.7132273094484	2.12374704731543	1.59818667349141	3.0359468000351297	1.42861922230398	2.17752736795153	2.27614228721505	2.93479311793212
hsa-miR-629-5p|0|0	4.98992046686543	3.77068352034971	4.20285380548203	6.051253747089549	3.53853680344158	3.56458485650078	4.17829422050673	4.6083151747279505	6.18791784562312	4.36082497595744	4.91532267505926	3.99160381330752	5.10742930249372	4.6859362113686	4.44202685813965	5.0012786165133205	6.42911929696194	3.33515257180201	3.68194548742742	4.39979634547192	3.76271091990519	4.31469329381382	4.27716182148629	5.29357612443232	4.71517610605792	3.99756969625438	4.21973729437896	3.8084323143745498	4.8780823734808	4.476957105766321	4.06299343653353	5.326608266677121	2.47718559157896	4.7929576173732	4.35523042009715	5.485988411255599
hsa-miR-652-3p|0|0	2.86778352130041	2.2685698178994302	3.35332404465536	5.312090955289531	3.8614869733146806	2.72605396116572	2.94770124761399	3.42579750098517	4.72972186019858	2.7885656879406806	3.50762173768348	2.22209155007586	3.38256286015343	3.77593243673262	3.4485449852579904	3.7712548467944598	4.47328253148123	1.91347606869762	2.58661280151746	3.76509328225336	3.5579253478510298	3.63092200419318	3.46938198497057	4.4017845300193095	4.333997666575311	2.72571959973002	3.05244066553012	3.4154795813449597	2.9621699782602002	3.7348247276144395	3.31547133141179	3.6185764440883	2.7187968189585696	3.997838515211	3.3114390003435896	3.7073154935263997
hsa-miR-653-5p|+3|+4	3.09749521498052	2.75010874771416	4.0175598283315495	5.463503336890169	2.8153330398005	1.7685202919594898	0.815747495403597	3.0827589809672498	2.35297775354835	2.14054431978922	2.08466350772995	2.22209155007586	3.2458486549883103	1.1402262517623702	2.7591705219985	1.77686205170111	3.3674446852282705	2.41910445237357	3.36890521477493	1.21777529682628	2.050798249436	1.96631434171027	2.0082139989338503	2.56847435585627	1.66820277763997	3.0851756099331404	2.7818733434238396	2.4779990738370095	2.46692328639742	1.37804762334299	2.23796535063686	1.86420516537368	2.60304319922733	3.85875750132033	2.7449614875478305	3.33744279449695
hsa-miR-654-3p|0|-1	4.05819348040605	2.75010874771416	4.06248072090277	2.6877057155053996	2.4805680419129397	4.20563211461074	2.77152138997284	4.1614012828222995	1.74324443369127	2.98772292359621	3.13425834048383	2.55767754953509	2.45388404075382	2.56708107435067	2.7591705219985	4.32680447581783	4.03800402555638	3.46993242974375	2.79018959908825	6.05812057534484	3.63816431425278	4.92215795556453	3.40222056866827	3.06999891211812	2.16513849359836	3.1875164228876205	3.28018976154708	4.14589068644619	4.60055018298617	2.79012695704363	3.5416428087236103	2.65107374004942	3.5222711424565	2.9549227320161098	4.68228004118285	4.28261812527607
hsa-miR-654-3p|0|-2	3.87565810744104	2.9415367058988897	3.97119516870116	3.5711622402504397	2.8573943216524302	4.1250004666086	3.1670695194764398	4.736920496953321	2.08008599836101	3.5877671101251103	3.8694172440265096	2.7269903188990297	2.62902663948008	3.5652806813350804	3.37522881247446	4.82721809756921	4.00949776744701	3.66238658941423	2.1420124936538603	6.990720857754179	4.34405865089756	5.1059454858448605	4.11883405848775	3.7365556548306103	3.21367393250025	3.49748277381409	3.28018976154708	4.61820809691421	4.9179224088056905	3.1946758645052897	4.6434848608764	3.11802041265079	3.77496325074713	3.33672426749781	4.70988369826657	5.2450700816337
hsa-miR-660-5p|0|+1	6.03197197220069	5.2745306516405	5.525930473218451	5.25787030374345	3.96129507794908	4.8010888186047405	4.990433122471731	4.3797541477615605	5.734442874085031	6.28000764258919	5.40920582795603	4.801249347158469	4.8369613988672	5.3827489381542595	4.984292723045059	4.54604432123651	5.06441488626456	5.500627063852611	5.57455266336596	5.112237400098549	5.241158276297781	5.08549979863122	3.46938198497057	5.2707200286712	5.58642790716021	5.20449209721687	5.471561856367611	4.8292129939252595	3.86650295007558	4.97929512402968	5.07086043530608	4.82614039300547	4.2684648804620995	6.486741496067151	6.73664247232401	4.785857253684839
hsa-miR-660-5p|0|0	4.30146341242831	3.63869445027768	4.175850624404831	5.06384537873322	3.66233818970914	3.3257335835368997	3.9840509508250497	3.5510447781538397	4.881074784494589	4.69419886471145	4.10507522591399	4.39500278011829	4.06987277708659	4.61681487107686	3.99694151793541	3.48893001368312	4.06595792405612	3.8321630813981002	4.08159029786372	4.17116131713472	4.0824712399825005	3.8886464216716496	2.65305273325322	4.35908396251031	4.87363583302563	3.45707502064189	4.03588492458883	3.8264240159475698	3.07219043393758	3.7520504696197	4.04833449465942	3.70077916497481	3.4119374030872898	4.6314236033497505	4.9887065111583	3.5032147708327206
hsa-miR-664a-3p|0|-1	3.34754764159921	3.29721649871625	3.59671509352977	3.0936100897308703	1.96911957896598	3.2054026297956604	3.2842793085428603	4.10803914190891	3.41751130457817	2.85805134363145	2.62919769025443	4.37814709810825	3.1723048501580093	3.5518770020808	2.36379822312421	2.89019102777754	2.82914974050011	3.66238658941423	3.4907394894442003	3.1627364084825897	2.39670126555944	3.1299140151639997	2.9163781349348903	2.1002641031133	3.9011448775861	4.18242553563653	3.21870299711731	2.28332154938975	3.33016679419792	3.78589694264696	3.41023529096833	3.2693627349634804	3.04878112427262	3.997838515211	4.38121549707327	2.0704409471236698
hsa-miR-664a-3p|0|0	4.861828993800531	5.03302139600416	4.964450784868999	3.80520734530276	3.7542573619019	4.74823126957479	4.08443921362059	4.82223316979049	4.6134563029725095	4.5121899630878	5.79341715816746	5.05563398442155	3.9206618338627304	4.6859362113686	3.18810960683254	4.06817213467615	4.29580039247031	4.9924980123898	4.966651436406059	4.135327383192569	3.53015570748827	3.9800924386567496	4.11883405848775	3.5466606303979598	4.936558143595099	4.798400514272769	4.991224082503701	3.8790908274554106	3.9648735722087096	4.6057191157224	4.12018364402525	4.46763058860491	4.13590564934722	5.49336537137134	5.5847724599758	3.59424317087363
hsa-miR-675-3p|0|+2	1.7397564159368202	3.22540826607689	3.61693346171511	2.6400513311443397	2.2473902532507997	1.85105148889197	1.96869463604168	7.983620443868901	5.0180461336425095	4.27873804062337	6.78035192300487	1.67780864619123	1.6422765306103	3.00108122056006	2.7591705219985	3.86004343238958	7.43954369971122	3.46993242974375	1.7118687645311998	6.21655648521364	5.966243132516709	0.31302187795434805	2.25657253535299	1.15895386895994	5.91280821638015	3.9400907933181	6.6128914626564095	5.36058477412653	1.6128103050371299	2.72182622804156	2.38521548642653	3.9225413251217205	2.60304319922733	2.17752736795153	3.1394062894200294	0.9888930551279008
hsa-miR-7-1-3p|0|0	3.0355089993173903	2.8960079395460703	2.9371358349253303	2.82189478871814	3.34516122836473	2.14077147149187	3.6326345260543196	3.33581921882665	4.76128940372943	1.9415081760376698	4.6052977368091605	2.06244448733102	3.3495795972205	3.1508435627380003	2.6390295150759	2.31813920636798	4.29580039247031	3.08930391378659	3.33676827398149	3.3619289776325094	2.2681130415244	2.35592430476143	4.58033821613371	3.29809726785748	3.6738045892229403	3.28307585803406	3.5284303455489803	2.23025137283697	2.66721613459776	1.69547251890908	3.5624258149739396	3.53140541630032	2.7187968189585696	3.25032359184656	2.44989923567197	4.00145005992881
hsa-miR-708-3p|+1|+1	4.797924348258981	5.011834538392231	6.12533201294881	1.0333050681019	4.1759458115768	3.0036999160627205	3.57244615127883	2.9064441119372404	4.6306504138559905	3.1442671002601803	0.7210246219172621	2.9713371610973196	3.62235577949345	2.06163546535539	3.66907808762384	3.5110343078525097	1.70034307260937	5.283535808445481	4.29733524353542	2.65615566108298	3.2183827394516404	1.96631434171027	2.33068803451183	2.16779823190669	1.4555165669692502	4.36822036011804	3.42333477829449	3.4154795813449597	3.30033207880131	3.8025269907682997	2.98690597505612	3.50113730227289	3.4119374030872898	1.7438095242434901	3.8220520189597305	5.396078047270549
hsa-miR-744-3p|0|-1	1.0565155776413002	2.69800175879115	1.8998923262048102	3.4928447280486696	2.77200855521801	1.68097978042705	2.05919651244208	3.9040033209556495	1.6108834008948503	1.85351035883106	2.46948647417612	2.7269903188990297	3.1340775484191696	2.78895932690481	2.87007129502069	1.70197360634794	5.13208867174628	1.83572309586998	3.82781119892384	2.37812676465674	2.62388502918569	3.38542795998483	2.9163781349348903	1.51067425474083	4.27028582660599	2.6560300120296003	2.3372579404099505	2.3839415507179402	2.9621699782602002	1.76500249858291	4.39966906866274	2.8563066418515803	2.47718559157896	3.70482401899616	1.5159687796491599	3.15011981350596
hsa-miR-744-5p|0|-1	1.9559595122488702	3.36561939812279	2.3498691561757	3.46576473909857	2.5843953868726497	1.3811147516901898	2.7169629772062898	4.35706195416538	3.41751130457817	3.3021929447524796	1.5582955100687799	2.29574450714422	2.51465823935979	4.18480302751147	3.54084123243583	1.53941768468992	5.34098550300933	1.9872520279755401	3.30389912113783	2.9315675176148397	2.1992488797363503	4.4804607406348	3.8681706964915605	2.7556968456454403	4.36482862805291	3.23608718920784	2.3372579404099505	2.83866853658901	3.1744119298638998	2.5354288657520803	4.563268951290611	2.75733658488161	2.79110837662099	3.4182416235441	2.66260121879084	3.37215608813533
hsa-miR-744-5p|0|-2	0.7823537831974999	2.33831189006234	1.76144347352912	3.51942576543697	2.77200855521801	0.849877414778547	2.63105020848871	3.8723487459146697	3.5317463353941	3.33505776498748	2.77297737058613	2.55767754953509	2.51465823935979	4.176092916955359	3.3241960597347404	2.5914264547578303	4.79056302081512	0.9915138802331841	2.21454699985241	2.9727603950915498	1.97042169452417	3.7655315937324305	4.05467498552948	3.32792681160043	4.20362984584986	1.67064669774324	2.21663217540658	2.7281696492978704	2.66721613459776	2.82310181642069	4.30418494808967	2.65107374004942	2.95746115420685	3.1584170305332595	2.48227348323666	3.5032147708327206
hsa-miR-744-5p|0|0	1.48534269722938	2.80039916615605	2.19709718486551	3.69292567248025	2.5843953868726497	1.5877823446605501	2.22476513348315	4.21285987350846	3.10945826484767	3.33505776498748	3.33298459244963	2.4965165032392997	2.6829813421331403	3.8544597128190805	3.4485449852579904	2.1021590549633897	4.79056302081512	1.66639057703662	3.30389912113783	2.7539190626146097	1.0858499029888	3.68628188415645	4.23917886536322	3.06999891211812	4.48195799742344	2.72571959973002	2.7818733434238396	2.6893723922666206	2.61968906933739	2.6864237310305397	4.45628890822533	2.9033568441785897	2.01628279154393	3.5324823935093903	2.3481751245614704	3.37215608813533
hsa-miR-758-3p|0|-1	3.42211433837618	2.03650068893039	3.27914183309512	2.6877057155053996	1.4146121847934	3.10807340440145	2.40812929442937	2.9064441119372404	2.08008599836101	3.0681172610598	3.0235880948755898	1.4386425627194301	1.6422765306103	2.42727056755865	2.14599641854775	4.31428848997285	3.1232588348193104	3.2477945268083297	1.6079878125728997	5.749913183421731	3.53015570748827	4.04506335102528	3.29522544971043	2.56847435585627	2.01772881939223	2.97501691468149	2.01437648765681	3.6558009267622404	3.90665961081521	2.36676315948033	3.16052211313515	2.53635723558771	2.8932030456555498	1.9769060272911998	3.6186430198158503	3.86186579600194
hsa-miR-758-3p|0|0	3.4697669172995798	2.40483741952724	3.22747942346093	1.5281080980164599	0.700178000988856	2.8109794243995396	2.05919651244208	2.7055416835555697	1.4651407824245601	2.76463965118916	2.90371760688813	0.793387122727614	1.74730632698475	2.30476619709604	1.88936443452311	3.92733851900831	3.2259433981549703	3.02068815234649	0.933829064312211	4.7110365900885895	3.0719906481109303	3.28140988228499	1.70802352868804	1.95490124796128	1.20596207535477	2.33776999535793	1.86184347860612	3.2652919069593596	3.30033207880131	1.69547251890908	2.5607380626682	1.76579433053846	2.47718559157896	1.9769060272911998	3.3114390003435896	3.97910383498962
hsa-miR-766-3p|0|0	2.201531441462	2.46843006908138	2.72997637148413	1.9748161771996102	1.16954695031425	2.2663823574679	1.6571497786378997	2.9064441119372404	3.5678993467808904	2.17725656316641	2.62919769025443	3.0156059526557404	2.6829813421331403	2.17088612639238	2.08599012370028	1.62298393761719	2.37244152529931	2.6637224870552902	1.80876958114426	3.19790413035921	1.79484263456128	2.42264426467693	2.09583743242234	1.7932337949214199	4.06030050780489	2.5828024329856203	2.39398808331656	1.6368237293407	2.61968906933739	2.12374704731543	1.75084780430155	1.86420516537368	1.42861922230398	3.8876670424141	2.12029704159642	2.8875838654041295
hsa-miR-769-5p|0|-1	2.90292489599542	2.40483741952724	1.96443348307423	2.25342891522476	1.8902739211945598	1.00211539949622	2.77152138997284	1.39199851997105	3.2043837311000893	3.2341282701442404	1.5582955100687799	2.4965165032392997	1.9368823527295602	3.1148350921448302	2.72022466907407	2.89019102777754	3.3218024544336098	1.66639057703662	1.49604250895345	1.95335286731513	2.51476041365022	1.96631434171027	2.33068803451183	2.41016220304634	2.7362323288787205	4.27831178885368	1.49775828122848	2.64950288982679	2.66721613459776	2.72182622804156	2.38521548642653	1.66017592860437	1.33496899683291	1.61142536961383	2.27614228721505	1.98330735115009
hsa-miR-769-5p|0|0	2.8317647517381697	3.49340274516952	2.2498392510395098	2.73383620633917	1.6240310599681202	1.13981107857306	2.77152138997284	2.19336918227977	2.50988437945395	3.6929285174573905	3.13425834048383	2.22209155007586	2.18141014266882	3.5652806813350804	2.55299072701861	3.07959030200427	3.1232588348193104	2.70803567812401	1.49604250895345	1.5795744168188302	2.050798249436	3.04775014011536	1.70802352868804	2.6651205189819	3.3431766836290495	4.27831178885368	2.3372579404099505	2.64950288982679	2.46692328639742	2.9479444722557004	2.2887370826345697	2.9489209497624804	2.52036963682521	2.9549227320161098	3.0558270351583796	2.8875838654041295
hsa-miR-874-3p|0|+1	3.2140080374762006	4.14614431839561	4.7339576481240195	3.8891368195290204	2.3093119815383796	2.8109794243995396	2.05919651244208	3.0827589809672498	3.70408011885225	2.4415017703156496	5.19611034687434	3.96926785889156	3.1340775484191696	3.1148350921448302	5.00063647035636	3.0191783839122905	2.76238165874784	3.4439649890366604	4.7149005753024404	3.81124477546608	1.97042169452417	4.4487960736751395	4.29578476206082	4.49676298507697	0.0	2.72571959973002	4.773320222558509	2.33450858340527	3.92632642086384	3.38336797767998	3.45538085403216	3.2329893714481197	2.79110837662099	3.3780586211975097	3.5439255356863097	3.40605371817878
hsa-miR-874-3p|0|0	3.39768450805091	4.18452114161912	4.9163182053428	3.98761638992748	2.8573943216524302	3.2364392914712203	1.82131554309369	3.38150971909824	4.6306504138559905	2.58503050433017	6.012088713051781	4.56847603448525	3.80376560193754	3.77593243673262	5.76959859017274	3.22040079008993	2.82914974050011	3.02068815234649	4.17543405377254	3.9620543808799	2.67550043085446	4.684556556076481	5.12956900110045	5.14230046115157	1.4555165669692502	2.5056583270546002	4.6506384438050095	1.8628501527396002	4.25659852797109	4.01721439163798	3.9253706824443704	3.89951871706195	3.4119374030872898	3.4573356809894102	3.74409511968232	3.86186579600194
hsa-miR-885-5p|0|0	0.238766896994246	2.9415367058988897	1.01752647523561	0.0	1.16954695031425	0.263739883696967	0.7079737581775729	6.449877185544831	0.9110795234346709	2.17725656316641	6.1633055185435595	7.43090793527841	1.8452059852093101	3.7409237704769502	0.623814397578334	6.46256708876079	4.00949776744701	1.12824345760649	2.69198903186068	6.11442338195621	4.7452582089633495	4.8752853113232195	5.32355034784214	4.0366731357681	9.203459087163688	1.67064669774324	6.00068881038967	3.89622767120739	3.4972740888068503	3.3610876547351403	2.2887370826345697	4.94333937529955	3.77496325074713	2.17752736795153	3.0121486244542	2.3041157053946097
