	TCGA-BF-A1PU-01A	TCGA-BF-A1PV-01A	TCGA-BF-A1PX-01A	TCGA-BF-A1PZ-01A	TCGA-BF-A1Q0-01A	TCGA-BF-A3DJ-01A	TCGA-BF-A3DL-01A	TCGA-BF-A3DM-01A	TCGA-BF-A3DN-01A	TCGA-BF-A5EP-01A	TCGA-BF-A5EQ-01A	TCGA-BF-A5ER-01A	TCGA-BF-A5ES-01A	TCGA-BF-A9VF-01A	TCGA-BF-AAOU-01A	TCGA-BF-AAOX-01A	TCGA-BF-AAP1-01A	TCGA-BF-AAP2-01A	TCGA-BF-AAP4-01A	TCGA-BF-AAP6-01A	TCGA-BF-AAP7-01A	TCGA-BF-AAP8-01A	TCGA-D3-A5GT-01A	TCGA-D9-A3Z4-01A	TCGA-D9-A4Z2-01A	TCGA-D9-A4Z3-01A	TCGA-D9-A4Z5-01A	TCGA-DA-A960-01A	TCGA-EB-A1NK-01A	TCGA-EB-A24C-01A	TCGA-EB-A24D-01A	TCGA-EB-A299-01A	TCGA-EB-A3HV-01A	TCGA-EB-A3XB-01A	TCGA-EB-A3XC-01A	TCGA-EB-A3XD-01A	TCGA-EB-A3XE-01A	TCGA-EB-A3XF-01A	TCGA-EB-A3Y6-01A	TCGA-EB-A3Y7-01A	TCGA-EB-A41A-01A	TCGA-EB-A41B-01A	TCGA-EB-A42Y-01A	TCGA-EB-A42Z-01A	TCGA-EB-A430-01A	TCGA-EB-A431-01A	TCGA-EB-A44N-01A	TCGA-EB-A44O-01A	TCGA-EB-A44P-01A	TCGA-EB-A4IQ-01A	TCGA-EB-A4IS-01A	TCGA-EB-A4OY-01A	TCGA-EB-A4OZ-01A	TCGA-EB-A4P0-01A	TCGA-EB-A4XL-01A	TCGA-EB-A51B-01A	TCGA-EB-A550-01A	TCGA-EB-A551-01A	TCGA-EB-A57M-01A	TCGA-EB-A5FP-01A	TCGA-EB-A5UM-01A	TCGA-EB-A5VU-01A	TCGA-EB-A6QY-01A	TCGA-EB-A6QZ-01A	TCGA-EB-A6R0-01A	TCGA-EB-A82B-01A	TCGA-EB-A82C-01A	TCGA-EB-A85I-01A	TCGA-EB-A85J-01A	TCGA-EB-A97M-01A	TCGA-ER-A194-01A	TCGA-ER-A196-01A	TCGA-ER-A19K-01A	TCGA-ER-A19T-01A	TCGA-ER-A2NB-01A	TCGA-ER-A2NF-01A	TCGA-ER-A42H-01A	TCGA-FR-A2OS-01A	TCGA-FR-A3R1-01A	TCGA-FR-A728-01A	TCGA-FS-A1ZN-01A	TCGA-FW-A5DX-01A	TCGA-GF-A2C7-01A	TCGA-GF-A769-01A	TCGA-GN-A263-01A	TCGA-GN-A26C-01A	TCGA-GN-A4U5-01A	TCGA-GN-A8LN-01A	TCGA-HR-A5NC-01A	TCGA-IH-A3EA-01A	TCGA-XV-A9VZ-01A	TCGA-XV-A9W2-01A	TCGA-XV-A9W5-01A	TCGA-XV-AAZV-01A	TCGA-XV-AAZW-01A	TCGA-XV-AAZY-01A	TCGA-YG-AA3N-01A
hsa-let-7a-5p|0|-3	7.325375754646901	8.49120714615787	7.66191308418004	7.132878959246559	7.16328250010633	9.008437993662321	12.870109704504301	8.64083531627549	9.780621723793251	7.100298800726019	5.75903613487564	6.17970903036167	6.72021721900645	7.1139146673129705	7.3940940966875495	6.90352769327147	7.065955120888701	6.642463313324191	6.54052016979987	6.003653332643809	7.09982081696862	7.81423393373691	6.6812349372567	8.35415515078902	6.59607163166561	5.47771240931071	8.92827394104166	6.93869023076726	6.86712165790079	9.004773903288449	7.288316470880701	9.12169092190802	8.09236585267879	7.0621996197725	8.23914499361338	8.92029100004553	7.946013403717131	7.0538967700294695	6.8632740998922195	7.54811140133667	5.9253633073131295	7.182945784940269	6.21384224302949	6.5169958218987505	6.8381189075839295	7.46264765146026	6.71831969459759	6.024051533290349	5.95213860917262	6.2295935348908	6.75167679376568	6.19031168116995	7.25429107372733	7.02608935546789	6.54319532338473	5.82219713820658	6.65695129455429	6.86713815178346	6.6074735639316	7.7513480383948306	5.67494160101571	4.818353670954651	5.09855538603815	6.776548448381491	5.98349331738711	6.735248620880999	6.3745109258430706	5.912252298678861	6.27369646324008	7.8022654592504	8.11288361469579	6.82104303005968	6.33412933410164	6.5061991277448605	8.00800365886547	7.398888605282919	7.7221810614860305	6.825400462400321	9.22143784594722	8.94142217720966	6.24497015570377	6.109700598417809	5.45808173077042	7.617539091717019	5.68008864189842	7.34429890539495	6.8310593460213305	6.721789015717139	6.00069948167215	8.92398994913322	8.924650386442721	7.47805453637743	7.1919551613641906	6.88358722395015	6.76803745179366	7.316120232140451	6.98350992003228
hsa-let-7a-5p|0|0	16.3001700365989	15.3154181995349	14.760987456250598	15.8344102708241	14.6268163541051	14.704249057715002	15.068361052356698	15.9103786453977	15.4825204491608	15.478829546906901	14.407971909989	14.9038285727385	15.762885514165498	14.9613618962987	15.267302628067501	15.5931004912335	14.9250483608771	13.7716362332425	14.3006072191009	14.0233846391554	14.1288989246207	15.017859325292301	14.741725805027098	14.5704567183743	14.8419771511273	14.2574863435751	16.2045320632447	16.2294191311106	15.713392875999201	13.9942619962624	15.879389523383999	14.4321681565324	15.3069675202789	13.724153682425301	14.280621548345302	15.807391468965301	14.4876974149335	14.0185676153708	13.887189805377501	14.9457476072312	14.172574580459301	14.578138029905698	15.1656901397881	14.795350688276802	14.3816813931283	14.2196211522397	15.355306102870099	14.214758708713699	14.4741021337354	15.753611034284802	14.8835012781388	15.413863968401198	15.2716928931621	15.2589151316534	15.5626931345221	14.819145308815699	15.258098528931901	13.752954962805099	15.579772469005599	15.291827867883999	14.746360417618	14.6686955948144	14.2256939853739	16.2442931331791	13.9556344024639	13.735934949183	14.5604655537383	13.5205997611782	13.465887781681399	15.8692733779602	14.7689736076628	15.143866349114802	14.5248468361023	15.4481944066569	15.0278063090887	15.1718701387829	15.227228486486402	14.918803848322899	14.358193565476	15.115303343142	15.182992406419102	14.8298193671626	14.6500987978796	14.7547404713291	14.399032714819802	15.3817979420106	14.652423060887198	15.9262129231463	15.440913481843099	15.143218618509	16.5840561926903	15.660033518696899	15.0206235617314	14.5029938837733	14.9470483286636	13.7685430416693	14.63691197746
hsa-let-7b-3p|0|-1	4.8120424275491605	3.2222128117890296	4.80590858143201	3.6604718142932997	3.69994172518132	3.70897584165503	3.68412334751109	5.16014562160429	5.767574142834519	3.92757961789823	3.3552398210946803	3.3331501276052404	4.25566368608335	2.4473087995180602	4.81127252179687	4.1071542969358	3.9005632231458502	3.69764742241382	4.53577432162856	4.7568288409434105	4.48642184897529	4.66905583729751	3.3254716081945004	4.71191448336643	4.44146133664605	3.57170967884759	5.11850980351198	2.79628470200267	3.52626563022077	4.22884793116157	3.63260624056148	5.2704079734610305	3.90261417982272	4.04997255830157	5.05810427230412	5.15759098945201	3.9789580136466496	3.9683193404259995	4.1851658047241305	2.69682140612114	4.00966172820666	4.1824813767988305	4.09459123503221	4.42019048356774	4.26446927069051	3.79855939771195	4.8954141318184	4.65792214259767	4.07591290360548	4.297232610982229	4.3529315333291105	3.70089561957646	3.73792476190975	3.92136423902692	3.73557749450386	4.10393670323071	5.5691861875745206	4.57169504044983	3.55383723902515	2.9285853308757903	4.3947618495785	5.16951576427373	5.50662219868176	4.727832860756259	3.55689864249534	3.1579998378476604	2.83748312038126	4.253586539791129	2.20236868061398	3.78463494313743	2.4946423810157903	5.2398466781275195	4.730868756303121	4.06796798758334	4.3695289206642505	4.50551359491246	3.14842781548483	3.70633786779036	2.32745837699721	3.44119951139885	5.138698377758559	3.443492161246	3.2053223213525803	3.58960607957508	3.7557178338204102	6.409676971080071	5.10363549417259	4.57602277729737	4.09020007404055	3.70059445692212	4.9676236424912	4.19543465126202	4.18847093001042	5.14708219537637	4.596679206684731	3.97368258074682	4.07569554714659
hsa-let-7b-5p|0|+1	12.611272013903902	8.928728800347919	10.7564742336025	10.552309816341	9.803109581952471	9.60951794266429	7.46300345860145	9.015449641353461	10.0045691134209	11.7414283655233	10.0076185195331	10.065614132337402	11.527987206596599	9.186859136945161	10.7609675548196	10.4219187876003	9.99527630880055	8.998545252883481	9.43932358745279	9.545689566383619	9.45460573731564	10.978030421493402	8.971155104293599	10.1576943433785	11.013223160516699	9.212641640910268	12.6663891467317	10.8828915550179	10.408809301067699	7.93480735744725	11.0033328122844	9.052122054799499	11.430311993556002	9.27393707410403	10.4593586650725	11.4890292376706	9.947456926533949	9.577684917453961	9.457804280018038	9.06011907124963	8.51996433778667	10.156526431029699	10.261662781094302	11.1484212384496	10.8040009076981	9.342619248192518	11.940761569575	11.4449469838012	10.7154953000259	11.4409831971342	10.806583808736999	10.636211696678199	11.004549111995	12.046750652915001	11.8516399779421	10.613252090486	12.237230467718	10.751112739958698	10.973985915188	10.6959396636835	10.525572681572	10.760264611482501	10.0548763591345	12.140089706714498	6.824899820789139	8.89017016521096	10.299112339419098	9.061763196170881	8.2391494025427	10.997431327427599	10.4679084284506	12.1248900803504	10.567886083229698	11.196261534167302	10.5394110050918	11.0199396025649	10.406113890086699	10.451443844963	8.48813928770138	10.096510713870801	11.1349944725683	10.7403200219889	9.79587415869256	10.3378249299759	10.9567906455458	12.819688979388001	10.4355781393886	10.5478273608035	11.6161605666395	7.521112728131071	12.830352024265402	11.321893498671699	11.2116179895401	10.7759413053017	10.6305099568655	8.67750958982479	9.98411505363788
hsa-let-7b-5p|0|-1	13.333728724563901	12.241633103675001	12.945369984978	11.3981585159477	10.5014519087821	12.358425117362401	13.519122789485301	12.9828820476014	13.3387711974488	12.0327189531589	9.47368113567218	10.2429240563931	11.322396179096101	11.0481288974062	11.8645562477784	11.494312233071899	10.4878343208313	10.186390134460801	10.6443017505031	10.7003978729671	11.2234258918965	11.8232360804598	9.04856095358374	12.0461548348292	12.0070910850782	8.57345576642846	13.4308625261014	11.8471223425179	11.6465531528982	11.2652767950346	10.8930097363253	12.0898501787391	12.997485356261999	11.413247445887599	13.2204606854673	13.4237319408941	11.906179452020302	11.6485419462891	11.3284533429356	11.8256657646931	8.720486529423379	10.420189121346	10.6212604790167	11.163211754925802	11.517668681458199	10.0895851528657	11.9623996297928	12.360843378977899	10.8259339002973	11.9947216489972	11.3443146781934	11.2478278616209	12.146181027267001	12.305644992987098	11.465631410906001	10.8787863394796	12.406082610343098	11.8549729699298	10.794987669166	11.637359611113801	10.376139060961801	11.4324038214697	10.3887289425232	12.4720722666859	8.56010633819201	10.2741181586779	11.766539227799498	10.5060900944144	10.017244841250301	12.0256634122082	11.6980183208589	12.189971532674301	11.609641531612699	10.6222853021061	12.971731741304	11.3092137522161	11.2283839706551	11.4181504997859	11.216747652149198	11.7933402168333	11.800687461055901	11.0781916017118	10.0843428056717	12.035455033481	11.7226118829269	12.825509875070901	11.794956099494	11.3288677669311	11.3670191982421	11.252635893723099	14.2229267848045	12.361683372648	12.1089209873142	11.5802174429058	11.4871198728601	11.2964830864789	10.5213499726785
hsa-let-7b-5p|0|-2	13.977733558006198	12.9860557143143	14.323449130688902	12.697871496626401	11.3549991235603	14.2686849415064	16.1929833392799	12.9399090088082	15.186312850062802	13.3271777868031	10.7672769410825	11.040277235902698	12.147443713799902	12.674459827091901	12.3725107483919	12.095094281812198	11.3322419857392	11.3805002066762	11.8843146629164	12.0320567016741	12.5742973019482	12.993562595633499	10.649612255946302	14.231260496353901	13.0620713524296	10.152827707216801	14.6142337787374	12.3512767228914	12.799676116377	13.0006860293594	12.069470071373901	13.993006194645199	14.1245795462151	12.2103155906729	14.379589283585599	15.061861573469	12.997129009066	12.463188867753802	12.365483832408302	12.765256840852098	10.252019211753199	12.1940082335375	11.3013136293676	12.197823438953199	13.0990864303003	12.219627484012001	13.1220019035125	13.8354253626792	11.925823962506199	12.5579822857535	12.4204953638605	12.5021817344399	13.112905412754	13.7295390976381	12.761380445733499	11.475198403860901	13.431731641201198	12.912913976652998	11.8787421133739	12.9581597782448	11.8362981402202	11.4990791095154	10.914803750866302	12.443119660222099	9.46186340085274	12.598902300349	13.3639007400089	11.7928923647915	11.590196450904601	12.550959414820301	13.055790382676198	12.845790438403899	12.215812834647	11.7724445324954	13.805744495548	12.6622521119943	12.9495702657343	11.687185668317001	12.865649061714802	12.159551709439098	12.911409738078499	12.668315522369198	10.876438169967999	12.390319796024801	12.161374047807401	13.9709187886464	12.813797333004501	12.505390821003001	12.193176165076402	12.3182396024268	15.6587634486605	12.6422767834606	13.081443888157	12.6265754813378	11.7314047567907	12.544587919729302	11.297954668394599
hsa-let-7b-5p|0|-3	9.31189604648618	9.149405193959279	9.73367098231584	8.65441953300128	7.57798191736059	10.1786110566388	14.3431223532692	10.009751790689501	11.031509732195401	9.155646923637661	6.068938126669519	6.922253433430329	7.323785758579019	8.47994126229754	8.03747000949623	7.70401829705457	6.90458920745843	7.37492648017567	7.50676282902609	7.365732909316231	8.02911036971447	8.40207012658353	7.0342139120524205	10.0925718915658	8.00499556703838	5.173562130857991	9.83069095920551	7.139257516243651	8.02855055509874	8.969567943082279	7.37744132869383	9.7433847763744	9.625731311982811	8.14580896612342	10.6198326373309	10.699846628692802	9.02061442824774	8.16827828279668	8.13337309872096	8.32677091772158	5.856160441494991	7.5348200283061395	6.890795162130481	7.75098273516415	8.30880078618654	8.58445337795719	8.59721458315703	9.8558605405205	7.343287435958509	8.263946972651429	8.06135718762405	7.215780869337231	8.85361619345849	8.67972515581276	7.8324255965422305	7.08443517383785	8.569018617966531	8.34622813532351	7.023608003313429	9.39596488416455	6.987274322970671	6.52923107721959	6.29875844946535	7.75051171168988	5.80169039156811	8.12536842891861	8.02174243574408	6.981499006652629	7.250757251505599	8.40890602001241	8.593073026228321	8.64277253127167	7.95639915237654	7.3433933202876505	9.30669686927139	8.026047251287169	8.701338660994049	7.67107495627045	9.59578555116224	9.39851688617065	7.89975607688825	8.404339408494769	6.185919037006499	8.31702438686724	7.58484270623365	9.679214621588029	8.26527650631978	7.7433731339727	7.5821830499746	8.972668500117779	10.7883718565905	8.69048840911857	8.593679827732931	8.0543736710445	7.58866554601861	8.908087071823891	6.72275383883562
hsa-let-7b-5p|0|-4	4.08893700288774	5.307637179629889	3.9313614503410297	3.76714576780066	2.89347570051539	6.189425129821429	7.03773177871122	6.10336664582246	6.87186072780517	3.31131980922123	2.08550379031849	1.43410327630442	2.8143561010474	2.2919660960282795	3.8379995682809502	3.5312736002322103	3.2928769281263195	3.5954841223052996	1.2730595008771899	2.41667567602084	3.11723596940427	4.68010133791854	2.04927824178146	5.11312375103721	4.357121020676471	2.2110403296687	5.56052645727888	2.8882883344790202	3.52626563022077	5.27946971437118	3.7912569238005696	5.927809414070059	5.371864133485009	3.76808600181418	4.8429112808877495	6.958957129146089	5.524922715586669	3.93618710088521	4.0233921509278	3.50972156106566	2.3048293287152	2.70373438983754	3.4800641460419905	3.69206441828308	3.874239150608	1.96948001192449	5.69500376459641	3.39572043032679	2.5111077469038396	4.986394243165639	3.13319855510362	2.80777826388206	3.07130283543785	4.304410595041	4.1851854905677595	3.1259060799397402	4.20082719360411	2.1066222962817602	2.54008236497836	3.2484201437850397	2.53384350766831	3.60612166191441	3.5262926745638903	3.9394941181645	0.0	3.40524726842149	2.96915970184483	1.7256998341268401	1.28743530862485	4.75101805700904	4.25981627079892	3.11603742232495	3.7273461024694403	3.0017484041294598	3.4376868041269	3.5987855996208196	4.4079740222155	3.48788057953606	3.5355654573322304	3.0697702742431403	3.1975711887905	2.57035807837136	2.37104174220091	1.6815559897085401	2.7075874697147704	4.41195733998209	2.08361400921956	3.46034577709379	3.7800979535765498	4.48128681713136	6.45227326248864	6.99832669129145	4.20653824566888	2.58704147227515	4.21145190664487	3.20488066530259	3.5811509053927097
hsa-let-7b-5p|0|0	15.0174549523346	12.6238327255424	13.8724989673694	12.8601243088871	11.9087235648581	12.6340117787567	12.558188582056198	14.457925024172699	13.7129889751248	13.884005113746701	11.641970724285299	12.130164731452801	13.501528784891802	12.1374277352527	13.338041274916401	13.258054497951901	12.1952320693876	11.4302715083405	12.1088393945842	12.238461647685599	12.472222833839	13.0385109412241	10.497963409930401	12.3903148107367	13.402971969270698	10.8771167367274	14.604680330272801	13.2489579745187	13.039806691883099	11.2349585147404	12.251425515265	12.2758716827088	14.069389574003	12.5097167760233	13.8999016295978	14.2152670150977	12.861421934421301	12.7921396042571	12.320573610367301	12.534391129181301	10.2938869947505	11.9460500119949	13.1393865727408	13.3039174617026	12.8473043644671	11.6988336911657	13.942975486482501	13.9378031484461	12.976168058461301	13.8720840367451	12.8731937412219	12.9288271309559	13.489254482950999	13.8483196180478	13.416479677177598	12.7564889529969	14.1931393364265	13.1493019169997	12.598060313663302	13.118689506053801	12.2476665450385	13.2575766247365	12.166791687555401	14.164641622778499	9.87183062038395	11.2280956188565	12.878285596127801	11.795704149412598	10.6520258645517	13.686874348033	12.8592978747837	13.8160060091343	13.076654143742198	12.2828408530156	13.724212237439101	12.586026819324902	12.2001013134281	13.0327082675571	11.853359676798402	12.518110799646301	13.475397760696499	12.5626005229157	11.774832384498	13.166393174165199	13.6120944102164	14.4391221353299	13.0286895499105	13.0264678361479	13.516191020625902	11.7843934458309	15.308100092642698	13.9432472314792	13.5482756512484	13.081249537016802	13.285539180367	12.183429459967	11.866681408483501
hsa-let-7c-5p|-1|-1	3.49604840748132	3.72470681274917	4.07020490115655	2.92575594734303	2.11734840151488	0.0	1.7530741564119598	4.14718127346628	1.8264047483167698	2.21313555119602	1.90501196834853	1.0940746036568298	2.49609896849093	3.75774998761954	1.9449032771944499	1.56357717932098	1.30262579458798	3.79305208075055	1.9386511589551398	1.2906982029074199	3.24570386452041	2.55780279324602	2.2997533016104503	1.8158877390518502	2.84176150157115	2.93643357681691	4.25665056309314	3.6885144138544304	4.06887349348313	1.9596205927001598	1.50332346278975	1.39207091333917	3.85148636883018	2.15660686135571	3.4656547860845204	5.353943158330309	2.2302284173517797	3.9523426764526497	2.83586360772241	3.3142787789576	0.728441542671793	4.25372374298078	2.13295465249801	2.2231610813278198	3.05096170481237	3.4035442397895497	4.02874356234059	2.15819558026131	2.5598426002686603	2.53993517347992	3.5708626770009397	3.5611669929435803	2.7569578842688798	0.41044821330979603	1.83944026479577	1.07328581343849	3.43315650399642	3.83058707905404	4.112788481599201	3.69683171995204	1.45534804541256	3.4861164906754603	3.24569532906246	4.91728406293611	0.55405821007525	3.5146062744132203	2.96915970184483	3.0542899266977597	2.59533201932275	3.9299770332116606	3.0600737691091298	1.8870242110072	2.3947981422137405	3.093463610722	4.417746310101379	4.33120728343419	4.36927239635465	3.58558119330078	1.6745929368438202	1.0674751830762	2.66999552650941	3.8249900080756096	2.85991352919158	1.07304463138925	3.62118467221277	2.5953374352239	3.03997022141027	4.03420276831817	2.83781601973316	0.7370326496757079	5.52995108562629	2.93031641058927	0.9404202550388711	3.1920458161803102	2.1211782507062598	3.27103685101419	2.82268360409545
hsa-let-7c-5p|-1|0	3.8126212594040902	2.3690715826647	3.85658455246202	3.61549113422079	2.37979087773219	0.5686021130549229	1.12788435121176	3.08394701362612	0.0	2.7972535655741604	2.16793243932396	1.70907978788658	3.42590444699983	3.225152772907	2.26308235045973	1.6560131576071	1.30262579458798	2.84983683713859	2.10625310884438	2.41667567602084	3.30588794753662	2.17614204819566	2.35612194774939	2.19253494678065	2.50802310928821	2.93643357681691	3.88877850191216	3.27664963878346	3.19903540324251	1.54912591176519	1.69070939653409	1.1112944044836202	3.0331752521621502	1.3541092873032299	2.6228258008107503	4.47973141533165	1.74971998356859	3.1304688738323505	2.87088168384856	2.41393285719825	1.06677615767094	3.9732710772607898	1.4292540024068001	2.70126748886448	2.47372881903682	3.75470554397806	4.4572600750054905	3.2718597771060596	3.04382070792873	3.2368523363135395	4.09303718004031	3.0360575754137997	2.9739378446526	0.990806782710888	2.8685913834786296	1.30585022689252	4.07114753589135	3.71424536937241	4.5262865856609	3.42800626361467	2.99438210192963	3.35521600389692	3.39280513302405	4.979337051967599	0.55405821007525	2.6832458362145	2.14254414050893	2.27669777845917	0.782801654441631	2.61176264806638	3.0262672476592005	2.64510046222033	2.8502179366139706	3.58979694347748	3.77036129232727	4.21552696364641	4.36927239635465	3.01341536276887	0.44930476081316395	1.67424588155429	2.8848007351707596	4.82995335238704	2.88410118003839	1.07304463138925	3.27190771008434	2.7751869899392	2.8030401502194398	3.74380544372027	3.58267846915616	0.0	5.3403916351703495	2.6074943214055297	0.756438698723453	3.37729360094189	1.73099669051593	1.6614529519736898	2.67802616932931
hsa-let-7c-5p|0|+1	5.95659889133004	4.37291536291683	5.46450848031671	5.8738559656438305	4.82425788919005	1.9629247245662502	3.02010775545644	3.8717198014504097	3.02330159168533	4.55349300587352	4.4732863200363	3.9245287629292593	6.59419804572776	5.34088452595066	4.710175879747769	4.24746408049109	4.03572344117258	7.87759152323617	4.16999106684923	3.4757658213402998	4.53751878483137	5.0893105602872195	5.23599230104433	3.9922707402778594	4.9817606055969295	6.01182166214126	7.95972492032366	6.03334750803815	6.2555875431185495	2.63895288730998	4.549213726173821	2.4960981777777	6.0418374008374	2.4584462174710198	4.88329444189483	7.900254248173809	4.45753055276126	4.92148202051996	5.130580206799361	4.6578576004602805	2.83402032334809	6.9982158405673305	3.4800641460419905	4.85685112104245	5.7382254466984906	4.70025076110561	7.5049222333121595	6.11697510522208	5.43646788860116	5.96345716438553	7.32285983733388	6.013948502508921	5.83165713803913	4.04156169603953	5.731923899433321	3.90561965200244	6.71019941011343	6.894128605103691	7.60143358168739	5.941752285722361	5.477537360086219	5.22680511234631	5.359334065718651	7.813189544210651	0.9533917128640649	5.60156226627901	4.0627123498043	4.612271113807231	4.35421624197478	5.60454009512169	5.7268462935348	5.962555061199	5.18950672256164	6.8509165381897	5.92398620664098	7.526743689939309	7.41531931282112	5.5581698844163	1.4992262498475502	4.0060047285646005	4.8373219052979906	7.2156612060365	5.47808351676563	4.2220238393804905	5.560181271610039	5.638894869604259	5.25248454798265	7.07173982079574	6.35050899912658	2.502638392593	8.86119431076724	6.52654659183452	2.59812207917206	6.17738559386099	4.596679206684731	4.0882082823258	5.82919379078545
hsa-let-7c-5p|0|-1	7.91917127748662	8.86226443545654	8.80599634121154	7.42776115788632	7.00422090716257	4.906176335571231	9.289316713999069	9.22087432233396	7.283815448990111	6.41461061053663	5.489347715971019	5.154219138442611	7.327959568844401	8.89115144275203	7.18864899192461	6.20472634106787	5.59039973932254	9.24938235685624	6.9012714898009095	5.4722904466966	7.6598136952038	7.58075206795994	6.8279614152701695	6.99625647733554	7.03387921291893	6.12869996075507	9.35576115963602	8.178085156741789	8.78704369943093	7.198256787884179	6.0560185787421394	6.86511754147853	8.69291499039076	5.851045766983661	8.24948061703657	10.8253410538411	7.6337237148951305	8.08920919895258	8.2576490949711	8.11030258461862	4.21069709324754	8.853984469843839	5.45121522121907	6.62149360452561	7.634283180676991	8.09300166065729	8.414935011570881	7.678897510730339	6.63686010928968	7.00013759129655	8.35077242009838	8.126680329873919	7.87791320133785	5.31591553097207	6.413423324755651	4.85666620590386	8.2171031173507	8.49027336515621	8.819180368598339	8.06304444240935	6.83047342160862	6.62468331616534	7.192475817591809	9.15800595853677	4.04009687572748	7.95877939687273	6.86344937722396	7.38153093918144	6.0250667936800095	7.902550188456369	8.316287596051989	6.83726256418398	7.0917191488968	7.81014886759517	9.50942487443384	9.06042353130201	9.281893255695868	7.69498809263186	5.08254891463983	5.82298356843274	6.47365520634629	8.33492219032284	6.400246014746701	6.28019303247774	8.098064614240942	7.54800308235437	7.63884625257069	8.49924172034552	6.938634756839269	6.3867466826941	10.8712345959004	8.189294236715991	4.5556711436500095	8.43189391894247	6.55125189559934	8.389970405825519	7.83156996924554
hsa-let-7c-5p|0|-2	7.42833957372989	8.81144156399082	8.841571924746631	7.0944669527784505	6.71257752336287	4.92923411348674	10.948253008127502	8.475925041828129	7.827381585086559	6.617684398860639	5.3194298382527	4.600662362393	7.155507953276531	9.48354055026068	6.6749584017915895	5.8460998423743495	5.29042938334136	9.493499898727231	6.679940290063901	5.34115637153897	7.507962685124889	7.57336584620744	6.761688930641481	7.35578465693038	6.653779545460581	6.1035330048928795	9.52139080488858	7.39196712099597	8.301395993495639	7.5577393030392805	5.53855538448	7.0304689756760395	8.601876063644701	5.33112024815136	8.410123812851669	11.085020812236	7.619709229364541	7.867547325323519	8.23346742747073	7.77226198336931	3.90811774724292	9.638951077426311	5.10593851570643	6.27359535983662	7.956081950109401	8.73733298148004	8.35933830958126	7.84022509492237	6.468391587571619	6.7243764002373005	8.351917089967769	7.47135330257802	8.017304699983141	5.36282185466825	6.507293267908139	3.7952028867429197	8.09729703036613	8.51366762883918	8.152798881553629	8.53055796218016	6.5376451832799605	5.8665217274316905	6.5282894439171795	8.21248165641568	4.08058396884592	8.541807645577281	6.85496111168211	7.45925317816373	6.43855528991066	7.36920794383727	8.22330507158321	5.932673558970901	6.31817492345586	7.50103556380883	8.99331525985528	8.89362697682649	9.86347458946692	6.590631101472741	6.17491595172866	4.65000472516128	5.68866778724112	8.57184173603466	5.63597517616222	5.754505267215401	7.280055072038129	7.240958483671791	7.4908478142062105	8.480059017466331	6.576472950543259	6.4650517840374295	10.9416098041136	7.84065858118082	4.3270448396859305	8.340108604551281	5.98574358131593	8.55340708641702	6.883964098296371
hsa-let-7c-5p|0|-3	4.69576692271613	6.183023428364919	6.12868751821993	4.56726259228938	4.80524028260744	5.551305468420299	10.6630375487882	7.213215250336489	6.83371945907286	4.23675873031567	3.61235681655219	1.70907978788658	4.75450495029596	6.95467480743966	4.6294147345728796	3.8180582063001096	4.07810223052584	6.38359201768343	4.41322443439735	3.4757658213402998	4.96831605706839	5.56496378568714	4.71743487006065	5.22268814369999	4.44146133664605	4.30418001171731	7.0331671108141895	4.33712198051337	5.90779699541554	6.1671957333907494	3.83166001136034	6.31604993819811	6.10213506842692	3.74965643260056	6.44881233392089	8.33718518632541	5.56597966221511	5.501509330172611	5.884207821006711	5.34129179740426	2.42733500328554	6.814072828760639	3.1074927224667994	4.22170714835478	5.01916621350009	7.52271296630389	5.997760542933639	5.51075199575987	4.55603660438378	4.25237083018142	5.61289240211447	4.89771774165568	5.622687899522691	3.82415143066226	4.37643777703739	2.78433130801431	5.384974873777231	5.99615231093207	5.39018230270188	6.64680376022588	3.34293758170438	3.54736648919237	3.9629873886895	5.18292647773666	2.38235983314047	5.85132066766779	4.858293379476611	5.33005241894928	3.87665499631858	5.41380933940225	6.10837791901649	3.69278000165097	3.94244353382029	5.07017935156747	6.56127647594153	6.25461204335057	7.21162732509479	4.972470653856259	5.0025891113012095	2.5682585670477702	4.13780674210275	5.8869680155483195	3.16640568100493	3.2139716386693995	4.76650052470966	4.89021000639809	5.24302508620711	5.69852433405671	4.1627551473745	5.073411636045679	8.11849452575384	5.19617814915176	3.66884092762929	6.164850939107981	3.4661667873513595	6.5483034140784	4.5510795594365305
