	TCGA-FA-8693-01A	TCGA-FA-A4BB-01A	TCGA-FA-A4XK-01A	TCGA-FA-A6HN-01A	TCGA-FA-A6HO-01A	TCGA-FA-A7DS-01A	TCGA-FA-A7Q1-01A	TCGA-FA-A82F-01A	TCGA-FA-A86F-01A	TCGA-FF-8041-01A	TCGA-FF-8042-01A	TCGA-FF-8043-01A	TCGA-FF-8046-01A	TCGA-FF-8047-01A	TCGA-FF-8061-01A	TCGA-FF-8062-01A	TCGA-FF-A7CQ-01A	TCGA-FF-A7CR-01A	TCGA-FF-A7CW-01A	TCGA-FF-A7CX-01A	TCGA-FM-8000-01A	TCGA-G8-6324-01A	TCGA-G8-6325-01A	TCGA-G8-6326-01A	TCGA-G8-6906-01A	TCGA-G8-6907-01A	TCGA-G8-6909-01A	TCGA-G8-6914-01A	TCGA-GR-7353-01A	TCGA-GR-A4D4-01A	TCGA-GR-A4D5-01A	TCGA-GR-A4D6-01A	TCGA-GR-A4D9-01B	TCGA-GS-A9TQ-01A	TCGA-GS-A9TT-01A	TCGA-GS-A9TU-01A	TCGA-GS-A9TV-01A	TCGA-GS-A9TW-01A	TCGA-GS-A9TX-01A	TCGA-GS-A9TY-01A	TCGA-GS-A9TZ-01A	TCGA-GS-A9U3-01A	TCGA-GS-A9U4-01A	TCGA-RQ-A68N-01A	TCGA-RQ-A6JB-01A	TCGA-RQ-AAAT-01A	TCGA-VB-A8QN-01A
hsa-miR-425-5p|0|0	5.85219194226673	6.5249812184758404	6.27432814732898	8.22341825710109	7.351073888504191	8.22991772517908	9.02694048040508	7.633150171801269	7.110725053181599	6.93934260470169	7.289928294167299	8.83109311102437	5.97356840976587	6.369984021954861	6.90262433032138	5.6511027960475895	8.41153105172874	7.89322294452584	7.7268787051299	7.42408897965451	8.29038732072579	6.198347437371511	6.12918675594116	6.19503353868379	5.84790350191804	7.1058881202784505	5.6936198303898395	7.039318098820269	6.955192054460001	9.94400328890702	6.95325674085044	8.20706343096273	7.4451302857965	7.52413322532452	7.435359756862321	7.69878147438525	6.50366640774574	7.96503409933228	8.05871571410924	6.84926897364867	7.0124811834847405	7.27943108043689	8.70974635335756	7.73434854053436	7.6467439607932	6.602249093169099	8.59955463990623
hsa-miR-450b-5p|0|-1	3.22188443956607	3.2804811356995804	3.32029042028274	1.14382528943343	2.7979857611676096	3.5794100797236097	4.05905126500511	3.88252836783838	3.2011633870781897	2.26425370039067	2.75678749985372	4.0618192354544	3.0661219480271398	2.52370293847193	1.6475244147148	2.64466922630346	4.74036440284903	3.83501188251428	3.80588190947148	1.94114805097537	2.8168573809129	1.3726337775919801	2.87759966991212	2.5384356858138304	1.9597784421831497	0.9363526960669241	2.33155944105844	3.5039074674111403	1.77122783495857	3.38335996681168	3.0976032301815497	2.40386403013661	3.8815658700431697	2.95985856846255	3.68099209106199	2.76490641873246	3.500615214131	3.9589233038057405	2.5059062660270803	3.54553907264165	3.3145532454079505	4.13242116754137	4.2516001826048795	2.9587595347499502	3.66819293585271	3.26953356342717	3.5525562084422497
hsa-miR-451a|0|+1	2.5695699559705	4.45419680682037	4.552846581507519	4.47047659564288	5.5284582613231095	5.808299925791639	4.35208019836015	4.91537276195912	3.5907374369274403	1.8221341697353601	3.4696342706482404	2.73229589213732	6.546486099379389	4.60156302177221	1.51920789846768	5.25597108214303	9.59294166249633	7.078275986515191	9.42457030886008	5.38994577634595	4.1108967199123505	4.29418112641836	3.39559687937132	6.555594007609139	4.09895495169114	3.81722812357188	2.51241399050304	3.97981535199871	2.49204968418222	7.502833202496751	2.99999250361498	6.07390191390599	7.87383072107745	5.07492621533092	11.493692158160998	7.57144105275328	5.3693299465876905	3.86268554243666	3.6011397804518395	3.88915024796462	4.96088419711666	4.91730395687243	10.936089203243402	6.43712272478179	8.963520805876811	6.84529061186023	7.19255016038833
hsa-miR-451a|0|-1	4.01055552078237	4.97768275622949	5.893028613112429	6.044815898816429	6.90204381823503	7.203673865706969	4.7867942213536105	6.59256351900169	4.6573318606052805	3.20822485418354	6.18955167054221	5.603796190574009	9.70752902775778	7.30600334014853	3.91941942884546	8.1138924957066	11.063610200932699	9.06218170488783	10.243686144188802	7.390007504050519	5.34103316721739	6.83672643762581	6.12481792763004	7.64643194406224	7.34090710838826	6.76168634994454	5.15464805072841	5.84919526069779	5.65751396219584	8.62386460740772	3.95976213851036	7.25623119424636	8.858942403407971	6.053364623133531	12.2863309639859	8.802212078997481	6.79930812852364	5.46436940989846	4.7796037173952	5.22596090336731	6.11468123920813	5.94578857321937	10.8720354833565	7.71786292577415	10.2640737781144	7.8218834105963095	8.07860386826696
hsa-miR-451a|0|-2	2.7786050190332996	3.2142739040940698	4.517895882750991	4.2815006197811805	5.512863972044151	5.5694699540772	3.0887889613865203	5.2134947103876295	3.2011633870781897	2.55108316556827	4.78088323633453	4.62286900803681	8.67361799283325	6.54899074691708	3.4057611132738197	6.482756454874379	9.23257844688857	7.7816378505028	8.36070836338026	5.5321521138371805	3.8096933231684798	5.084229199959981	4.98586955901524	5.25830415183992	6.2275948620011405	5.653602969375651	3.47037136247998	4.438877350385289	4.31508119724688	7.18013433560624	2.89529520555478	5.51009828272307	7.20505266533446	4.27405083463887	10.0342689889467	7.06965812294355	5.106727916716389	3.5281757394481	3.3503189314816497	4.16646108286642	4.74980424442937	4.41933657437649	7.614617846169901	5.47737590720199	8.829521762024589	6.26995832882671	6.079959989405269
hsa-miR-451a|0|0	2.5695699559705	4.13437852885484	4.552846581507519	4.90842253553874	5.87189248785441	5.70124871234104	3.9103827924322796	5.296743787215651	3.80820823819014	1.3099654709970001	4.44175061696589	3.93444266259768	7.330781512140501	5.354195426818331	2.53584159033286	6.19016142379884	9.46170756847954	7.51860489953603	9.478780889183199	6.30413722479763	3.7610313522850003	5.44163119728021	4.16441374936893	7.13172891604787	5.2329273889273	4.39924289542669	3.9808906906156896	4.22752888631302	3.7940725103950603	7.827582284076169	3.7655268090129197	6.31433468717311	7.94705410577721	5.125253677551201	11.279655558403098	7.480708110766799	5.72534180393296	3.86268554243666	3.83119566812963	4.310407482365401	4.89389793340153	5.12528410998885	10.482173869607301	6.6605891058724405	9.48792591636055	6.85205269297094	7.45311801824158
hsa-miR-452-5p|+3|+2	3.44263157376481	2.9141051031144203	2.30232973795347	2.75400910903037	2.1614259160483402	3.1289340961096603	3.0032741820008497	4.29106275007841	3.0541576937476003	3.7740168677466803	4.3832335225287	1.7948280965500802	3.48694623637439	1.75500759916401	2.3217238291422597	3.6555270494397	2.4310485481747697	2.71484931139781	2.61493109022144	2.2251014920328	2.37458637358733	2.2809684493719597	2.70103775644598	4.24151323409374	3.8078804362672996	2.39612087879294	2.74719676990232	2.68223424367368	2.43952906138476	3.38335996681168	3.0976032301815497	2.21158869105947	2.6651519202130296	2.3186106336181	2.4556755865006803	3.20358833512114	2.15040089308591	4.00473716419738	4.27779723957404	3.46577783605758	2.83248663548118	2.43567178961793	1.9637110480750501	2.9587595347499502	2.32176696452556	1.3899120607406101	2.6419900473241897
hsa-miR-452-5p|0|+1	2.7786050190332996	2.7368038719487	3.7397833688839	2.87788599146258	1.9918053171035501	3.1289340961096603	3.14310661085962	4.06548031455221	2.89045519727201	3.0698362394963103	3.9173643330993597	1.55606689370801	2.73838375919235	2.39930940371043	2.3217238291422597	2.78873030729271	3.2906757621218503	2.8351240403031404	2.96985701103806	1.5047317094238302	2.37458637358733	1.09444292566119	2.91855903644829	3.0381518598866304	2.7612947825964804	1.4994597712692	1.2292785091033798	2.5670345878439798	2.26941783432866	3.94766747184591	3.0496232351250696	2.10490097166269	3.63797640989299	2.19838859979867	3.72614738952177	3.63610826734007	2.34052725103927	4.55942663779874	4.43674939603452	3.1960406550942	2.83248663548118	3.16886961967381	2.18435244524504	3.20574308004924	2.6843280916958197	2.08449092837257	2.58311117843188
hsa-miR-455-3p|0|+1	7.14340084635296	6.31199695197318	7.51142432781716	6.475779858508941	5.07684907239903	4.31968711022452	4.484199784795741	4.512871559588589	5.73366150383459	6.400502904294171	8.10544430280783	5.36532513339369	6.51102913150183	4.7867608400355	5.18825809300655	7.54568566472098	6.562318771501	5.05527781208574	5.537606561677951	7.912325649016401	6.51141710480824	5.93478127409528	6.916350488875099	4.8407213890174	6.1465372461187195	6.0214327958138005	6.72616059545918	5.00149502675959	5.36541458242028	6.415489660759049	6.93025574818169	5.9713471643249	5.29145121416961	5.28136070755753	5.9581148605924295	5.7756732318703605	5.30231870914108	8.29965710919837	5.57895693695959	6.266631703329929	6.66281978328762	5.913165915454	6.521784722307871	5.64020308972409	6.2772546466813495	5.35668850622847	5.15771166158573
hsa-miR-455-3p|0|-1	7.775602634810981	5.81638656491001	5.68821348943035	5.7200875328364	5.589202558297661	4.583548188881281	4.47364036363731	4.72811372704571	5.403996821939441	7.431332978032611	8.281311194387209	6.22379743371846	7.299949422488461	6.00410748770157	6.113837693201951	8.34706302595999	6.2772621370056	5.52199523959842	5.3925755399375594	8.50660072861015	6.297763052243919	6.748081671534781	8.03666626698707	6.76307312065954	7.16080692147883	6.4561488588344	7.884396426812639	5.45468064836581	6.69167687399606	5.2757534187134905	6.15541698463941	4.9095237092097905	4.7522897917497495	5.07492621533092	5.676895737969461	4.98164646368881	5.02595755974899	7.52858696777483	4.4895252867496795	5.8925579168351305	5.937534603903099	5.422789341509451	6.50140033570217	5.20196101885421	6.003018437247161	4.66160174014692	5.2739599149406
hsa-miR-455-3p|0|0	5.9986048105044105	6.531793001900571	6.97404268062786	5.95624020408239	4.4158386569949	3.76095706648559	4.85347138992586	4.2358794347458195	6.30793655116566	6.382343304145089	8.36180825198397	5.48948233806064	7.62004530193694	5.4197055655015305	5.4215349520663	9.10384398269524	5.01692045192995	4.24641029826627	5.868156348917969	6.565653016971389	7.1299417973912895	6.466277543804719	7.44221042127501	4.01348013037211	6.757178791283179	7.09949436695843	6.78010358958233	5.421901920571901	6.45752801939513	6.63680724430777	6.446909395769779	6.202359145442129	5.204533285625531	4.87373751526026	6.509724027326221	5.45925804365268	4.43543312057953	6.98229231725569	5.57895693695959	5.73136147600681	6.0749140072561	5.4594014309264	4.391093379552371	5.50838061196854	5.00623112008717	5.73877526731957	4.42414630149765
hsa-miR-455-5p|0|0	5.22517438979317	4.204265799169581	4.32918760159495	5.243923098079219	3.69034732604056	3.21447002646734	2.97360450379085	4.01953894837035	5.13805944683025	3.8179166730293197	5.398353877371581	3.34671934450508	4.666464602391769	2.39930940371043	2.72224937805429	5.320615743481469	4.9304944764086605	3.9984985973740397	3.57716743819792	6.63276886891285	4.1108967199123505	4.03915274395161	4.65117807597557	5.2896861863952305	3.83247848325693	3.384243582679	3.38010323972237	3.4398627940269	3.14464863237028	4.61985449638313	5.31903146287454	3.5317411745656697	2.01902902279493	3.10067158102023	4.62362517821635	3.98319021844524	3.6518284392547407	6.243390358085639	3.6759109390439506	4.00654408759399	5.06604798104301	4.28299967126127	4.57790194205819	4.47841849251179	4.70815120540753	5.318137831551019	4.35543859604333
hsa-miR-4677-3p|0|0	3.17337169640351	3.0719821465280597	3.7397833688839	2.75400910903037	3.3824259646072994	4.28055704184091	4.46300308541087	3.67295963903054	3.1729362299427497	3.9221551046787595	2.4872590108698702	3.10192466609952	3.48694623637439	2.39930940371043	4.13178762112812	3.0776687716620397	3.09264791260917	3.65060260613423	3.30523535992885	2.41783883505078	3.60434692661112	2.0631084583873998	3.48011276848687	2.62534212344602	2.27898480583289	4.02041937435857	2.9490652791182796	3.22866974177028	3.51831541765124	4.31252130288874	4.01077180292462	3.5317411745656697	3.9544074308754396	3.97796752011373	3.19468866104806	4.0687420512044	3.57820205987006	3.86268554243666	3.54240316649619	3.76135097925893	3.6210572616342502	3.5880135725780695	3.54048385846941	3.71121010567405	3.7923710404649102	3.6875756723052597	3.85591246558528
hsa-miR-4746-5p|0|0	2.71223590004731	2.42180215548929	1.6991801334793402	2.75400910903037	2.31318544124303	2.78192726452444	4.10082020196463	1.53064604569219	2.13281289043688	2.55108316556827	2.0591449853116	3.21587648035227	2.13879282227281	2.6382170842609503	3.21182269690989	2.30455262930988	2.73291020081745	2.71484931139781	2.25066518767671	2.46225252503035	3.60434692661112	0.932246345550803	1.04139059211274	0.7836143029813281	2.12819200467471	3.3415362192172497	3.12612351373317	2.44183166426213	3.7940725103950603	2.7713586092148703	2.72245875524983	2.92663796553327	2.8290820028417003	3.2289545829178197	2.55912230069785	2.02131924740617	2.7286370107001	1.32496167132824	3.0180610531326497	2.73384844194754	2.10333124559616	1.5506277909370902	2.18435244524504	2.5457128310950403	2.6187412074092595	2.41187963841756	2.08576407059523
hsa-miR-4772-3p|0|0	2.6426657125240096	2.9141051031144203	2.4579429003843902	3.24300325605431	2.7979857611676096	4.9127148731105095	2.3449236880382798	3.39926849211027	1.56567137772136	2.19934941437194	3.5779606533606603	2.77009600002784	3.24942028013184	2.26316951425648	1.3783544983245302	3.6302462828876902	5.6423817735755195	5.139456170408019	4.515427020487559	2.70335696833682	2.23902353875299	3.23285496226009	3.17670579820335	2.5384356858138304	4.17786190637527	2.39612087879294	4.380683225995971	2.8882409114940604	2.93300023971217	3.1775204533585204	4.58254779328153	4.07451185339934	1.7180138478041003	0.846154814382335	2.55912230069785	3.7089778811416	3.3758020190847002	3.4640254607055496	2.89825783430511	1.81234358385899	4.37726441842933	3.6526786736893904	5.200636428146019	3.5417284889232006	4.372362476358689	1.3899120607406101	2.75299501238368
hsa-miR-484|0|+1	3.12317070649538	3.90177231954166	3.6778024583848197	3.53412847087709	3.07781719358908	3.76095706648559	3.53715583070292	3.1661400254852903	3.5474176875395096	2.55108316556827	2.69397768254313	2.9455297046956597	2.31361046845281	2.6382170842609503	1.8742834229793601	1.6730896217506	2.4310485481747697	3.5487323181070094	3.2544779904572003	3.6276587090514396	3.90235379055031	3.36590390989197	3.0716724175060404	2.99528580409938	2.27898480583289	2.39612087879294	2.23185234181527	3.5652294822407997	2.8944974926685	3.34447472720143	3.70486405415937	3.79457815528008	3.63797640989299	4.33234099631294	3.81242711971505	3.61730088608737	3.91367723117239	3.09192177889528	4.00076347919314	3.38134750199906	3.44506625989689	4.03874931742525	3.69207624448873	2.9587595347499502	3.6354033649331803	3.0040909563589	4.457310815088
hsa-miR-484|0|-1	3.52226791260536	3.34378287707066	3.7397833688839	3.8385761731673598	3.2381460283092203	3.81672792967773	2.88074877653443	3.2951414357429396	3.08478163373634	2.65154875316674	3.03538097507382	3.1600253467930095	3.8123352959170402	3.57607371185244	3.08156891469469	2.87735304127761	3.5445293818272203	4.20235773319587	3.77019304194932	4.2384806667899	4.18654663802125	3.6788813761037797	4.00239560467525	4.25065485008341	3.56530273271354	3.8480670461279907	4.448881491606571	4.02416840711651	3.63967858922229	3.49409682632369	3.31613803516603	2.4911745984254505	3.2320544097526605	4.41558497017596	4.3043927292513295	3.22858797939326	4.23441873699879	2.8116866525483197	4.02956174913554	2.73384844194754	3.0935618658334	3.48523354265307	4.9226116895357	3.04587077377897	3.8218145247002595	3.1863635259454197	4.42414630149765
hsa-miR-484|0|0	5.435204473435099	5.54730160038077	5.37326355456621	5.16099132873057	4.79681032626879	5.45111041366387	4.71688547062051	4.77863576343395	4.9759720947295705	3.88135898725796	5.3068673522916505	5.28274261301662	3.75286535569057	5.17608968258562	4.0176823341301	3.9077939412525	4.11405953740792	5.48569999788682	5.438772966649361	6.163270209502901	5.94163651512753	5.11291117561217	4.61425486902209	4.8706766774322805	4.09895495169114	5.01657746896424	5.50361603776507	5.12881792835072	4.7411107931247995	5.40420626991161	4.96531425530907	4.8935872297267995	5.14353537028559	5.936086383530919	5.1397327436769995	5.03930138846967	5.17074547289906	3.9589233038057405	5.59830950035985	4.44128553508797	4.98253916774626	5.17015183686317	5.785165758279389	4.86126068601197	5.5278383822176504	4.80789331001778	6.24098146541551
hsa-miR-486-5p|0|-1	4.0379105322383495	4.06093264995874	4.517895882750991	4.2588897602151	5.27474706283218	5.07015515612763	5.4462131949873696	4.54565730892057	4.07548245420165	6.4148677815716395	4.53429494504757	3.5774198496056604	7.81800459289802	6.49682285393651	2.07019478974237	5.4562730169981695	8.46118552467124	6.591939555741289	8.04137494374064	5.6327340907722	4.07153025305923	6.42874473871203	4.497452424301111	6.2867635685853696	5.49418647491042	5.88682375788913	5.6936198303898395	3.97981535199871	7.43595325860867	8.44012308086117	4.24183206908274	5.83614123865212	7.13627079421651	3.40223617228972	9.44690666256537	7.579965412383619	4.833704318403821	4.64870685499543	6.15382368792102	5.69684240569273	7.37782842964718	4.15491874460349	8.2214749894864	5.64020308972409	8.08953352987648	6.259823523996179	5.3016151683394
hsa-miR-486-5p|0|0	5.074811522306031	4.852685902504651	5.11717371855662	4.9792913970443795	6.04451089111571	5.83555444163604	6.14014287420765	5.072120653009639	4.81176591609979	7.250933075316389	4.95169298975768	3.6602744696126	8.671612195312202	6.75972442937496	3.0353997140717204	5.730570358461651	9.26089398228478	7.2036789238031	8.666369384236651	6.7426328447331105	5.58420418775473	7.21959372219558	4.79008943736782	6.895731204919749	6.241438097694651	5.98026569868698	6.18178778417196	4.4057334113906395	7.234898761122531	9.256210092410731	5.10096933005516	6.93276679410455	8.16605751492163	4.08355915293523	10.295296061339801	8.04944730044025	5.40170337450652	5.899785417436731	7.16490460947676	6.194235836861499	8.27382081359305	4.82211201532291	9.07820188796086	6.747618944599861	9.4359154913578	6.9561456187513695	6.45723501441332
hsa-miR-497-5p|0|+1	2.13544394866878	3.722850549062	3.3992320657606103	4.32568621112168	3.4494926695172596	1.64954525191894	2.59922628768645	4.06548031455221	3.43306109034778	3.50531836252634	3.94459973475842	2.9121082078525	3.0661219480271398	2.6382170842609503	2.3217238291422597	3.6555270494397	2.4310485481747697	2.3612800797787203	2.90551583066537	2.90987849383734	2.8168573809129	3.5166224268049504	2.83544336652637	3.3070986403839506	2.65497949618254	2.62703319946106	3.18062253892698	3.5652294822407997	2.93300023971217	2.58376092526321	3.7949277127455496	3.2606841946272898	2.8290820028417003	3.1662384620309103	3.37562192531049	2.83169422043121	2.5084902034145897	3.09192177889528	2.76759762475294	2.73384844194754	2.62784186928843	3.2124220608675293	3.0725771303678	2.76696799133714	3.02535841312679	1.887932717959	3.3903073051241703
hsa-miR-497-5p|0|0	3.0711597179389702	4.83075816441349	2.59839341254296	3.9272821838552003	3.16020766337516	1.22394273799601	1.9774049851881998	3.87222542632092	3.50275680359913	3.50531836252634	3.39261658002828	3.4666760897128905	3.6908381898829	3.32568397008397	2.3966833009957598	4.08571921737551	1.52739619566708	1.7764733298840099	3.3542674929383396	3.52670956752209	3.60434692661112	3.8924624231088503	3.0716724175060404	3.78087765653898	3.1221303643436897	3.2975259440433997	3.38010323972237	3.4398627940269	3.8148393928715096	2.4436077991691203	3.14403877147054	3.8285025290407204	1.33717133945972	2.53262090758259	2.9116252009883397	2.730316108464	2.2485937965489797	2.8116866525483197	2.76759762475294	2.73384844194754	2.25338574828257	2.3602313398229904	2.18435244524504	1.77377814928419	2.6187412074092595	2.41187963841756	3.7528303306734503
hsa-miR-500a-3p|-1|0	3.44263157376481	3.5185551401608395	2.59839341254296	3.9272821838552003	3.3824259646072994	3.17233588581678	3.1954531810178195	2.51674127880357	3.35982674783566	2.65154875316674	2.559506775882	4.71296125908826	2.73838375919235	1.75500759916401	2.2426551353341897	2.17067782875344	2.73291020081745	2.5488690923972004	3.14726985150177	1.80981792370087	2.37458637358733	1.3726337775919801	3.3662876684904997	1.95819397185468	1.1402394103324098	0.3835648094619071	2.23185234181527	2.68223424367368	1.49061251668615	3.9733829916312997	4.10767979895859	3.15769657108043	3.4492450290241803	2.88393849149069	2.83124144585897	3.49899720681862	3.28615959369333	2.46356673418888	2.66119912538935	3.38134750199906	3.0116762099578196	3.2546981662601397	1.3848604495767	3.3496532768586302	2.97382901199813	2.41187963841756	2.58311117843188
hsa-miR-500a-3p|0|+1	8.44073745330543	9.17069808479816	8.62092308398654	8.91602887729828	8.56463140256399	8.27416622138783	7.72593544892055	7.5523707473830495	8.14326757083402	7.63371964912855	7.577757740991321	9.386002606300869	7.21435606952063	7.019482071335339	6.915427013708181	7.2932833090801	7.530384880192269	7.405372088992901	7.689154495293519	6.438035450778919	6.98386162050139	6.44763319336339	8.502618515266679	6.44844000035149	6.24602314803632	5.64484784370045	7.2311172907148	7.643902434134509	6.571741921709799	8.960814261317381	9.00314389806311	8.28090049551242	9.22555960310654	7.279430065337441	7.7651166422454905	8.532313779399589	8.4328613107181	7.99087446383526	7.836351889913	8.246554800130191	8.12111576440264	8.64825762332011	6.41685440803473	8.69434976904469	8.00862812564503	7.2088376880117	8.23260294028894
hsa-miR-500a-3p|0|0	6.52377337230999	7.079364303083531	6.558532375146981	6.710509764248	6.7440525280496395	6.3185822593137	6.39361568653801	5.61053808720027	6.51043984877947	7.16855707886737	6.49145124702747	9.01007554360663	6.098271236931031	6.32794570724275	5.99824506685304	5.94566420149776	5.730277971863541	5.969146206990629	5.72636401891466	5.902242599098459	5.65249397360344	5.6253886133218804	7.197918624208519	6.11970102283566	5.4551188908820905	4.69899807918359	6.297277801258139	6.13863444378899	5.58077942656734	7.2554313154790995	7.159459221894551	5.860940542323611	6.84207768706481	5.82881486941427	5.65371052055202	6.7387133064691405	6.698672137817191	6.36254291893149	6.25788735598493	6.02368006193796	6.1910709752070305	6.396464484841571	4.4347467776041904	6.63271903500219	5.861332110835191	5.41264925918941	6.56765714228591
hsa-miR-501-3p|0|+1	6.392179254038661	7.138575156851701	6.42341733855873	6.24215638986701	6.73063296221825	5.5366320560874405	5.00781268233355	4.91034643675021	5.96526487245612	5.60142109674762	5.42760405579417	6.562201948809769	4.60052043869028	5.0368885683499	4.789830823749731	5.061634790603491	3.82563882697696	5.2023142580799595	5.64002186137665	4.94193420825188	5.14637675490865	3.75364385009736	6.44172745082957	4.53880764081841	4.07853493959585	3.20526063754735	4.80167305351887	5.533510136903731	4.70818919740287	6.62062445571648	6.7505980170980795	6.008816271321981	6.679703577309389	4.9501822838965	5.28260845689971	6.30264751219067	5.67325270616973	4.46425476927837	5.15773090381312	5.7483161477170395	6.14380343446705	6.298825171474969	3.5799012321783703	5.96474203137592	5.68830259490145	4.77979771628041	5.38153567898297
hsa-miR-501-3p|0|0	3.22188443956607	3.4626176248877503	3.4740773449582405	3.8983153339771004	4.87207852269177	3.94739446091553	4.167855207107491	4.03809141650651	4.19258705583059	5.00299396574071	3.2687851712270497	6.32250003263016	2.4695157660634197	3.39247183137184	3.0353997140717204	2.64466922630346	4.30935886205933	5.139456170408019	4.7894624254889	3.3007774056973	3.5480945777018302	2.58384326211591	4.34052185589003	2.65318525532182	2.5987318126835803	2.31013584774587	4.0410429085375394	4.6797337834133	3.63967858922229	4.652057553861269	4.84397557505317	4.1833870905937305	4.02374731813703	3.9409801402200495	3.9708969880847595	5.180518717725151	4.81779759930475	3.09192177889528	5.28858036185448	3.46577783605758	4.08865225549421	4.08634535415175	2.5445845148867203	3.91006108349892	2.92039072043513	3.85850082132991	3.9286612669692795
hsa-miR-503-5p|0|0	3.12317070649538	2.2994086678111203	5.85152129847694	2.00868530424742	3.2381460283092203	2.8898710490231205	2.97360450379085	2.9082516052954706	3.7710289763400096	0.7084165827619631	1.84458770298866	4.27401183909942	1.70897703873101	1.53616471500994	1.6475244147148	2.0230974822791	5.40661566724635	4.776064448096731	2.96985701103806	2.70335696833682	1.9224189166761398	1.3726337775919801	2.91855903644829	2.97336549639205	2.41549733467983	1.7809361506803998	3.42594318530936	2.9811698166406	1.2677407211945901	4.18626416461115	4.38404164980729	4.1833870905937305	5.174356681992889	2.53262090758259	2.55912230069785	2.6585434059962996	4.13522218849197	4.2527144598909	1.70457963156177	3.88915024796462	4.04815077768963	4.5775928952679	3.45826323627526	5.18286902702127	5.1868026284725195	2.5513637271324705	2.32015087112083
hsa-miR-505-3p|+1|+2	2.03040770290408	3.7697039020515	3.54523049727144	4.8029668591505805	3.5135796442707403	2.4703710612474	3.65399459428115	2.80370529494175	3.30885345637166	3.0698362394963103	4.145742401775689	6.71537112699679	2.73838375919235	2.84312570863831	2.88730444164142	1.94323061847956	2.73291020081745	2.80598227232736	3.57716743819792	2.41783883505078	4.03105939741909	2.40984257161594	3.0716724175060404	2.6805011903065497	2.86031032577973	2.8260353445672797	2.88486384026012	3.30255627825726	2.6390300772891604	4.2922309263164005	3.5753044821222995	3.9567445598093505	3.2320544097526605	3.65153345269332	3.76993214859547	2.58301228672579	3.6154848789213596	2.589174080822	2.89825783430511	2.59078093162926	3.0116762099578196	2.92889006844891	2.95757314289834	2.6605777885569903	3.12320411445374	1.3899120607406101	3.4574118764594
hsa-miR-505-3p|+2|+2	2.2333492100012795	2.42180215548929	2.7263755281730098	4.14019325942675	2.8974169903880695	1.38018112606492	2.3449236880382798	1.42182711196628	2.2987475986452997	2.65154875316674	2.87475467845454	5.74335897746938	2.31361046845281	2.9356081014707405	2.07019478974237	2.42705258767807	2.5898600009272097	2.71484931139781	2.90551583066537	1.87697686250909	3.6584879951875604	1.7095607442764598	2.38759478259783	2.24105614826878	3.0400254771162496	2.6964622984227997	2.12473931370873	2.5670345878439798	1.68361702074308	3.49409682632369	2.83995221674257	2.8625895204296405	0.8182593634686629	3.4556611846603	3.31779592114435	1.9629263664632601	2.2485937965489797	0.586648608404193	2.58564116884248	2.43194813943593	2.83248663548118	2.2806272868636297	1.7031245111364401	2.42090519412733	1.58482822666942	2.08449092837257	1.99833391688223
hsa-miR-505-3p|0|+1	2.5695699559705	3.90177231954166	3.23677791636481	2.75400910903037	2.9904349997873902	1.64954525191894	2.6749221451225798	2.12382913644176	2.66581791210731	2.3859090760369903	3.2687851712270497	5.02579984899416	1.93983272135374	2.52370293847193	1.8742834229793601	2.74229015133641	1.52739619566708	2.23577751727764	2.44426441141179	2.81031001984416	3.42854881741692	1.9825084621845201	2.91855903644829	2.73362877326809	3.1221303643436897	2.01635855471907	1.5929930810681798	3.15079393581513	3.0774909227644502	3.34447472720143	3.3561360795776003	3.2606841946272898	2.8290820028417003	3.1662384620309103	3.4312191965834	2.3293307514784902	2.04503348789871	0.586648608404193	2.28485564267939	2.98337483809003	2.7337897947939105	3.4492793395684997	1.1948268526798602	2.42090519412733	2.23688050844244	0.623126151607594	2.2461736884199
hsa-miR-505-3p|0|+2	2.84205473265239	3.722850549062	3.61303872821568	4.11523541272387	2.31318544124303	2.4703710612474	3.0032741820008497	2.25649856820404	3.4566690845725603	2.26425370039067	3.2687851712270497	5.03359111851772	2.31361046845281	2.11283133648189	2.3966833009957598	2.36710240969463	2.5898600009272097	3.320486778376	4.17683852324294	2.70335696833682	3.8096933231684798	1.7095607442764598	3.0348903970926	2.38083717646794	3.1221303643436897	3.0547569442376696	1.8832275392842799	3.7873638468774597	3.14464863237028	3.9733829916312997	3.6415381482714504	3.0467880574834503	3.10982402658376	4.33234099631294	4.24357752867557	3.04374674722417	3.82096313968988	2.91127038345354	3.04651946319185	2.86399964364932	3.6210572616342502	3.4492793395684997	2.5445845148867203	3.48050140553021	3.02535841312679	2.90352196472208	3.24593968391224
