	TCGA-3H-AB3K-01A	TCGA-3H-AB3L-01A	TCGA-3H-AB3M-01A	TCGA-3H-AB3O-01A	TCGA-3H-AB3S-01A	TCGA-3H-AB3T-01A	TCGA-3H-AB3U-01A	TCGA-3H-AB3X-01A	TCGA-3U-A98D-01A	TCGA-3U-A98E-01A	TCGA-3U-A98F-01A	TCGA-3U-A98G-01A	TCGA-3U-A98H-01A	TCGA-3U-A98I-01A	TCGA-3U-A98J-01A	TCGA-LK-A4NW-01A	TCGA-LK-A4NY-01A	TCGA-LK-A4NZ-01A	TCGA-LK-A4O0-01A	TCGA-LK-A4O2-01A	TCGA-LK-A4O4-01A	TCGA-LK-A4O5-01A	TCGA-LK-A4O6-01A	TCGA-LK-A4O7-01A	TCGA-MQ-A4KX-01A	TCGA-MQ-A4LC-01A	TCGA-MQ-A4LI-01A	TCGA-MQ-A4LJ-01A	TCGA-MQ-A4LM-01A	TCGA-MQ-A4LP-01A	TCGA-MQ-A4LV-01A	TCGA-MQ-A6BL-01A	TCGA-MQ-A6BN-01A	TCGA-MQ-A6BQ-01A	TCGA-MQ-A6BR-01A	TCGA-MQ-A6BS-01A	TCGA-NQ-A57I-01A	TCGA-NQ-A638-01A	TCGA-SC-A6LM-01A	TCGA-SC-A6LN-01A	TCGA-SC-A6LP-01A	TCGA-SC-A6LQ-01A	TCGA-SC-A6LR-01A	TCGA-SC-AA5Z-01A	TCGA-SH-A7BC-01A	TCGA-SH-A7BD-01A	TCGA-SH-A7BH-01A	TCGA-SH-A9CT-01A	TCGA-SH-A9CU-01A	TCGA-TS-A7OU-01B	TCGA-TS-A7OY-01A	TCGA-TS-A7OZ-01A	TCGA-TS-A7P0-01A	TCGA-TS-A7P1-01A	TCGA-TS-A7P3-01A	TCGA-TS-A7P6-01A	TCGA-TS-A7P7-01A	TCGA-TS-A7P8-01A	TCGA-TS-A7PB-01A	TCGA-TS-A8AF-01A	TCGA-TS-A8AI-01A	TCGA-TS-A8AS-01A	TCGA-TS-A8AV-01A	TCGA-TS-A8AY-01A	TCGA-UD-AABY-01A	TCGA-UD-AABZ-01A	TCGA-UD-AAC1-01A	TCGA-UD-AAC4-01A	TCGA-UD-AAC5-01A	TCGA-UD-AAC6-01A	TCGA-UD-AAC7-01A	TCGA-UT-A88C-01B	TCGA-UT-A88D-01B	TCGA-UT-A88E-01B	TCGA-UT-A88G-01B	TCGA-UT-A97Y-01A	TCGA-XT-AASU-01A	TCGA-YS-A95B-01A	TCGA-YS-A95C-01A	TCGA-YS-AA4M-01A	TCGA-ZN-A9VO-01A	TCGA-ZN-A9VP-01A	TCGA-ZN-A9VQ-01A	TCGA-ZN-A9VS-01A	TCGA-ZN-A9VU-01A	TCGA-ZN-A9VV-01A	TCGA-ZN-A9VW-01A
hsa-let-7a-5p|0|-1	12.563520606768101	11.9418977129681	13.021708982493301	12.1180089689566	12.532494327835	11.708651938586302	13.368134964338	13.2611669972674	13.288849092526501	12.9424382599292	12.2255589615506	12.7067534768523	12.722308114505301	12.491885566359501	12.771359406881402	13.8864305861254	14.8928390053811	13.4042409832535	12.840541602670902	12.4313881269329	13.9061492258223	12.9528184442802	13.768931218916599	13.761253954926698	13.8354735924152	13.3752674740134	13.909757700471099	13.5429490819125	12.505745082479699	12.485632497882	12.793822912922302	13.369695688550301	13.5117529137652	13.2896706529582	14.679053844916199	13.8677615400349	12.2176397924205	13.241473684109199	12.9248596394617	13.261782837689099	13.528781922377998	13.6468967870089	13.9396143423929	12.735897038460697	12.412348289794	13.285130219560001	15.3137904481035	12.3134140147461	13.0587860423606	12.817746475407601	12.7453912691591	12.19494681648	13.4398933214217	12.3632080205381	12.5733362558514	13.874388327406399	12.810885381384802	12.555282918690901	13.6207601308511	12.9558182924701	12.434217932909	13.1104395709349	12.3396659258217	13.472760158113699	13.113139031069	12.327158069763598	14.114918308350301	12.174062847557002	12.5966303694956	12.458730549335	12.2607837144153	12.7901234000549	12.8643507626368	12.6610807904219	12.935007795778901	12.1330904216587	12.0500077969824	12.662505912530401	13.2499998554056	12.3180242918607	12.4683972463241	12.400145992138699	13.3644503661734	13.309005946161498	12.413293065051802	12.9554089739517	12.934227152556698
hsa-let-7a-5p|0|-2	11.3828968594963	10.8365038208723	11.6258205069696	11.196600593345098	11.6840041778737	11.220652147469801	11.9118762677282	11.631434009073699	11.469892598368899	12.846267281452901	10.6894479624612	10.3628380188734	11.7130048913235	10.494235088351699	11.0473920457319	11.995164072960698	12.2635744347913	12.2342177288378	10.9267854798789	10.206893884309599	12.2133566557441	11.348868033220198	11.750455951720399	11.844162309420199	13.069582222961099	12.709045368316	11.8444785557012	12.229774177185302	11.213189919216699	10.3044302697457	10.8900366227315	12.0466723976701	11.689654598395698	13.3711262291225	12.838859245364802	12.567573679568401	9.905165877241199	12.5563566011461	10.742082002328	11.5618140119765	10.6288065957307	11.511576427930601	12.2339174399459	10.7224768653118	11.114952975835399	13.180728916852901	12.5979086972785	10.5254710547501	10.8853600200719	12.591955210715001	10.908630020487301	10.5940895692722	11.925425596231198	10.9584894025926	10.5261852452254	11.1497445638027	11.067459728736802	11.128612928612899	12.286322156234501	11.107372209186401	10.966180149054502	12.0482820983424	11.2480756142939	11.820604393501	11.016417137332402	10.753164707007599	12.6015806243602	10.612978647543	11.904514306071801	10.5328713955209	10.490855043415001	11.655554420764899	11.6650507676283	11.5516841077267	11.0656574799594	10.3378941173723	10.422388620623598	10.9882960007456	11.824672361651098	11.5893991369816	12.6677167903864	10.9844206599699	11.4210752472837	11.922916366393899	12.013372683803198	11.942087063241699	11.329277516398802
hsa-let-7a-5p|0|-3	6.25215054090684	5.7590765084488496	6.1073393673964	5.96156356738213	6.28794594985232	6.2398653569792994	6.3685842839542905	6.902890091034651	6.37895680585617	7.57188761474765	5.730856356757831	5.65721060835367	6.5202423346615195	5.34558186021811	6.11327980120764	6.34133670791003	7.43859861739061	6.7652197984114695	6.441735020357469	4.96889446467513	6.912198181786259	5.6699212840546505	6.1247489801702795	6.03591017818937	8.18710852083647	7.3211927755697594	6.42929665973354	6.67785504113791	5.93368583894932	4.88115948641825	5.3530637383637805	6.37312354392717	5.916967238181059	8.44725259591497	7.17642156644142	6.79464124885013	4.45205245009572	6.716606487614389	4.971045886286009	5.74415784310422	5.628704088923709	6.70497084449446	6.82073354032259	5.90382150482434	5.35118170012521	7.22551910882285	7.807438670165009	5.436281970840501	5.953392029467679	7.68048798161211	5.65683852017029	5.46042357512614	6.29208836293498	5.951519764785401	5.6651247068511	6.23611528281487	5.906831799954211	5.798999775014429	6.902269123888559	6.01536520395823	5.4269336080344805	6.749079374595519	6.35337908604281	6.6357941875697195	6.159385418934409	5.53400507738257	7.2767989466630105	5.44165051915184	6.82503069230463	5.3513472149777	5.52959056451329	6.312459740126069	6.6219063205446895	6.13542721076032	5.99022387057268	5.661230855646419	5.34592615688876	5.80623816035957	6.6025629895823705	6.5724686566575805	7.786097075621161	5.6763234225138195	6.339655628714321	6.64599461370895	6.96690264072471	6.96727989932648	5.9331528926552
hsa-let-7a-5p|0|0	13.799344679513199	13.4401086904461	14.7019539024128	13.334340541867302	14.0020967264363	13.653302613361198	14.769835090490401	14.8248969366999	14.867381068010301	13.887917245500601	14.1558704659725	15.0627953974622	13.834092382451999	14.459621985241599	14.5036554027769	15.444903302418199	16.6318512420426	14.4877056334258	14.950693029058199	14.4974010117905	14.8703025401075	14.4954093351951	15.3365993741814	15.1090276539234	14.7748034609127	14.341435434844302	15.0038150911515	14.6772954540821	14.0510599496362	14.6879587248675	14.927730402195499	14.883406376339801	15.0259970750186	13.9452741386462	15.6339921338074	14.989973045219	14.637152026019098	14.2052697314026	14.5514059674468	14.6983107276366	15.7428467513405	15.359529422397198	14.5618318366715	14.4356489670123	13.856315397095	14.1293047472311	17.5211448467539	13.8926829260549	14.880710065396599	13.9278652544272	14.592769508636401	13.897336124143	14.8309019306372	14.2402967237673	14.501447350864	15.9235944225256	14.537029828619302	13.9485738953195	14.790464922728699	14.773140692562098	14.2356218910062	14.125948509217698	13.7888615795159	14.985913505533599	15.022105914563598	14.304456758557501	15.238414197710199	14.1953163955212	14.1246694556755	14.295981128364101	14.3438143823452	14.173859198236402	14.5065880203614	14.2071559130323	14.9001983386425	14.386278179804801	13.7182400349842	14.338257364606399	14.4842197955144	13.773194305290199	13.3824221222789	13.7713866473116	15.2982307660083	14.7025120130631	13.467926643752902	14.2742885501377	14.8521002498052
hsa-let-7b-3p|0|-1	3.45224236082404	3.45508935266434	3.73675143359158	2.460359685588	3.75903180419007	3.20216888119646	3.14639141304384	3.81704686382885	3.56803151494564	2.82198607835136	3.22168102607342	3.36102202106749	4.02883101199534	4.0154633012479195	3.3608815439016606	3.6852925604268503	4.15634932503507	4.67657168506875	4.073610670044871	3.50491235971317	4.195104344052741	4.17206221443808	3.31778888833462	4.7537344851335	3.5466451787727498	2.91282153712628	3.64606222946963	4.33217432155304	2.86829807750814	3.55481563880494	4.47969891043358	4.38755988590776	3.80425662306721	2.6593064100754304	5.11115912620897	3.9964926554861404	3.5592695845555697	4.425007337413709	4.2337079871348795	4.20583009337758	4.65066215502795	3.9964113415952496	3.2979202218883903	3.3708395101123196	4.22220392360331	2.91231242657013	6.334536845249589	3.19413238436821	2.10708605369001	3.29977901860129	3.60649481601795	3.17699819921399	4.160198458561241	3.6470353248690497	3.9509534566522597	3.99990973586934	3.12580602619492	2.66842858730302	3.25060593395002	4.10359575068681	3.7447947788401	4.12609953667651	3.76970063381558	3.7883354563037503	4.49207622387012	2.4535044965791	4.35469039100664	4.11529681881899	3.9398346135745497	3.46683289313652	3.7936195951924105	3.3817113103671197	3.70836979771066	3.25631652573646	2.8779140659343905	3.3989706598581098	3.8137688952256	4.29616461353413	3.3448061443753	3.36724890449031	2.55648990426723	3.63580331830443	3.22605666970618	2.4178231695946004	3.4116454212216496	3.4558020987225	4.22729092570072
hsa-let-7b-5p|0|+1	9.85867479764624	9.34911205745438	10.891254498162198	9.12604881559778	10.4254183264424	9.230248347224519	11.160065457454	10.3260951195964	11.3603636326511	9.139008792637949	10.1252023536152	10.915373890580499	10.183941383088401	10.4872961629359	10.0848361497438	10.521055574495	12.2421219419654	10.5869444884423	9.85588770570772	9.40978262036408	9.918324912649519	9.74175954308867	10.582711870612801	11.634823344489698	9.49270298186607	9.65510042022225	9.54323628337541	9.57270539447213	8.41565759862018	9.24240679335406	10.393372388056099	11.1117176558003	10.4044026598322	8.497805035760901	11.078856544972	10.371597032282699	9.008234545192051	10.0913313648488	9.466531744162221	10.1457459248201	11.3397269188623	10.5536136862318	9.703029477605801	10.586350700167301	9.01612163135023	9.48481281108801	12.334920833882698	9.43387164204778	10.032944201781401	10.010728033219	9.68960100500895	10.0889765512262	10.590904091883	10.816082616742401	10.1201101167856	11.191145046663802	10.1735901229708	8.731920206857291	9.69431307316865	11.2285973064299	10.2347831040442	10.4282223733371	9.85657887869236	10.886632208370699	11.482285052135598	10.4777062306196	12.031247007325401	10.375341849898199	10.0809125981422	10.0061575966406	10.651197617157699	10.238099719214699	10.8213403234307	10.5307705406432	9.55061531955786	10.6754539578119	9.76909569918332	10.2966944688264	9.591418628651919	9.94706806704105	9.33337446768708	9.93643143728799	10.5446668672151	9.389472546961949	8.96901225457686	11.6201303556021	10.6498227303393
hsa-let-7b-5p|0|-1	9.998104799679151	10.070544294701302	10.9950554153877	9.99388084601135	10.4693668337146	9.81201806876002	10.7747589636057	10.633376078356802	10.8997065694209	10.67459629234	10.7765081645865	10.906821610529	10.4062923709112	10.273428450101099	9.57947666108494	10.679256622915199	11.020449794342198	10.8188854304839	10.1590207353464	9.67416199169356	11.375843552033501	10.2525593943989	11.690107649516099	10.7335129409596	10.8695623241719	10.720853670933801	10.6490733414515	10.9002911803852	10.1348045296145	10.266444468037902	10.2154479004944	11.0774158931145	10.1266079808459	10.645756886761	11.748545480686701	11.120322757434002	10.244576384217199	11.6780574414098	10.7047730435135	10.9125825958601	11.0139724716069	10.325610060278699	11.114809269556199	10.724390603116	10.0897750880357	10.487371670429999	13.159298209304	9.630341722347008	9.51125799057349	11.428171344688401	10.291412156214	10.4930279372647	10.739071924185	9.934293145471589	10.5309426821958	10.601096120419301	10.089439893764599	10.1144660984139	10.5808746037082	10.6564250789762	10.5390672743286	11.5717232813562	10.4699658428755	10.967937524210999	11.4072612736115	10.315144009705199	11.3836888243672	9.695469447521159	10.638928770573902	9.57950208557559	10.043703395008801	10.258878902685199	10.654663763664301	10.547361349964401	9.54971002850169	10.678737338436001	9.586422635922949	10.554086176774199	9.624348311024368	10.3065621468503	11.147526177028197	9.936048896476949	10.481858726436801	9.76661212036419	9.6633727142069	11.1592611906402	9.8794304783134
hsa-let-7b-5p|0|-2	11.1395873750525	10.8896067371626	11.7565837390101	10.456776773790699	11.2832390865567	10.361706173468699	11.1657137028525	11.4990035816508	11.444775162178098	12.034903564445901	11.6034755276621	10.2557866231936	11.1209139402332	11.1965212529557	10.255591037905699	11.818157698966901	11.6710390495663	12.6680107015306	11.9083164878161	10.3785876907565	12.5012988248745	10.8363375477014	12.099344624186498	12.3768266937169	12.3673083308842	12.446082196318901	11.378743575942199	12.314477565813402	10.980286166472002	10.7792994444313	11.186609471965498	12.3644483692787	11.0826773881379	11.6916879763505	12.208931375088902	12.194220597917301	10.3893729057325	12.776653177271	11.356026145219099	12.719709660921199	11.7056004075373	11.319833970774601	11.9639583252116	10.7046533984075	10.8821309578534	11.8699022673984	13.380597248933698	10.0801320465764	9.389469370735231	12.494325976891	11.2651037973043	11.0790623862096	11.7172328313237	10.481731107485599	11.658103379108699	11.351241285933499	10.635575208345	10.8794286655394	11.504058360899	11.094729406844802	10.9896530916941	12.24814850452	11.2987644843231	11.6961821768418	11.7926065573653	10.376259669709901	11.588146262060402	10.0177728142022	11.322967067616599	9.642940158713259	10.6826666141255	11.079904797148199	11.169788869948402	10.9584408608038	9.87143422876631	10.6653518674481	10.3171769060289	11.188412234378701	10.5316880762569	11.1694957908134	12.407463545847099	10.990328170606197	10.6905179981996	9.87387816652521	10.8467563251666	11.8239357623051	10.9696808133137
hsa-let-7b-5p|0|-3	6.29597099032761	6.631675801242089	7.2329197102571205	6.231416740801411	6.65811504978894	7.23267554379643	6.565163660064041	7.2098319120065	6.94910068673895	8.13209437807629	7.198293685581111	6.299476422633769	7.25453101110245	6.647978708594941	6.02798060164222	6.929161159829321	7.0427612190591	7.85385423616194	7.97559069894861	6.07789415918795	7.68436131692131	6.1821407355187095	7.43919900311566	7.10384678972739	8.816531671730221	7.99464679731291	6.645660335528341	7.786497145017459	7.14310730884405	5.9406918668849	7.250213806451731	7.854898062360059	6.462219845930929	8.381856488521741	7.45923019750345	7.54480857633091	5.939412862104651	8.17126417323832	6.61118000343832	7.49439776758808	7.308265820628481	6.76169680953856	7.062406366233519	6.53843311578188	6.41412410791108	7.8305035018178	9.38479729248969	5.66779637603143	5.295746112144941	8.99636268509424	6.6973023487685195	6.66518058781507	6.83402421561874	6.60406552908573	6.888656048309031	6.9463554186311605	5.856400748488589	6.68134155843336	7.4208282309525995	6.6611416931840095	6.65316446424531	8.098486962139269	7.42226506105147	7.327891001778291	7.26438700211403	6.8300496687534595	7.1429898345931395	5.60017597533736	7.6679781508994695	5.499812038474129	6.68205918512338	6.85420376998814	6.95429667084008	6.6636773584904505	5.421851648125111	6.46109082750687	6.332417226790019	6.745707708521639	5.725353295624781	7.7322845358268095	9.200691809675961	6.136722048619389	6.21998560820008	5.88672139516584	6.75891423309289	7.249445335897571	6.63324417243557
hsa-let-7b-5p|0|-4	2.14914759636941	1.6388614815937799	3.04504760386763	1.7760966819693702	2.74715103869631	1.31703167483898	2.7247096297619597	3.36109136909172	3.04264377144312	2.65063510856367	2.8466256608720295	2.89160089151268	2.9092468131142097	1.6459146002660099	2.31453282474189	2.23498257521061	3.86529748660841	3.02458564975394	3.2363748815530697	1.68632096105531	2.9581664159294303	1.58647145025071	3.13342712113459	2.50151433325719	2.6202248438309703	1.85294104948107	1.33094543921306	2.8837868706440495	1.43469601302951	2.1148861318004	2.1496811424969	2.15905981906117	1.4904483037593899	1.4286065132571102	3.4189988814855496	2.96357076689045	1.5040033439315	2.1799101492557402	2.33587114071568	2.70023512416335	3.0418501297653995	2.82487483645961	3.08684076898158	3.34453649023027	1.6302916975906598	1.42152764307283	5.5061870316434405	2.3217074655935	2.25725290585484	2.77114589957304	2.5185824321620696	2.7264377237264	2.38398440730677	2.4286049565938796	2.47915969066152	2.68020619919498	2.03265627061739	2.3495938382994197	2.16032489984163	2.3097120985548596	2.48598934445442	3.55375945169779	2.7158655363672697	3.2198940872325403	3.3638793098175497	1.69542604748129	3.27790840195018	1.3130434887635902	3.03090691008194	2.00610878936204	2.79969152183941	2.65546376935545	2.8909994167268502	2.0485782018031298	1.40409688782918	1.8326072825955502	2.35395296689381	2.30026324350317	1.92555924972387	2.8341052271176403	2.44841468093417	1.7390015765303999	2.1958518039024697	2.36591290957471	1.51909867921674	4.088163976022029	2.00184222686279
hsa-let-7b-5p|0|0	11.7240668264121	11.6532598944611	12.6297812872646	11.499714582932599	12.1430884115751	11.621644572952599	12.400403579523099	12.205618915874698	12.738370128425501	11.731949041436698	12.4858493192713	13.3104254342188	12.008497038443698	12.352786156420699	11.694223802539199	12.846077661612899	13.5360710986846	12.4133819127638	12.074315886398999	11.7812252228881	12.5204239997336	11.9670844344489	13.280557155964999	12.771667170400901	12.173113755169402	12.1456981229467	12.0744063154976	12.058111074723401	11.502482533457599	12.421328311795302	12.235667332069099	13.0393914607479	12.260703978011598	11.3540907915959	13.3692455776465	12.4291490377888	12.480438292321	12.660945018277099	12.263848009333	12.6934440434897	13.4361967571701	12.500543287119301	12.2848082762432	12.605079143150899	11.4497611953209	11.4969596303036	15.493088502114501	11.4335103433725	11.5547392432137	12.5382726148004	12.110485124159	12.1850513529439	12.6872982978296	11.8978371545934	12.6010893823929	13.229316028519401	12.1383545602755	11.7148153934291	11.905483851738902	12.633502693508598	12.364326641451001	12.661247761643699	12.077247541093199	12.581273761373	13.455317052369098	12.1141054452859	13.2790871018403	11.6841747173677	11.939985378258	11.5380551011956	12.0716821775601	11.893339739085901	12.441205286914599	12.317818976249699	11.7734677575774	12.801528855999598	11.26280618382	12.359902859764901	11.3881539883848	11.5919229206217	12.1150501567849	11.630896533982101	12.3691035172104	11.340943301479001	10.966402986398199	12.856114377393201	11.8417770183326
hsa-let-7c-3p|0|0	3.0414113441983903	3.28670782355578	4.72181459952046	1.70122504441401	2.78086006528392	0.995920804868772	3.5083022701974906	4.36747952373015	3.58884965372319	2.65063510856367	6.32606511585521	3.1835851796867902	3.23689504096869	3.7273112121503598	4.76367894070225	5.26940887118542	3.4049163329757404	4.21240259459179	1.5954155341055	3.50491235971317	0.8294768799925301	4.65561522525893	3.62803986317989	5.1952324996215	3.8582358805695405	3.81370857072242	2.9949605474665	3.85506103735861	1.43469601302951	2.90913601066513	0.754852803520703	4.32655918271431	2.68465901555357	1.55265297606557	4.21738284050042	4.943507693483281	4.0931805354429	3.51313663727162	5.46987171251387	5.76967232846658	1.66477386750267	4.08529753087234	4.09284815906792	4.17053480312239	4.65826228488202	3.53999049237316	2.27257224913301	3.1448057200312696	4.35995317851179	1.84380506792128	3.65654911883429	4.455527371465269	2.30405708123081	1.39154897894644	4.06984265105096	4.01095359469431	1.6140265866657901	2.66842858730302	2.09080015839595	3.34695629329946	1.76601815042982	3.63649233476696	2.27978805729312	3.8979590315871095	4.27147357125056	1.69542604748129	2.07213120564038	3.2194083444251	2.95205242903064	2.8550085058820294	3.0388340566019396	4.80447447097324	3.7742997018939	5.55194627601424	4.8922210993934	3.4914949603166003	2.8657791186432497	4.6927256792372	2.97634199317383	3.7556618932678396	0.886880459940494	3.04856832742705	0.675304227491808	0.9592284673912841	2.4206921676427404	4.215899655104479	1.7672686720336799
hsa-let-7c-5p|-1|-1	2.08910227989501	1.6388614815937799	4.4458622996016794	2.70991202934658	2.40201947327159	0.995920804868772	3.8262066865754996	3.57434050541282	3.98411128485816	2.45615456930122	6.632796452732179	2.9371083784381495	3.29435658027213	2.88525916702186	4.42858351853323	4.11380953046975	3.86529748660841	3.19489754132846	2.0117543533085303	2.1135418543796898	2.7115592396072596	3.1984133635764502	3.91218187198898	3.9988774832652902	3.62824468636701	2.7355459913540696	4.2847534217484995	4.85233227388155	2.02355827509614	4.01287673485833	1.2478782045963	2.6321182475339198	1.8334287319496598	2.2830689192810203	4.084157880885259	4.73827404050778	2.22421729327938	4.52796694142098	4.489115988410361	3.82272706787072	0.9743300972110501	2.4761597720054103	4.81630360598944	3.11482829559536	3.66406795315946	3.90584027094711	2.48496464201252	3.0675017101259603	4.5269879331051	4.3212117043078395	3.19697277775611	4.32374835308348	3.47604879235257	1.29938649455222	2.9339848121203302	3.9433855735927	3.28680166223702	3.5885486778806297	4.197769140258069	3.15634526498276	2.76611883922625	4.53478417158903	2.51424087042359	4.5956850138478496	4.08357037457075	2.37784829817321	2.07213120564038	1.7550765730578899	2.4188414026344103	2.54279215951879	3.19531281383581	4.51967615310892	2.70066318333068	6.36739721279117	4.83392311347217	2.3763013555965298	2.66031495322333	4.2719402561264905	4.38172120985056	3.4011343315782203	5.074384401157809	3.04856832742705	2.5594562324308	1.32816536227871	2.24252283731422	4.87491988464239	2.4614412040800095
hsa-let-7c-5p|-1|-2	1.7444677912985802	2.3005252662304803	3.8131889100196497	2.88925599876112	1.75736110774521	0.58224431924192	3.35852971416773	3.70079152588413	3.23980477647149	2.31021719506236	5.5844391829699	1.41396594354568	3.23689504096869	2.9363210261048596	3.79876758258848	3.8427025646021495	3.3027818593016898	3.7039628934537405	2.0117543533085303	1.68632096105531	3.07679702690872	3.3943649005997902	3.31778888833462	4.2467931760968	4.30364645129464	3.4895091786637504	4.72592307296205	5.019327935826309	2.5703246853139197	3.6794112406112904	0.0	2.5275898313407597	1.8334287319496598	2.41967700055018	3.7739308280085897	4.74641949094142	1.3822526789448601	5.07313870193758	4.13742847164921	4.00564185417297	0.567900081535016	2.14506048314382	4.92836512224078	2.24425878373256	3.1101191836919906	4.54735935857569	2.0234224463973702	2.86917784135675	3.01596230581623	4.71414454323413	2.7203270632106697	3.7966299843664904	3.05558725960842	1.20093225479103	2.5894131464501005	3.8845561950464	2.6803819999570697	3.01625172546274	3.97470094459583	2.5052428000174998	1.84849149861287	4.23631291131068	1.92026914296771	3.94979755364933	3.1550580564420097	1.2625553683147899	1.6137224652743	1.8767124534793	2.6857759445538503	1.0040753989307	2.04906493750918	4.18797266942495	2.26907614953136	5.76364184198984	3.91772139003618	1.1140040819591899	2.5454540883122503	3.9132523081424906	3.8565200300347797	3.0200513777940796	5.6571925644154	2.1299984177527698	1.65487568941482	0.462270083488753	1.51909867921674	4.406479030953419	1.88931773860677
hsa-let-7c-5p|-1|0	1.48966633105806	2.4673911410872598	4.39702764778344	3.13661584667018	2.40201947327159	1.5795210067686	3.98797754395001	3.76008988998638	3.74539041858244	2.14783865411136	6.9011597325545	3.9983923677923103	3.4028383330354903	3.81177453792779	4.16119042458969	4.19392891424493	4.0019450511417505	2.95040176834405	1.2313567932243101	2.3411243979602303	2.3835583182046602	3.5463895309958198	4.17357245848295	3.8062431000789303	3.48539810698156	2.53339484736702	4.118466700240339	4.0934154598528	1.43469601302951	3.6963636733766205	0.754852803520703	2.7295821728507104	1.41085619407436	1.55265297606557	3.8355255212400494	4.43987661818852	1.99420526232864	3.8498754587319906	4.436137955006401	3.9397363768618194	0.9743300972110501	3.0840855276848598	4.21226357035364	3.47150326373025	3.3619373877074397	3.3682173783832003	2.27257224913301	3.9213545105152403	4.771256312553191	3.99004196972429	2.15060406481349	4.39552488153185	3.0059279136563997	1.71063257902752	2.87715034644127	3.98878068351112	3.24820555352938	3.31925120050768	3.45809854746931	3.39709095891577	2.48598934445442	4.3991894462103796	2.61857261186893	4.90234498241568	3.82574008053567	2.94788595587498	2.93339926989674	1.98888566681464	2.53160741063615	2.43959490444044	3.29093369075699	4.68569433180137	2.92041662334578	6.2425486791163705	5.2181400010468	3.07938061062006	2.66031495322333	4.222236038319609	4.25287317310936	3.80712083870738	4.63092106510374	2.80219178661996	2.46902492556187	1.53034032229993	1.80246585019851	4.333239841807	1.48700602274779
hsa-let-7c-5p|0|+1	4.3339493291003	3.92555715903476	7.49125611198116	5.62934650960292	5.241188490368731	2.57815742034853	7.26828864088939	6.8458678584639	7.25124955922063	4.44981055967717	9.34713806166508	6.088800843108519	6.85223790676569	6.64414437039199	7.595659701224291	7.36306089630059	8.42534906678013	6.96565238806403	4.59996502771659	4.82576744662709	5.525704702320981	6.686405023515269	7.014470338529629	9.12120139841615	6.48060324556548	5.9327283940898	7.41065747321527	7.22772652297957	3.99897330944698	6.16734449663136	4.86719648696748	6.135960420713731	5.18151498391674	3.7621517255859898	7.09218207336138	7.502150828097731	4.40593472553941	6.21477578600607	7.42499859464253	7.08583850214618	3.97380524856951	6.379921979581599	7.51506904356282	6.073571086694349	6.04370389649496	7.1835593821721195	5.21020502274957	6.09532813213112	8.36394744477901	6.89530936097595	6.49207004192384	7.21905575842674	6.85170215298993	4.43427778106192	6.32932075691002	8.03616779262864	6.387149326832241	5.897624280957579	7.034284389912701	6.31826301440011	5.542928133077281	7.62315645106825	5.61431526502424	8.2043987748431	7.17303036536867	5.81783933412349	6.20108556847843	5.3812643350877405	5.424671746644091	5.308057027721519	6.84057945996683	7.975805385792401	5.775778105731191	8.9709001759565	7.73424032206843	5.2312749496648605	5.44538516953532	7.01746931405066	7.19514796461086	7.18190972206915	6.39970567434687	5.50534393141074	5.31038702667429	3.73069516728038	3.4532062830230497	8.477074072274341	5.3351028268175
hsa-let-7c-5p|0|-1	5.6698043018046995	5.79090588436221	8.79743051984038	7.75228673855152	6.4274992657108605	5.07953383882091	8.20446477722932	8.186156276615531	7.840666399434639	6.48269603562574	10.9756881774314	6.9783022531119405	8.122717723437951	7.304217263814079	8.50120994297917	9.33620385695773	8.69916280576262	8.42501429967773	6.3905031537063	6.02972082897678	7.781454965584559	8.122924595915629	8.75961887390309	9.428559783786909	9.24176784966216	7.7467024021895705	9.31441106704693	9.42081330493401	6.77250365882246	7.70889346158442	6.1660790978125	7.47041329102642	6.203438767014509	7.80088028891032	8.97983511271283	9.379248345221448	5.939412862104651	9.551385192412711	9.16254523167098	9.092458345406461	4.535353748622559	7.46945194120329	9.83702220970739	7.441944465760679	7.83535257869558	9.203741074566642	6.7173475267761695	7.40191800939956	8.66260014774377	9.74579926409871	7.88135458546813	8.71403445689854	8.529532071888442	5.69087486392894	7.39180380368561	8.59999966331842	7.3215536431557595	7.90234561198501	8.85569925538662	6.99402548894485	6.667434628193459	9.44334151284552	7.00762870296978	9.127587242355052	8.16871880687774	6.46450950659249	6.89639140731709	5.8433999036271	6.85513922638199	6.11235800193315	7.0291762623578	9.191774712400099	7.27211443457348	10.842007157265598	8.97022747092983	6.1470486838349405	6.58956869631158	8.455416151964071	8.92847389383592	7.665889394401339	10.2822211103199	6.48519763686257	6.324691466861861	5.032430038611371	5.72629505032842	9.42415257525177	5.799424626123531
