	TCGA-OR-A5J1-01A	TCGA-OR-A5J2-01A	TCGA-OR-A5J3-01A	TCGA-OR-A5J4-01A	TCGA-OR-A5J5-01A	TCGA-OR-A5J6-01A	TCGA-OR-A5J7-01A	TCGA-OR-A5J8-01A	TCGA-OR-A5J9-01A	TCGA-OR-A5JA-01A	TCGA-OR-A5JB-01A	TCGA-OR-A5JC-01A	TCGA-OR-A5JD-01A	TCGA-OR-A5JE-01A	TCGA-OR-A5JF-01A	TCGA-OR-A5JG-01A	TCGA-OR-A5JI-01A	TCGA-OR-A5JJ-01A	TCGA-OR-A5JK-01A	TCGA-OR-A5JL-01A	TCGA-OR-A5JM-01A	TCGA-OR-A5JO-01A	TCGA-OR-A5JP-01A	TCGA-OR-A5JQ-01A	TCGA-OR-A5JR-01A	TCGA-OR-A5JS-01A	TCGA-OR-A5JT-01A	TCGA-OR-A5JV-01A	TCGA-OR-A5JW-01A	TCGA-OR-A5JX-01A	TCGA-OR-A5JY-01A	TCGA-OR-A5JZ-01A	TCGA-OR-A5K0-01A	TCGA-OR-A5K1-01A	TCGA-OR-A5K2-01A	TCGA-OR-A5K3-01A	TCGA-OR-A5K4-01A	TCGA-OR-A5K5-01A	TCGA-OR-A5K6-01A	TCGA-OR-A5K8-01A	TCGA-OR-A5K9-01A	TCGA-OR-A5KO-01A	TCGA-OR-A5KT-01A	TCGA-OR-A5KU-01A	TCGA-OR-A5KV-01A	TCGA-OR-A5KW-01A	TCGA-OR-A5KX-01A	TCGA-OR-A5KY-01A	TCGA-OR-A5KZ-01A	TCGA-OR-A5L3-01A	TCGA-OR-A5L4-01A	TCGA-OR-A5L5-01A	TCGA-OR-A5L6-01A	TCGA-OR-A5L8-01A	TCGA-OR-A5L9-01A	TCGA-OR-A5LA-01A	TCGA-OR-A5LB-01A	TCGA-OR-A5LC-01A	TCGA-OR-A5LD-01A	TCGA-OR-A5LE-01A	TCGA-OR-A5LG-01A	TCGA-OR-A5LH-01A	TCGA-OR-A5LJ-01A	TCGA-OR-A5LK-01A	TCGA-OR-A5LL-01A	TCGA-OR-A5LM-01A	TCGA-OR-A5LN-01A	TCGA-OR-A5LO-01A	TCGA-OR-A5LP-01A	TCGA-OR-A5LR-01A	TCGA-OR-A5LS-01A	TCGA-OR-A5LT-01A	TCGA-OU-A5PI-01A	TCGA-P6-A5OF-01A	TCGA-P6-A5OG-01A	TCGA-PA-A5YG-01A	TCGA-PK-A5H8-01A	TCGA-PK-A5H9-01A	TCGA-PK-A5HA-01A	TCGA-PK-A5HB-01A
hsa-miR-30e-5p|+1|+4	6.48195607659187	6.28781077316257	4.76032966277554	6.60972360816483	6.063218545318859	5.99871032000424	6.5759345218736796	6.3739364719302305	5.958409528454809	5.76899898073169	6.27956993633057	6.56756583228044	6.2539800389571205	7.6892543301885	5.36886389057413	6.098581783564991	6.108031991740679	5.2850066418162305	5.08117650649332	6.935825782701451	7.73762991965876	5.638831383200929	8.58008152458967	5.68873148717653	6.87875232095374	5.828921200589019	6.1780296368581	6.37720253240835	5.0485685106411	5.48250732591912	7.38875594833675	7.12319867938134	5.84846377506768	7.299162010784181	6.624864490993941	6.992352166527129	7.2490818660629595	6.16254662659045	6.23527055737885	5.60703829595541	6.56534473084999	6.50763417730505	6.454145189867821	5.88149540566257	7.761959890125969	5.450006008740929	7.84408658782657	7.07163979539584	7.13770195230824	5.89248830281014	5.686004300427441	5.9722078893249595	6.979127208023441	5.724005848738461	6.016001663710919	5.21542912702591	6.52043690659634	6.22292235778664	7.469656016182059	6.434398133392169	5.95680407525625	4.9851059706994105	4.44020385169399	6.8743417569620595	7.17007187308333	6.38750429259138	6.552238130547451	5.67469807448063	6.4602589451617805	8.08996280257268	5.68976606403305	6.8840420264516	5.52330911143836	6.71241391596953	6.14023443629323	5.90877029929683	6.99544148826617	6.50965354339287	6.75043178960715	7.36750179905264
hsa-miR-30e-5p|+1|-1	2.21093803124852	3.21965078894	2.61781501683326	3.22489398874273	2.07150508688605	3.70558776728168	3.88041462618759	0.9553880127347429	3.5520771497236603	2.3474267209438597	2.30234247014143	1.1025254087748502	1.84091969344876	3.54571563250842	2.6789908987204702	3.8312448381156097	1.21980261209524	2.4777141865035897	3.5416978795232006	3.45945848414038	3.7717205091921904	1.39669755955369	3.86458767400167	2.6506181375129	3.54966429844538	1.7847957555861798	2.66581905152733	3.41436700757525	2.5111831237211297	1.5551902748173703	2.9809587974653198	2.4085744464894705	4.50175370794733	3.03100580152493	3.77849330613556	2.85472550732337	2.6089365971598197	4.2047804746558795	3.4149475962093403	3.0287494808257995	4.29173642820653	0.9225188469748771	3.53737051925242	3.1332666590152902	2.03759533599684	2.27686485882534	3.60463757938022	3.92021242631122	1.19700289415877	1.95906909203294	2.9863311602782594	2.24042452543357	2.57966573744959	3.7257716286416	3.17783745506564	1.88675613899232	2.9530483716285896	2.92964528376093	3.6296248249117595	5.11273465324071	1.2194166459551399	1.91354581361264	2.3622587053907402	2.35959282731993	2.85160488287412	3.32324517492819	2.8826538976446896	4.61324816063945	2.64763665109091	1.6427159904808302	2.69676751065261	2.47583764055734	2.36706871495319	2.17661249199118	1.94039135080196	2.19209355410691	3.37538645209733	2.5625182408389704	3.22463444109545	3.01594093304
hsa-miR-30e-5p|+1|-2	2.42107902903709	2.83720113146225	1.611304089576	3.1744695615749	1.13830239349858	3.41104344565201	3.3030362396577595	0.9553880127347429	3.5520771497236603	2.1195799425759	1.69919118523738	1.9082464274841202	2.15159183678308	3.35224333613917	2.5312019284236	3.64813446883788	0.963024059585989	2.05031809230571	3.6769615496988703	2.58498712745142	3.4759603174620404	1.6428754539995398	4.03615921502103	3.05710137013179	3.95119996372356	1.50297852013509	1.71856512363197	3.07853614463694	2.2413152901980498	1.8654103858456499	2.5763956290885	2.4758615279307	5.30643944037841	1.87064507020107	4.079240282688899	2.61673436449844	1.85723819910457	3.81558890918598	3.6968207909167403	2.7424574588773	4.04335936092284	0.741200545701765	3.33858822633598	2.4531359565527797	3.0176598817377998	1.7778729325146898	3.31205796612652	3.2883369062540098	1.9262636744682602	2.4574933792976497	2.66924248797425	1.3517604474433702	1.85101138198062	2.9422115958543396	2.5964555287248303	1.28625914945512	3.2372263791710494	3.160771215693	3.27464965305479	4.91116693817217	1.2194166459551399	2.36485487149087	2.2269872360692298	2.23849016446763	1.85102356116434	2.5641520032605403	2.3923275822841696	4.62636690351963	2.7836610351985898	1.6427159904808302	2.7429502294517603	1.82168795166394	2.36706871495319	1.6783276759863301	1.27443983543653	2.5407885425160397	2.50811115697667	2.88644555587835	3.1360807516196205	2.62768606223208
hsa-miR-30e-5p|+1|0	7.00251303696399	7.1788766358412195	5.6114084440476395	6.7668817469244305	6.2531641430483305	7.0608168144912895	7.1310650625623895	5.11156820658925	7.1319187638167	6.3755776343516395	6.38999831745843	5.7240518604556705	5.502423303874219	7.56076361413016	5.980639959775161	7.18876386557022	5.29151328370799	5.97688038022004	6.85847635816054	6.9400282187691	7.23677830837262	5.473699788566179	7.46683357031211	5.8249908327740805	7.440243176584881	5.72157085961715	6.871373663480719	7.3525952985076	6.051501293233381	5.90368270011508	7.077252377152701	7.061563700201121	7.528382514100139	7.262184473405219	7.05032443506726	6.63863110779228	6.96596836630004	7.0891735362631705	6.79751175251279	6.353870110536519	7.20070314330523	5.13954641550972	6.9884822914079905	6.25968128928594	6.63650992136991	6.1382143143402805	7.591194029866211	7.37984059646507	5.55777052343523	5.975765850276611	6.10654472848642	6.6927539279484405	6.875173769626469	7.0737958373517795	6.943766201266309	6.01910872140814	6.36470781473961	6.395434090520119	8.267662765299221	8.52261906181139	5.93010890169766	5.816261203178789	5.84809407556573	5.77941539614398	6.19790366150469	6.680289253877901	6.44534565726176	7.2267781489868295	6.49535932820729	7.44810021775441	6.15014880979903	5.67784420875911	5.6963342246302	6.26114559635344	5.712609995260481	6.55717543414022	6.5592789398011195	6.368784865611839	6.49848606766997	7.20104667003856
hsa-miR-30e-5p|0|+1	11.267621767715198	12.047972813903902	9.74630171304427	9.5331289796674	10.4747630984476	9.80937823293193	9.386747843210829	10.951569081184699	9.550775049624571	10.6226819703392	10.9103380095054	9.73754342204629	11.3980647797708	9.945580787222331	10.165579352862698	10.378103146527598	10.4006602538292	9.65192735033222	10.7943614719696	10.641242656507199	10.888631362984299	10.377832812943	9.494669590706891	9.96700020614688	10.945862386617101	10.163152934897301	11.25821894753	12.1100358460161	10.045862934193199	10.1914862563781	10.8109618427369	11.073123742203801	9.70162703398215	11.2897832709162	9.612435385875289	10.9697375616696	11.368242416482301	10.140200087575	10.920608147287801	10.4707255468688	9.09732739499494	10.1897730611336	10.6052657611538	9.65291694253053	10.128017934826302	9.83121003743044	9.962182870914381	10.509114444370699	10.4011228712217	10.6146732319787	9.871113556636859	10.777275126008599	10.8599303742892	9.5918414718515	10.876368796749	10.3116028282845	9.83995284499525	9.763215268320609	11.1100379341713	10.191590042320101	10.261857922881301	10.070374178520401	10.774439948612098	10.888468436967699	11.419612422218401	9.557793274197481	10.7161477170286	8.271332931455259	10.5282889233856	11.798029990399801	9.083741815661948	10.8211175170249	10.4785198324853	10.7453065203616	11.005969810593	11.158917920404802	10.3362276514485	10.398355768023801	10.420009932060301	11.3889263829382
hsa-miR-30e-5p|0|+2	10.481287673326	10.8968785659342	9.109114495911669	9.74933405921427	9.77030853897054	9.10806676974988	9.76178197105132	10.1585426880272	9.232178311623962	9.89825258098702	10.297584561788199	9.72586274582383	10.9515737874695	10.361324470793699	9.54811563966947	9.64528756877341	9.79027252972287	8.99030660805208	10.1970126801423	10.346622407518	10.879847638542099	9.4375113423145	10.0818760869617	9.26069863052786	9.80846695156449	9.81736626715873	10.275793424823402	10.891118042227099	9.69636011504965	9.325269883284731	10.4249862033531	10.6110975907725	9.559207710802788	10.5675693011544	9.73095640957185	10.8279339467173	10.6440702476771	10.0475474331088	10.499066552498599	9.76435214831368	9.624045508871511	10.0172695991864	10.174815121528198	9.25428530925608	10.713313295510199	9.28280056782679	10.424233667160301	9.765647978645491	10.0346493475767	9.96804713256554	9.8865162258122	9.46547640028567	10.4563917575723	9.44227977052686	9.8099803007975	9.33098408503966	10.3847859647234	9.78286124046223	10.058555599185901	9.22852617935115	9.99807709651512	9.777345065484571	9.6659083948614	10.2655748156066	11.5336182029462	9.814222464811381	10.298449682046	8.85282091812408	9.87836843844558	11.060015540361302	9.3961345076248	10.281223852216302	9.79223823063908	10.058688162105199	10.5234090685396	10.1442714594299	9.910885833772811	9.77331783358683	9.8856605572716	10.9261539884435
hsa-miR-30e-5p|0|-1	7.4723896491791395	8.51587083246186	7.66995155424822	7.547651863925131	7.199162445270491	7.52439570753515	8.012497459723361	6.1297761228412195	8.10300577727633	7.7423554090841105	6.5015449687396005	6.78428401484257	8.21068345277428	7.79504258769464	8.192846936843951	8.33245204580839	7.20169592673229	7.559655992396361	8.9162888488992	7.87829934409531	8.32396861895903	6.93271378770963	7.07986752797902	7.27092246514794	8.31107374569199	7.28442279745824	7.829316702782969	8.88696887868843	8.33941096621909	7.243322011573451	7.509406141125719	7.96980188346751	8.26997097279117	8.45172469613544	7.69392201445805	8.52592209919479	8.00179314993988	7.713187844860049	8.57177406300545	8.37848529841529	8.09451928101876	6.6494977224957195	8.099008821285631	7.4959606433075	7.28799231960793	7.54717521228365	7.52595363003524	7.870534452942571	6.77301251271217	7.6435582382384695	8.06089690415257	7.65720440801137	8.11211122188618	8.41914416793399	7.961776621832549	7.515912317615559	7.97846957302721	7.96510931138054	7.7498048080191895	8.65344140501086	7.457758355295299	7.8191973675533	7.82918689488499	7.17381947773615	8.00867416713354	8.159953167336251	7.948435891868451	8.48580359083232	8.01018904779818	7.92210298628095	7.38899291719529	7.4895562148500705	7.7082905600676	7.87737842628515	6.703706987730429	8.25752582407248	7.73424494726556	7.77874370685158	7.0938788413925895	7.8609589214597495
hsa-miR-30e-5p|0|-2	4.08499565901567	4.73060850884791	4.47049605236071	3.9496386962894796	2.8086100902726696	4.52260886461625	4.92387000161163	2.5098238736662	5.2210216310779005	3.58836477583139	4.01511600027081	3.8843663449377104	5.018767523801009	4.29528784735481	4.8915739319432	5.32274383584844	3.9117872675989505	4.39193076971904	5.669815653592059	4.316794458914529	5.30982271019097	4.12871542108853	4.225390789308371	4.39887285100577	5.12188273661864	3.51022916891053	4.21451473932054	5.11331298466298	5.38712035997101	3.75633881840541	4.24239503397113	4.32282767032763	6.17554139167176	3.9147454235574197	5.015800284897611	5.221176984508361	4.07763047437948	4.365986234790189	5.0836573998392804	5.36498842995904	4.9635634148065995	3.1793191793065203	4.96291459424347	4.16686633633681	4.32749312314342	3.8440452835373997	3.74230259429645	4.632494354971679	3.65920083062042	4.93182031377592	4.808803499653941	4.33968599532532	4.33634784635173	5.41220399664612	4.75071936280046	4.30058701901438	5.46311166886431	5.22518881808526	4.22811647063457	5.92695639807238	3.56291313111854	4.90963191224633	4.40929196771977	4.292424496586451	4.85204072048895	4.968249713996	4.8474309019486395	5.736500374956111	4.942029555320651	3.8451835754420096	4.79621728121987	4.54272359682196	4.69785788629573	3.9149118723823797	3.07895234286182	5.11082275291939	3.6692388252269303	5.602489783863421	4.5626665524443	4.64346088343707
hsa-miR-30e-5p|0|-3	8.91326329003596	9.19383034203688	9.16803255083407	9.20408812646141	6.91792878599527	9.12917037176336	9.34799978307068	7.95410081777855	10.4781969086273	8.921494611491859	7.811183714083951	7.7223690785353805	9.281915129985132	9.06593996054516	10.185028879111401	10.390191468343	7.9882186769452	9.779313828650519	10.4917092835115	9.16816433554525	10.0773758132168	7.93355841209342	8.712505288713091	9.36423756826564	9.98119990766089	8.50448903957105	8.932569545648539	9.65056194104649	10.0765077102433	8.13381710541153	8.7055095571412	8.02700557112356	11.9537549614835	8.65272575909914	9.73095640957185	9.10310061673061	8.51130590180077	9.431127602832989	10.4273384343166	10.2718922252363	9.632046450733581	7.553969252467389	10.005815242001999	8.67272617192674	8.567729205614249	8.970445499196359	8.48981077626078	9.81263226824689	8.10348369618913	9.81044093959541	9.62153830597613	8.96366780825516	8.09470245383764	9.639814482627461	9.11860241387116	8.551925138063421	10.3005057445072	10.3197513507489	8.73147347281847	10.8259185574093	8.44267371119436	8.874588296944161	9.31616498043978	8.397285027623429	10.1967248972198	9.822075873295779	8.87744414599836	10.7309775676304	9.13608362575179	8.11778889279371	9.931990041739581	8.65024353947053	9.69950383117752	9.19778468092366	7.01596036483994	9.19975598660582	8.60967723421589	10.0582606389606	8.838906417172659	9.299213194260211
hsa-miR-30e-5p|0|0	11.1260184634571	11.1976187058917	10.1201158894709	9.98450318291332	10.8882269957323	10.2240137026654	10.4311764855476	9.36172715337526	10.637813586734302	10.5433249657715	10.1188812225753	10.4464954812651	11.658207849495401	10.6366383506185	10.574742868418902	10.5786835912088	10.6633816539449	10.120572761727999	11.325234190652402	10.729164685757699	11.105625743960399	10.9491491847556	9.97584000158453	9.96896276582548	11.2651957716079	10.7613968639903	11.7502417392698	11.708032914787399	10.8420655994613	10.347947227139802	10.8761354410568	11.347460275631402	10.3252236820183	11.667608207733801	10.1422862195184	11.5672866619774	11.7130231469479	10.3719348622436	10.564987824598699	10.815747985791301	10.242767549089098	10.1419830655518	10.687053487883	9.996529545499929	10.8023841923073	10.2232266806599	10.5823423696938	10.4248437937574	10.431823821717499	10.3556556850089	10.5516596585397	11.2244127777826	11.4737848141686	10.8876573176884	10.9489586463799	11.117303505011	10.6115841596841	10.3476242711877	11.295677566869099	11.417019884986699	10.4442846864737	11.165950028395299	10.717222115100599	10.788537800193698	11.1479530561062	10.268674464089	11.144125359947697	10.005915370426	11.087683344029902	11.739769333310402	9.981888340557902	10.4061436823344	10.0919548085822	10.7386329811954	10.3029174420856	11.4512044716543	10.1852203117227	11.042507462619099	10.194664483684301	11.349673700615302
hsa-miR-32-5p|0|-1	4.13055343853899	3.99494181228289	4.141413107510799	4.74692714379395	4.08884100641484	5.27221820116257	4.57339439409078	2.87557019321668	4.61551749350614	5.8141806654892	4.158168523883161	3.7676894264896696	3.50201649699104	3.90957155408071	3.9587908112905	5.18150113619365	3.51643244459463	3.79218123365593	3.4080691507179304	3.93413968307782	5.576556625189889	3.2466369330721303	3.95292244675538	3.9034977914654703	4.08499913256664	4.0073567085775	4.48436367709627	3.83641417647515	4.5762786697259905	3.7182073011154597	4.22121771493126	3.9494864441865496	5.749102844626219	4.059707198416691	4.899817753131191	3.77089880859524	4.69598122467542	4.9980289861051395	3.4759004226799397	5.771247582995599	3.99746380974112	5.0835004679337	3.53737051925242	3.75337211762656	4.35902594757866	3.7385996762512406	4.732132501259589	5.053797227104269	5.988163561975419	3.85577520795752	3.7558367844268705	4.33968599532532	3.9504627170951	2.67385554976946	4.8010101830468	3.96063690919042	3.92696964099937	4.5817528691304	5.36816215694253	5.36631364510001	4.765053599375009	3.14417586382696	4.50010887912621	3.9313312676630803	4.12496404320483	3.4367142875179906	4.64553192681188	3.0275687581478596	3.4883877487341404	4.56748970986988	3.9393581395492796	4.69167180622932	3.43698418439279	5.2633967345232895	3.92509625210159	3.5713768323987596	5.5815765927981404	4.52411713002602	5.286477928470419	5.36034558657693
hsa-miR-32-5p|0|-2	3.2247275828446402	2.9762572854914398	4.10741197669933	5.19558675819216	3.26434620519688	4.91708289611372	5.5622491536386205	2.3856946692358703	5.3954719918040395	5.20206906954729	3.2367921921201597	3.4110656021857704	2.81261342061523	4.54860716748184	3.97794754487916	4.70654215197727	2.8611585244176	4.29029191917418	3.6898157430544	3.82929717149472	4.67955971094112	2.51995630551752	4.26043109770218	3.57280836256766	3.6822726721082	4.43193143259424	3.7656398186712003	3.04374395016424	4.810985450167281	3.26845503316666	4.1557541536824	3.2658851944486202	6.46428390994068	3.75357401614294	4.5953547007600495	3.67060759798972	3.6284136789212798	4.71634643921663	4.0967681333527	5.29923449615533	5.16383610055545	4.4175719324131695	3.48055776667888	4.6181308388749	3.9257201520584903	4.2023614330699	5.05642511117331	4.44369187618478	4.723651557662981	3.53477595148394	4.78562286077124	3.0790745778962796	3.62974275792961	3.4308504035272	3.2826854342510896	3.1266998256472998	4.53345855571635	4.6339675859390494	4.4732619876700195	5.39101635088364	4.66066835147584	4.13783410047424	4.05715571340477	2.92820123595253	4.28195817713185	4.62943541995884	3.8319278758241	5.27738513867155	3.4883877487341404	3.1462259771163303	4.46534062086945	3.94945920676764	2.96449166963054	4.4676346798487	3.66756882482423	2.74663311041193	6.0583699908126	3.41495410251027	5.3069043051789695	4.64346088343707
hsa-miR-3200-3p|0|+1	3.3063959582424105	3.1625428100062103	2.16799182835668	4.0922742831580905	4.35188976120971	5.01439215760015	2.19855693837619	1.52516793293482	2.2180423094821404	3.61778749914604	2.12789172574286	2.5964893325059597	2.51963482320337	4.695728074461849	1.1680610815274	0.421508414866483	2.14333149586886	2.74688841479052	0.297408609432923	3.96745980041695	4.7916992089713695	0.5752102208144929	3.5332285447488703	2.72682396151968	3.76435686561153	1.69683457292755	5.426375528389549	2.27035762358415	0.856384609159289	1.8654103858456499	7.30819558393987	6.5473168167237805	1.23476720697219	3.57210607526438	1.9831252411064	3.8463961972994705	4.37984517564277	3.4631124624525804	1.8203104884788	2.43477006816715	2.28452670234703	2.9890514333588905	3.80753216719359	1.4054867965331999	6.12447288495968	3.7385996762512406	6.24998525981567	2.07778263693589	6.75009581829309	2.17948315436683	2.04517085129957	2.57704153371406	3.45365236573487	2.03503878135464	3.15592145286677	3.64519277926221	1.8676450907874298	2.4363804856912004	4.88458179372859	4.72292498557347	1.53500457050405	3.32104076211761	1.9111795442188102	4.5173356050309	1.68095319268742	2.34909932524159	2.91428101115575	3.7689134834250804	2.71725138068698	5.93233602571355	2.19703177598975	1.59834441246355	2.92912091480815	1.86420827332827	2.067934541146	1.47759477995348	2.91919649350242	2.14414253911867	3.9685620000641	6.83133091639623
