	TCGA-3G-AB0O-01A	TCGA-3G-AB0Q-01A	TCGA-3G-AB0T-01A	TCGA-3G-AB14-01A	TCGA-3G-AB19-01A	TCGA-3Q-A9WF-01A	TCGA-3S-A8YW-01A	TCGA-3S-AAYX-01A	TCGA-3T-AA9L-01A	TCGA-4V-A9QI-01A	TCGA-4V-A9QJ-01A	TCGA-4V-A9QL-01A	TCGA-4V-A9QM-01A	TCGA-4V-A9QN-01A	TCGA-4V-A9QQ-01A	TCGA-4V-A9QR-01A	TCGA-4V-A9QS-01A	TCGA-4V-A9QT-01A	TCGA-4V-A9QU-01A	TCGA-4V-A9QW-01A	TCGA-4V-A9QX-01A	TCGA-4X-A9F9-01A	TCGA-4X-A9FA-01A	TCGA-4X-A9FB-01A	TCGA-4X-A9FC-01A	TCGA-4X-A9FD-01A	TCGA-5G-A9ZZ-01A	TCGA-5K-AAAP-01A	TCGA-5U-AB0D-01A	TCGA-5U-AB0E-01A	TCGA-5U-AB0F-01A	TCGA-5V-A9RR-01A	TCGA-X7-A8D6-01A	TCGA-X7-A8D7-01A	TCGA-X7-A8D8-01A	TCGA-X7-A8D9-01A	TCGA-X7-A8DB-01A	TCGA-X7-A8DC-01A	TCGA-X7-A8DD-01A	TCGA-X7-A8DE-01A	TCGA-X7-A8DF-01A	TCGA-X7-A8DG-01A	TCGA-X7-A8DI-01A	TCGA-X7-A8DJ-01A	TCGA-X7-A8M0-01A	TCGA-X7-A8M1-01A	TCGA-X7-A8M3-01A	TCGA-X7-A8M4-01A	TCGA-X7-A8M5-01A	TCGA-X7-A8M6-01A	TCGA-X7-A8M7-01A	TCGA-X7-A8M8-01A	TCGA-XH-A853-01A	TCGA-XM-A8R8-01A	TCGA-XM-A8R9-01A	TCGA-XM-A8RB-01A	TCGA-XM-A8RC-01A	TCGA-XM-A8RD-01A	TCGA-XM-A8RE-01A	TCGA-XM-A8RF-01A	TCGA-XM-A8RG-01A	TCGA-XM-A8RH-01A	TCGA-XM-A8RI-01A	TCGA-XM-A8RL-01A	TCGA-XM-AAZ1-01A	TCGA-XM-AAZ2-01A	TCGA-XM-AAZ3-01A	TCGA-XU-A92O-01A	TCGA-XU-A92Q-01A	TCGA-XU-A92R-01A	TCGA-XU-A92T-01A	TCGA-XU-A92U-01A	TCGA-XU-A92V-01A	TCGA-XU-A92W-01A	TCGA-XU-A92X-01A	TCGA-XU-A92Y-01A	TCGA-XU-A92Z-01A	TCGA-XU-A930-01A	TCGA-XU-A931-01A	TCGA-XU-A932-01A	TCGA-XU-A933-01A	TCGA-XU-A936-01A	TCGA-XU-AAXV-01A	TCGA-XU-AAXW-01A	TCGA-XU-AAXX-01A	TCGA-XU-AAXY-01A	TCGA-XU-AAXZ-01A	TCGA-XU-AAY0-01A	TCGA-XU-AAY1-01A	TCGA-YT-A95D-01A	TCGA-YT-A95E-01A	TCGA-YT-A95F-01A	TCGA-YT-A95G-01A	TCGA-YT-A95H-01A	TCGA-ZB-A961-01A	TCGA-ZB-A962-01A	TCGA-ZB-A963-01A	TCGA-ZB-A964-01A	TCGA-ZB-A965-01A	TCGA-ZB-A966-01A	TCGA-ZB-A969-01A	TCGA-ZB-A96A-01A	TCGA-ZB-A96B-01A	TCGA-ZB-A96C-01A	TCGA-ZB-A96D-01A	TCGA-ZB-A96E-01A	TCGA-ZB-A96F-01A	TCGA-ZB-A96G-01A	TCGA-ZB-A96H-01A	TCGA-ZB-A96I-01A	TCGA-ZB-A96K-01A	TCGA-ZB-A96L-01A	TCGA-ZB-A96M-01A	TCGA-ZB-A96O-01A	TCGA-ZB-A96P-01A	TCGA-ZB-A96Q-01A	TCGA-ZB-A96R-01A	TCGA-ZB-A96V-01A	TCGA-ZC-AAA7-01A	TCGA-ZC-AAAA-01A	TCGA-ZC-AAAF-01A	TCGA-ZC-AAAH-01A	TCGA-ZL-A9V6-01A	TCGA-ZT-A8OM-01A
hsa-miR-126-3p|+1|0	7.88045556818267	9.02599092319635	8.339269564733959	8.049647888028	8.56405317387864	8.71788158604777	8.55245843012619	7.18648142541468	8.60005325067729	8.26206558250959	9.50671013596681	9.36349796292104	8.11002910777296	8.13255106315839	8.811749552841981	8.38615055222773	8.32110200929843	8.19174028480571	8.97049611421833	9.566785104040429	8.84535566379214	8.59039525328963	9.24056977074608	8.45926161413152	8.60910985242436	7.9047934551607195	8.51420309268336	9.060490276401449	8.87947387274914	9.265427415463	7.917788932931111	9.14387161002378	8.12562853712997	7.011565819879731	8.82686402256175	8.71897956028435	7.63925198715408	8.5649652633146	8.65406246165495	8.539070294156451	9.567145638604869	8.68606012170219	8.43541545722074	8.51880381863977	9.6669620135051	8.01000405176646	7.686942104083941	9.0395440860439	8.76320188133469	8.175151617668499	7.70176967422818	8.40926336831151	8.3595228576294	9.90868575203582	9.36951451404025	7.960678216093299	9.54920412902598	7.5751447795927795	9.32935192442464	8.37318889650154	9.14171735600855	8.91661565842303	9.578938244447428	7.59385662978643	9.020349092501169	8.49943993134912	8.82426271844393	8.820232791820448	9.30149635787654	9.09082860508958	9.32499825901879	8.75274624402378	8.76694736405589	8.65749077392874	8.182986611364651	9.00086352310767	8.65099710483865	9.21831732741947	7.5980711985682	8.52292501283822	8.46520653270808	8.41868083910617	8.0406823855819	8.87172250137543	7.8022250909008495	8.49652641499262	8.17354708805601	8.67202118309427	9.08309271127049	8.06183238589036	8.38570587531191	8.43783622447707	9.001861731277831	9.40386218575425	8.53443750479116	9.34541204462848	8.788195579214491	9.569757630148938	9.56646407456598	8.65057917048947	8.85753298664093	8.80178057021403	8.12462398181643	8.6027591181696	8.36640958448818	9.11339298039071	7.681805451532741	7.46519469500556	8.540603752895018	8.75542260035295	7.96437931339293	8.862130251112161	8.49472127932103	7.953348606823809	7.65200913540597	8.78245453234039	8.17293169942656	9.13717656425526	9.07757801211841	8.76615450008897	9.43557499659944	8.47368332805873	8.648857191088329	9.748731454892688
hsa-miR-126-3p|-1|-1	5.2483359752285095	6.777234833125711	5.1627849772670995	5.347356304357071	5.4694609890565005	5.3516729852109295	2.82750516832471	4.1399709592745095	5.7494728763409695	5.795287555095191	5.7689904239743	6.657977217962951	5.26849851715859	4.34289732895815	5.03967339288478	5.47261367565315	5.81030453417496	5.1276186087728	5.9115055984810905	5.946860843176019	5.7317858038817	5.467127912087361	5.76705601864221	5.2162889620303705	5.51154359732829	5.07114058265839	4.41913616908522	6.29969156030236	4.8476756312236295	5.395988290554089	4.720926297979201	5.490285451993691	5.608755466281679	4.53651071013925	6.37203806648823	5.819775990141681	4.9021656662048	5.38690220751971	6.195615542088371	5.65163744306834	5.95803351833021	5.92858706291538	5.50046267135147	6.031502547998401	7.12505491515624	5.16307135640184	3.62104871008483	6.008040167236481	5.69498612195533	5.26355633352098	4.343444296309101	5.463746522639839	5.33573101793722	5.657680281876821	6.45256754902014	4.3537833570426	6.81043756000567	4.751138154215259	5.86372764836071	4.660147269353191	5.63241416867525	5.46373963196761	6.36861861481941	3.8816581446478	3.95766714348297	5.72123861979557	5.8524329360825895	6.778010526131071	5.75209539486426	5.59902084970021	5.65171578300709	5.73930007644598	5.12922157628799	5.87929590816257	5.53541437252575	5.731969229089461	4.8189639827269195	5.97486860533926	4.780442336077639	5.073956918264151	5.11440017100513	4.8099997510471395	5.03579152795413	4.5887708619239405	4.04759237946181	4.9726241060255	4.52796559450651	5.5489804987291595	6.1835132228167495	4.92295829665374	5.3851252861253895	5.63427328284261	5.697201902965901	5.77788197309669	3.6891883621865804	5.538507002360129	5.84465450810704	5.980645453625339	6.57074782665206	3.37846609368351	5.8197248981179595	5.7069245928128804	4.71257385354314	5.29365740786453	5.01262526645359	6.17530100172858	4.15977125416242	3.77465456842839	5.27207555388508	5.661047587841019	3.9183895174372405	5.176903838503651	5.4505100656091106	5.31471037198287	3.7959695254326897	5.861721691026321	4.3350639541867695	5.073990676592981	5.434023191983839	5.67272533214332	5.8045944771993305	4.58533940886292	5.499247998730629	6.104233031056481
hsa-miR-126-3p|-1|0	4.70105982268129	6.21412036238535	4.660150163912959	4.8595464321173605	5.79170787129183	5.23998800759854	4.9199400515823495	4.05556982535056	5.25131390325958	4.94783478563154	5.73011486166682	6.1417005477260105	4.96900928754164	4.6019600593589	5.0859430449915495	4.08021030337308	5.39656978671796	4.79884080115239	5.17669836932443	6.03816085973137	5.255036304107651	5.06664828896673	5.38269838086692	4.60864574144284	5.4205410069046795	4.910921546209231	4.62585677155876	5.96087776316571	5.70661045198348	5.04251035853231	4.33164690655284	5.33033830029565	5.3403188194507	3.82082335061917	5.71004451708013	5.538757400505889	4.31624665362048	4.94240176228863	5.56049489284469	4.706986127348849	5.68173482904331	5.6489474701949	5.268467756790759	5.5697555419923	6.56148384345153	4.88324397924293	4.80253271822332	5.44999165119118	5.227838310108849	4.79204015117975	3.87694093360127	4.73821571652831	5.11315395885936	5.54356809195141	5.7570395298870505	4.71018912865396	5.556702609181531	4.62382985643527	5.245021827486901	4.3944745026374195	5.499086484551589	4.49983800972218	5.57879031569746	3.8127997895777797	4.16220017594318	5.49581184994979	5.6446120739063295	5.446892279274981	5.88633661622836	4.62466391482642	6.452131689454089	5.038808148144231	5.39614827968701	5.2540720438665005	4.77859073910451	5.27224667292509	5.1401360562419	5.331864512183611	4.23010716894725	4.16725225083614	5.305238809406821	5.323729380382719	4.1872214654564	5.26139061984007	3.3763646938020804	4.66831049045639	4.95266106216807	5.29113604562594	5.66022932209731	5.13978402588919	5.14698371865244	5.22070775514015	5.142663485205	5.84213882739116	4.87649537080305	6.2064311724205306	6.047148774873611	6.425515491102071	6.5911793041851405	4.76891416174187	5.285266884493129	4.65648688693367	4.58180708399325	5.426754186679849	4.98707418008956	5.81168182076017	4.037704751050259	3.05217062837947	4.5761416827508805	4.4413142922703495	4.4309493665526105	5.507484050142809	5.270329780533519	4.62642119222942	4.54768476649834	5.299950946016209	4.45291218147225	6.1538358261585095	5.470452653149179	4.96785502825198	5.983624218660901	4.8182226317676795	4.79343088381382	5.6008522415643505
hsa-miR-126-3p|0|-1	7.7881671521036795	9.48694072318579	7.766348887811151	7.83936344480889	7.967814778122281	8.18695957662334	6.15654872870118	6.947453173136539	8.32374984533395	8.31203850747586	8.56882259330232	9.31154221444327	7.911247182378019	6.86736411330983	7.621386703852989	8.359565636085451	8.50518921821882	7.79039065529618	8.76915544211188	8.59324566219043	8.38813631174551	8.265029502428321	8.75481339225521	8.27957991275285	8.12570896423308	7.58150618136055	7.249864369155719	8.926698747409981	7.413779485089839	8.23512048743934	7.602411235501339	8.57288051865285	8.40236805768595	7.2277207406292705	8.95132277812407	8.49943678641958	7.533124712647071	8.2238007639115	8.84171197601122	8.80286318649224	9.03788186831231	8.35304206777113	8.21190083742926	8.63094156328702	9.705036865291971	8.376739027839239	6.21406276931111	8.75670319578082	8.716311161504589	7.682679414626911	7.07979179015584	8.2485891478198	8.24945851541502	8.435892972687581	8.89252702438194	7.181028960592769	9.68562243812368	7.12197810081882	8.82703322212354	7.6314879160692595	8.51991229105043	8.36365681645499	8.35718095857598	6.7594652394111705	6.761666400659339	8.43669697339206	8.27378116303982	9.05404385187828	7.813515601342161	8.565785195758119	8.05277812072844	8.632625196355571	7.70214659033669	8.459107017778761	7.5479936675672805	8.268375261450549	7.025452293228099	9.00315828562259	7.522491057682441	7.88175407838431	7.915190520739699	7.257905653424371	7.76109334178076	7.299862875098669	7.17263317918785	6.9971898950782	6.97879731273378	8.51437746782779	8.77257516368092	7.6264812580822	8.0233168922257	8.27678187283899	7.42985605193169	7.62838399454175	6.010363237548111	7.15139287176795	7.22895699320922	7.44335335675382	8.09816184293736	5.0948826128684805	7.40294816069159	7.54746165944602	6.88553857005912	6.95836278901674	6.81989634843666	7.899178714087629	6.2778183692263605	5.91807047476616	7.12493411994517	7.2853840831741	6.42741927513996	6.68411135276722	7.13219084647838	6.80668648119154	5.58946632371575	7.72850272963179	6.457722724555941	7.02884618061191	7.06009535775861	7.3074756696233605	7.56460607776419	6.753120975891299	7.303093814003731	8.04398281776988
hsa-miR-126-3p|0|-2	4.39887611281544	6.06022035715307	4.55158998568369	4.63799488055272	5.39434884614647	5.71605724890375	6.41895310939178	3.85043133866717	4.93882403014115	4.4301701985217	6.826872429001959	6.183281268364639	5.18667819584412	4.65371709949841	5.28748090149974	5.47261367565315	5.63677633201955	4.7359468753018	6.148821573978309	6.1240252955956604	5.8323854373745	5.26784609788981	6.51429842905877	5.66317749471001	5.5915935080525	4.77430283254314	5.7752104903670896	5.840717827591679	5.6149190250909005	5.81181827942396	4.5655203580380395	6.00888745305191	5.48419905363453	4.2300408527032	5.88336509625963	5.857577835049501	4.0344470690563	5.55422589370943	5.41569736457866	6.1940665235409105	6.70916924495973	5.12760015201058	5.363169619853299	6.20836845701466	6.471081281946571	5.64877879278426	5.35058963681021	6.18503198273159	6.29610379384818	4.64741375772713	4.456157562195231	5.6578296538658295	5.657880646927	6.54788719401693	5.685662360027139	5.32433063583376	6.40924653255044	4.45456429490576	5.62947634476287	5.0736898699327	6.21758728856459	5.76272338013785	5.878821517341669	4.55453615716287	5.400724450837901	5.5777299709766694	5.710160549921019	5.49687881120639	6.6193297725941695	5.7077012942922	6.711385892426501	5.65842567727767	6.299437883419219	4.8546936213048495	5.07303422391308	5.35070945166595	5.0217508117044005	6.28585765701213	4.52086380180937	4.83308679360654	5.643609476220571	4.89707719092114	4.874623786622	6.44698837594445	5.01730085987239	4.660590107934099	4.82450259418975	6.0523381490959505	5.67036747843108	5.308475618302929	5.0008959975162695	4.93904828687288	5.45971396270733	6.3143344066352	6.27762781452945	6.342157532743321	5.365632164270299	6.54348172171069	6.37843361800872	6.067685252214309	5.02543194089418	5.2312263406029	4.511692398620251	5.601186185831031	5.1525106253523	5.4390393451501	4.01435696840412	3.8400155217445695	4.98110552506399	4.99998231770684	5.366960226023361	5.45033522200617	5.15435622724695	4.40151116578803	4.246262783298	5.61323306223603	5.132214063123481	6.11123970649091	5.261811440116981	4.96044664777083	5.600158235319309	5.02965363331679	5.25231683620197	6.47668182695446
hsa-miR-126-3p|0|0	10.734771648159901	12.158471090773801	11.2018019301023	10.9860207141943	11.875026222948101	11.7747910334861	11.1237389242618	10.0772902042664	11.6476166456017	11.6974254995468	12.230026602698901	12.4158891350452	11.2463170559741	10.5994681252624	11.3829289291167	11.147389272794301	11.480818766784699	11.239074481240802	12.0008214854065	12.523613466835801	11.658608461967402	11.425528264295401	12.1202235662433	11.4129814616964	11.6415699708147	10.8123572780954	11.368609865730901	12.029100577453802	11.863334550183499	12.176193209709	10.9068190735599	12.0397856831205	11.620818619599099	9.81271660087319	11.8407770382939	11.7585070694488	10.522627348136801	11.557862649962802	11.946510370510099	11.187305645713801	12.277574139365301	12.0296961485161	11.4316668446346	11.7075735538819	12.6570020646074	10.923114849779001	10.9009892365331	11.7517580423507	11.707199382662301	10.904557397409	10.5994243278925	11.2390355214941	11.5837824505205	12.5720716134343	12.3887106718858	10.6353366004518	12.3178024335901	10.103074424635599	12.4418287860901	11.089856282244801	11.7320595793447	11.7773607768991	11.659113029803699	10.430784552041098	10.9237578412151	11.4827881885804	11.7292982894997	11.6529746314919	11.939824279122801	11.741662814333699	11.911807687407501	11.654130425915898	11.662914405959802	11.268205384349	11.0425256741496	11.5611101143047	11.253249379440401	12.308800291178802	10.289300961399501	11.067278009755098	11.339119599694099	11.152104488656098	10.8106695329689	11.6865653386044	10.385619619779401	11.347795740000699	10.9629210821666	11.748840897609401	12.212621638515598	11.0128778181399	11.467067320096099	11.4658465344892	12.1369851781756	12.559603026444499	11.397895930546598	12.622969557816699	12.108245138169401	12.715324436795699	12.8501245719056	11.1664081385636	11.860797541719501	11.7174866310712	11.462133371401999	11.8733175612794	11.5292937007248	12.2948672129872	10.624518184857001	10.3475390932147	11.2226576872595	11.669180662629302	11.0065332317534	12.0254667117491	11.6343536129703	11.4256321566614	11.205108094179302	11.855117920439902	11.320509353778698	12.1097594739381	12.067531236701601	11.908077690457	12.489467398402299	11.754122139116099	11.583785591543501	12.81368787873
hsa-miR-126-5p|0|-1	4.36890565539672	5.32497925650095	4.01079751322347	4.2318325979223	4.10298649512196	4.66303162414603	2.82750516832471	2.9657549533499106	4.3670573459025	4.69411906185099	5.18397902878994	5.29257289068287	4.05180824038259	3.4855299265907598	3.90073016873772	5.04396839150736	4.68543084068995	4.19661037163714	5.27306036994243	4.69435430288267	5.039756114027139	4.6560270670108395	5.571403321229639	4.16333775782422	4.27836288498428	3.8121901883927594	3.57507200439823	4.3861734594811805	4.31000002656452	4.80943950348206	4.410688650927059	5.01837157479747	4.48903371310433	3.4394213878108997	4.9763709829666505	4.77219428044875	3.79613035842948	4.49485770493015	4.62408493985204	5.893561878964831	5.3082082026755195	4.65466001598387	4.416850884163309	4.64970186297521	5.40995782066697	4.3549795753781195	2.316221435519	5.19914513784018	4.93201376703842	4.2540697386658595	3.59125222358595	4.9037521685246395	4.12896478577981	5.276158016411991	5.17959244260091	3.46865093855312	5.772240091940219	3.4303635178118097	5.01725433214967	4.36343692002858	4.71431452738063	5.440373272274481	6.26513725968894	3.4084338497243	3.340290783445	4.4922897052460895	4.4027947474829405	5.48984304296687	5.16690236111272	5.05747361442824	4.50669320339967	4.6776187315522995	4.23597126877966	4.64058762224103	4.252860295257141	4.35333319743786	3.8963617661541896	4.987236947155121	3.84888532725013	4.38019129189868	4.03127647471048	3.24915628304792	4.47782298230603	3.88806900291449	4.1185922698713195	4.08860803949306	3.57699561186655	4.8100697807663	4.81267248454726	3.89220089465025	4.13714574167379	4.39302098482625	4.536738032189509	4.5195271902470395	2.22071182783362	3.65716521890884	3.9309247038920097	3.9087864773425602	4.7420191318613	3.52425372369936	4.07716335607665	4.1885072376721695	3.72998723440053	3.3223790775053	3.91206560281956	4.61120592294609	3.39114768016427	3.23337210988245	4.233615796979151	4.53247761683509	3.3803632255477702	2.82849947181737	4.03581939266889	3.82914965804745	2.8962670271645297	4.27809073918437	3.58772847464334	3.79591825376531	4.48848908946517	4.2197063336269	4.48643353612403	3.7138699377870696	4.296754682553971	5.34078549699402
hsa-miR-126-5p|0|-2	1.5964705200814	2.62394710494849	1.5779631350635202	2.19968178046852	2.24679588214798	2.49445233297644	3.1251072433621605	1.26456094811669	1.8552196420349398	1.84672814564063	3.60314314376778	2.98750580017298	2.04159436179647	1.22066376986257	2.7857673261413995	2.58096740937189	2.2247525932752406	1.6495328184470202	2.62969003234743	2.68979519520005	2.5271356866660297	2.31546549409926	3.8711959788262797	2.63677150262479	2.2939910587707	0.860317285007866	2.29689938528223	2.0395090062307	2.48387544580311	2.62984348080508	2.13809716079503	2.89590312910001	2.2052104820701497	1.1101260293927702	2.35137349015785	2.41470419298498	1.80534562072045	1.9005530647332298	2.00158962816385	3.83629661749677	3.35926074030739	1.4657309845526498	2.1855556448597198	2.66270477160615	2.84594421347997	1.89983936266965	1.8267486867327902	3.23269609714557	3.16361304114685	1.6894609836874	1.65283130993242	2.7100812400137504	2.17166474146359	3.5173783660888702	2.7810814513170694	2.26898884414577	2.8719284022990696	1.24167714359859	2.2810122772651202	2.12340848350737	3.15086748907274	2.78835917618823	2.85585906467766	1.53069050046096	2.60197297635054	1.9685795858389499	2.34180609513864	2.3712934237865	3.21836590908189	2.37425639149352	3.5225100772084303	2.23913887886605	2.9544712447907	1.69808332290701	2.29338701904989	1.6599316781089801	1.84517818969709	3.1614016562572003	1.3268237380711299	1.7319464269854798	2.19934454445219	2.01941294303232	1.86012469453953	3.08257563297999	2.3410269836977102	2.08983133248174	2.0839549661663797	3.1147562566415097	2.49469898175585	2.27095733726133	1.35105950663948	2.01878016033241	2.2739481707697	3.1333501139043998	2.55621967311516	2.9437109927037	1.9584630157387	3.29108547151589	3.1643578566402994	3.2162729536892	1.86651688974978	2.43956394058435	1.7101886966975801	2.30706115260988	2.2100189414907203	1.9415875043152402	1.57405002667801	1.37059974784645	1.6962430011313603	1.87070372135548	2.16556733837362	1.7694403932524698	0.870326420106679	1.97682006490745	0.42138136198708603	2.3418565495779	2.2394168833561	2.36262126923242	2.55198434089202	2.17836053695836	2.56636090501649	1.44977518026362	2.3329958830694397	3.28626304146626
hsa-miR-126-5p|0|0	7.3143627343581405	8.16094323012154	6.88997888418667	7.04824338676129	7.457186276797559	7.721303865554839	6.93258072833354	5.98898565267861	7.645235922345201	7.40211751496663	8.78448261590593	8.38617983074684	6.92733957696425	6.61661295275797	7.152151618190779	7.41716165060276	7.83531206219625	6.85131648196991	7.8687183992644405	7.95424973032632	7.994136082316941	7.44961185774609	8.41146999096584	7.4953657365684005	7.49508036892444	6.64298675171403	7.32777907651448	7.851168315540099	7.832527263909509	7.691196226331071	7.085305204938151	8.05762683334134	7.480562396968059	6.107977429300551	7.911321178980679	7.6743725368569	6.527948107995879	7.366442681864389	7.587540141411919	8.30902959943682	8.31925735868952	7.590522054319449	7.2472318858280005	7.80936401393782	8.58726872677875	7.192718584184769	6.65114545981133	8.11780135243763	7.76219657924802	7.324202611617191	6.428279968958499	7.84322434712089	7.334719895165009	8.6902099992098	8.065690005894961	6.9952131916777995	8.51696403225176	6.659359486639401	7.74699039953865	7.131474129859519	7.5996187879992805	7.8922318418520705	8.61757339195521	6.4120548272350195	6.7113546040875995	7.74977278416484	7.51078454671445	8.006492891362821	8.14435381851072	7.551599108991231	8.483422300865671	7.536064469844099	8.0248605129929	7.5221343920015595	7.33723748722029	7.32949278212193	7.202787708465889	7.89409802139824	6.7981536902217	6.950654035899639	7.5253487253472	7.002084866447509	7.27610021360078	7.77563100492653	6.78636069702191	7.16210519328264	6.718048680020139	7.68325767535646	7.7694000323337	6.98141009737297	7.2307950110604295	7.285352267588401	7.6690559767792905	7.81606002443542	6.78033242090266	7.8316514481671105	7.30004483828491	8.10499839454162	8.24883480608181	7.41337874214924	7.21840418872766	7.11028075242457	6.5708013641204	7.25540209359002	7.26471955156874	7.62586907014451	6.844208370191339	5.70216238500947	7.241664355126019	7.28865681829712	6.9468902720323396	6.87978800469861	7.0552324194683305	6.68551484566844	6.3041116142566205	7.29352963107591	6.8502720932990595	7.8383667784373605	7.79512562996287	7.20775632050453	7.45553375774166	6.867569006748449	7.31359637293206	8.21040929589771
hsa-miR-1269a|0|-1	8.015549765335141	7.772967720741731	4.59782008163351	9.674135334616789	1.2318374024057301	0.7859615718182729	0.0	8.20424092506024	7.91282704172796	8.206076696695451	8.59319041779308	0.914419579249314	8.12840709333987	0.7357557556543951	6.91643763169905	9.75155121429166	11.188528587982399	8.36592801382663	8.4918414395248	8.1547646760009	8.71602943431697	8.50849584299425	8.52260970784733	8.669636243154299	8.08480298862953	3.0120546528209298	1.02148070051651	8.4085165373665	10.1205008393928	6.96109246798017	1.6443786032704397	9.060212655674231	7.32296316099335	0.254724044466456	9.166447251587131	8.54262268616684	8.90770986338084	8.518909001964719	1.61613734554494	7.90316977091631	8.01551155354213	8.85678022927926	8.904434996679651	9.48197500225674	7.788646633499	8.73743765848219	2.26934764323168	8.579579112323989	9.1584103813205	7.85897221379717	1.65283130993242	0.9608569375692341	1.28889730747234	4.32063575320269	2.82603336434667	6.75429768948905	7.94387847121606	3.5472531912952405	6.53090856383801	9.98566230426794	9.83625887183096	7.08817182966731	6.56163438912645	1.02183150214863	6.18333646399706	1.16914415339254	8.96405425137347	9.04806884226508	9.52411588585245	6.88792400449437	8.78858790755081	8.954414391213241	9.04202309791968	8.644062008843111	0.19474342909507397	9.747273110230688	1.1994283774922398	2.7343488584287	1.5904010801881598	0.618980975878672	7.820396382320251	0.726368110326027	0.0	5.0931117795701795	2.11660546660594	2.80139367408352	2.0839549661663797	7.920563781103599	6.266052431364031	7.072113639231241	7.65272543488109	9.631359711483618	0.489375157630895	7.84770699856024	1.64879656782424	9.27058572961638	9.19887832676301	9.09356155242173	9.25248712483169	8.195835805586631	10.5848517323573	7.770035205868259	8.61310070190841	8.50892001940284	8.135887165915769	8.23698159308985	0.48076015602927297	9.52202497468152	8.23528200851692	10.5547953295459	8.10528994508612	10.1342410869582	7.676247631608571	1.42107749707148	9.04752952910639	1.64304407449993	2.71876547063035	7.624496064009219	8.494834551039421	9.70062306470324	8.570164520675121	0.318900173093652	8.26283330688918	7.12507360796338
