	TCGA-N5-A4R8-01A	TCGA-N5-A4RA-01A	TCGA-N5-A4RD-01A	TCGA-N5-A4RF-01A	TCGA-N5-A4RJ-01A	TCGA-N5-A4RM-01A	TCGA-N5-A4RN-01A	TCGA-N5-A4RO-01A	TCGA-N5-A4RS-01A	TCGA-N5-A4RT-01A	TCGA-N5-A4RU-01A	TCGA-N5-A4RV-01A	TCGA-N5-A59E-01A	TCGA-N5-A59F-01A	TCGA-N6-A4V9-01A	TCGA-N6-A4VC-01A	TCGA-N6-A4VD-01A	TCGA-N6-A4VE-01A	TCGA-N6-A4VF-01A	TCGA-N6-A4VG-01A	TCGA-N7-A4Y0-01A	TCGA-N7-A4Y5-01A	TCGA-N7-A4Y8-01A	TCGA-N7-A59B-01A	TCGA-N8-A4PI-01A	TCGA-N8-A4PL-01A	TCGA-N8-A4PM-01A	TCGA-N8-A4PN-01A	TCGA-N8-A4PO-01A	TCGA-N8-A4PP-01A	TCGA-N8-A4PQ-01A	TCGA-N8-A56S-01A	TCGA-N9-A4PZ-01A	TCGA-N9-A4Q1-01A	TCGA-N9-A4Q3-01A	TCGA-N9-A4Q4-01A	TCGA-N9-A4Q7-01A	TCGA-N9-A4Q8-01A	TCGA-NA-A4QV-01A	TCGA-NA-A4QW-01A	TCGA-NA-A4QX-01A	TCGA-NA-A4QY-01A	TCGA-NA-A4R0-01A	TCGA-NA-A4R1-01A	TCGA-NA-A5I1-01A	TCGA-ND-A4W6-01A	TCGA-ND-A4WA-01A	TCGA-ND-A4WC-01A	TCGA-ND-A4WF-01A	TCGA-NF-A4WU-01A	TCGA-NF-A4WX-01A	TCGA-NF-A4X2-01A	TCGA-NF-A5CP-01A	TCGA-NG-A4VU-01A	TCGA-NG-A4VW-01A	TCGA-QM-A5NM-01A	TCGA-QN-A5NN-01A
hsa-miR-27b-3p|0|-1	5.33683786030266	6.3883808627743806	6.280582478184639	6.9325821602615	7.2111946292073705	5.585320397134769	6.575567052757799	6.9111322875134595	8.59278428609856	6.5870723335278605	6.539165498015831	6.642628544957041	7.29453116243609	7.6609243122690796	7.51811941784493	8.24448883987243	7.055605497345071	7.2153365626651205	7.47168147044737	7.734512922136821	6.55974924176396	7.243608090362071	5.385599448570431	7.4247588317053905	6.7040452280612195	7.612582022052321	6.24723780282999	7.335801572539481	7.9401891689987005	7.492095434602901	6.65784995073435	8.208031972203031	7.00555730936054	6.131544071247211	6.9343974016992105	6.0671617749449	7.977610494936099	7.1718874830478505	9.22856785051897	6.48307083573429	6.19416963937384	5.83646685630297	7.96764793686362	6.17028667905975	7.573097254091111	6.59325907565824	7.3455191874143395	8.333275444797941	4.89649918152575	8.800077813148741	6.16637830582358	7.3968949746987	8.03757948938106	6.21693311867585	6.840214638732361	6.8875928491968095	9.11739809714228
hsa-miR-27b-3p|0|-2	1.82238060310393	2.9562437454481	2.3489556448470403	3.6301838281770005	3.23972714912588	2.08136306379083	2.23856807464816	3.1142066575398397	4.668983017589991	2.51347192689533	2.6486628576905895	2.77291393886563	4.16511745595559	3.3243820087044798	3.8735334335382903	4.46624495549788	3.49721049300287	3.92799664807428	3.39788264273624	4.30219898241328	2.77263566377614	3.62783227809887	1.89542878080716	3.7547875830194903	2.84889385025573	3.48795514241572	2.62904559747306	3.5920372764520097	4.40766903064997	3.0167906319270896	2.67755214759224	4.1738672153250995	3.2284710213105203	2.68881685003702	3.11646325989811	2.27356107501824	4.028814299857601	3.79010527364532	5.711815830638419	2.24777158169669	2.82466297914199	1.91430097682164	3.58656478795255	2.83634870276411	3.62297279251302	3.04327171583924	3.4640363610747005	4.97289617817318	1.67754464430175	4.67676504085299	2.7550163422724996	3.47722459103912	4.0958835937044	2.79912357598813	3.33434235354983	3.22625293209167	5.30932996569995
hsa-miR-27b-3p|0|0	8.26921639102972	8.9007408535598	8.24603128213487	9.37491764414285	9.40235630898078	7.870381824279491	8.40905049926567	9.781677187710882	9.78740865442453	8.16673287371346	8.680781363923709	8.425711419722509	10.262073864218099	8.83877070844106	9.383655603115711	10.418430875308	9.147337172560981	9.97376343409861	9.32443582789106	9.93452171599549	8.780320298399731	9.66589179070809	7.7615102127807	8.40733721948426	9.479925258232221	10.533632131590698	8.44197279909484	9.514645838781849	9.99227131534173	9.51100006304865	8.205997006500981	9.89813640595924	8.27271889357226	8.85091176584395	8.900700543141301	8.501265926792291	8.332642373089731	8.52001150883046	10.8642910584267	8.861348075675581	8.11331589379579	8.809354694978401	9.4765732044545	8.382948807952111	10.6358392410421	8.73334526153804	9.49390171957403	9.85436152307233	7.628593506251381	9.8095189685258	8.8449805444575	9.95519660099682	9.08657341011415	8.50118278174957	9.45902102305199	8.47311645405329	10.4028286617921
hsa-miR-27b-5p|0|0	2.17385497821541	2.0969579682188297	2.19100157536155	2.87251114286102	2.90099139756803	2.35432296215484	2.6121202958325096	2.53279031247786	3.93132533297881	2.2533662064869198	2.53398416447233	2.4078122477855604	3.34708408561684	3.02475885809012	3.3961936612952996	3.0819565537795603	1.7452045416095598	2.8338547224816604	3.1047813771393105	3.8558644051375	1.73700344537615	2.7400566696390296	1.06221161978887	2.7503359781119703	1.8714738160559898	3.7979494344677	1.9368990600750602	3.0098619275135694	3.61554788533811	2.3372871623314304	2.0994814780498503	4.4853335697905	1.9464851629231799	2.58035921563075	3.2482405501761495	2.20854456098215	2.5146776390313597	2.43040406997909	5.67589455226523	2.8350192929472	2.5265122871046297	2.17778327567434	3.5581462099486805	1.80538692602682	3.18791441794577	1.91614739748771	2.89746849266352	3.1669022553984703	1.3780396785681799	4.31507684948837	3.04682617855622	3.47722459103912	2.82918243889144	0.8032451195433399	3.1760015218929603	2.73053589510557	4.56344729132232
hsa-miR-28-3p|+1|+1	6.31887826069761	7.800148839826191	7.89454956760427	7.739569720550151	8.15539641095117	7.411450589801531	8.124206624014489	7.380475648069059	7.0721827025688695	8.219358782459379	7.23209447896536	8.386121499361531	8.19929380748004	7.09612393268716	7.497981971674321	7.70818259275298	7.692351052057719	8.2962446424922	7.341153141296929	7.25830190386387	7.578740965295889	7.843348711841131	6.698055874062019	8.806005558140098	7.3967837051926395	7.2870404436816	7.45680210491208	7.723227463138549	7.907315267532481	7.86875657323145	7.64900249812566	7.839690381161179	7.663251693612749	8.14328812090472	7.81350380142772	6.43004414748744	7.3371105107628	6.5264779794867005	7.98570325536633	6.9508238129677204	7.62997149277128	7.07879899406075	7.6552322439127005	5.98159652906464	7.86343523566095	6.96831844124058	8.10420589561101	8.019244077575241	7.224204504750559	7.9261386617001905	7.35207754947649	7.869489205805559	8.24583727908724	7.7619257726081	7.4800604908573405	7.76642122995553	8.18530615772428
hsa-miR-28-3p|+1|0	3.4530494250631802	4.82012302069713	4.683662883209269	4.2638874565432205	5.1278117015320195	4.6492477490958395	5.51195536579914	4.92408294271574	4.22114657789855	5.273493665325151	4.333907160959249	5.00536889232199	5.35746404298206	3.9683362682674996	4.39295781549037	4.5880980791470805	4.3510272959374	5.08132026473399	4.46068327193929	4.6094268408316905	3.66301481673973	4.546511918397839	4.159146132098201	6.063513483128201	4.22705400245332	4.1653569293869595	4.3786313029052994	5.24756366855994	4.78246133472947	4.75542459125474	4.08392830081731	4.974763062998139	4.7278552446574995	5.91789300165666	4.82642090456847	3.6928269015935498	4.619031304256019	3.28996540856023	5.6879679620727694	4.060018958794971	4.58587746972345	3.7642377496641704	4.704479776002679	2.79704642800991	4.44320864902949	4.0230567856093105	4.8822860988573895	5.024346104597059	3.94414127410649	4.82845934608949	4.7483384680287095	5.07305201672845	5.00399437091563	4.891581630990309	4.03360087934352	4.67196617878034	4.621806026985929
hsa-miR-28-3p|+2|+1	3.26086286594487	5.095519188565019	4.38849519140642	4.33793212617051	4.56333403654441	3.94461458662092	4.6803388883186905	4.46351475510603	3.3212056793737204	4.758174588447151	3.98679647601418	4.373468526202299	5.04430669083941	3.50233140791373	3.9934561464182097	4.78783410491215	3.9729360325790797	5.77983596249702	4.30619085435026	3.9515796850081197	4.20950451567691	4.877981191013	3.63521648180363	5.54131373400754	4.3883937419329	3.8255784139771403	4.39488864915203	4.07260296048157	4.578687158594731	4.79106593015752	3.5311577260745604	4.26806428937325	4.54001979995687	5.6670081855557	4.42823407141347	3.21870287515339	3.9206837955645497	3.23926990620616	4.64725332538461	3.78474903030173	3.6897941940380696	3.7642377496641704	4.159588152659589	2.91188006701379	4.19832827128148	3.54029984397169	4.514900211184731	4.806526763300879	4.034903700467249	4.94372274833432	4.15362811275511	4.80893479307617	4.887063142998	4.81728036402815	4.03360087934352	4.14703667546294	4.58707481407244
hsa-miR-28-3p|+2|0	1.82238060310393	2.99383472245583	3.1144964757471096	2.10035924859038	2.9352900916588	2.65279387853148	3.5475660918734597	3.52746780494439	1.8935446590744098	3.2445622538560497	1.6212424494589202	2.7130401264807897	3.5049119771184905	2.06816491207598	1.9480306878898102	3.02554995257847	2.35522539340541	3.4979963733873	2.6705180173263	1.99259134746058	1.73700344537615	2.81476084320651	2.42021841820429	3.7823521800984	2.65949619946757	2.07972160748967	2.83372107626068	2.903589148524	2.78967852624183	3.1324512805646	1.7427925915265101	2.27124138304114	2.20648750955571	3.86213234377701	2.42080964175304	2.1404591657605003	2.61060348444232	0.419783131359089	3.02863951497295	1.8979758644454097	2.15025314680992	1.91430097682164	1.8389876608446398	1.54567526502042	2.19685296072847	1.9738894622656797	2.9317543776034	2.8993576713824503	2.32131453668564	2.8837226172813	2.58350574204857	2.38502885246103	3.13293544621808	3.25817992432672	1.63080907108147	2.03916671891465	2.4567812054300298
hsa-miR-28-3p|0|+1	7.0372111641747495	8.57306254125259	8.562605524735039	8.763316787716349	8.89361099280147	8.96553578796687	8.900861396507091	8.17896125727209	8.100209591205669	9.244830992106689	8.22497979898646	8.60524112721087	9.037376216192811	8.267453258651951	8.57431782794777	8.92983249201638	8.73140182406502	9.21400568893086	8.4718582445558	7.808511190380029	8.6269797299026	9.098421707565471	8.01010123416201	10.211019998691599	8.64654300249478	8.05037732643535	8.5023036515277	8.192479635416559	8.82154921787498	8.887440797384551	8.72036570295333	9.10571314611807	9.03056861955784	8.77194772188087	8.85426718295369	7.16316389307678	8.70279375757923	7.563109556941919	8.90698264066768	7.61451333552792	8.2980524430083	7.897273776944161	8.736525435143829	6.4138303054631995	8.87664079927398	8.16202890335629	8.910118466685821	9.29045917381445	8.74541317909944	9.01894413662846	7.938105143178179	8.54067156137755	9.56755223187416	9.060866531667289	8.57848658465874	8.613619635153759	9.074684632425509
hsa-miR-28-3p|0|-1	7.48030560995697	8.894543383402391	8.827522681474962	8.656140168873321	9.16556097030294	8.7899187062456	9.375967608775039	8.94384779940509	8.6253904797115	9.317629510822108	8.16923582559909	8.997558782374188	9.94973664117986	8.12522102426526	8.50159144636446	8.78443930272474	8.50140374114234	8.71350890687476	8.504795071732591	8.99736014099246	8.63123099218418	8.402190682233991	7.79723663553764	9.924843843763519	8.334257587143709	8.40193883006125	8.55660407388388	9.2843496760034	9.1834105069334	8.36341072241606	8.55827211099267	9.348735024578609	9.34657836972844	10.102962926654	8.91440605447608	7.73470046798514	8.87806775337991	7.38800987721846	10.2273648942115	8.22933207536852	8.7661290712255	7.70004490781512	8.87545002290931	7.03280440158263	8.16314887890197	7.88659684970767	9.113766380790539	8.83985447892956	8.34441881779374	8.64775443307542	8.965612483829462	9.00093053891611	9.40870735469158	8.63562434504369	8.68277465170183	8.990178560078911	9.25328163449164
hsa-miR-28-3p|0|-2	2.8951418091786096	4.51866423754922	3.9812338703778396	3.3727590146905695	4.32544212865793	3.7691846590255698	4.48451741902397	5.553183059978251	4.14014490691141	4.4618996178189905	3.68026806850394	4.07360645295972	4.7610732633331505	4.00255606970192	3.96439700301718	3.93412789698991	3.11192893707374	4.33090754700366	3.07956240277408	4.75297945495697	3.36928264975061	3.35495554829248	3.5029970775098995	4.98763321398038	3.48453395559418	3.7697809856143	4.14870416460132	4.634246608965469	5.05506394885889	3.75470981384623	3.34377914373217	4.693653740133549	4.97481979610545	5.52304834547033	3.93624664754264	3.43308531111315	4.81298702329416	2.2372550021401296	5.854333833192941	3.53190978622217	3.85715335762062	2.91564423894114	3.43851955072057	1.9557257728508899	2.9965496703500403	3.04327171583924	4.1281567242667405	3.2266962905779097	3.13682371354352	4.01115544454156	4.29379668087266	4.1839425171210705	4.51907958689392	3.73257973032027	3.83593951635993	4.1783516368070295	3.83536850710896
hsa-miR-28-3p|0|0	9.67766645963997	11.125001002023598	11.492844865062402	11.131389630574	11.7897283949138	11.375516831245802	12.2657329847536	10.9077803643312	10.973544635292	12.0461885624198	10.399106623550802	11.375721070358301	12.2804930131067	10.711700766634001	11.084288604402198	11.344507398468199	11.479314535320102	11.137366239063402	11.039499951231802	10.7511953054901	11.19819210224	11.266402164567802	10.524243935458	12.668994000130999	10.9811704190559	10.726646285210698	10.936605860996098	11.380268825839	11.728028683645599	11.2050730754864	11.0103075881196	11.766279143009902	11.6184786954233	12.0606278571094	11.5092435765536	9.9838881715648	11.3105364886328	9.93723654105909	12.323975754645698	10.627771673151301	11.0563068560215	10.1649049400332	11.5981452453493	9.30401120169522	10.5545569915622	10.4428629229954	11.757040296026402	11.5312503898104	10.784849383176901	11.432912839020698	11.1140646587231	11.266061959112001	11.7693043376997	11.164697901110301	11.203486961649	11.391437099153599	11.6229163684517
hsa-miR-28-5p|0|+1	1.3567134988162401	1.8731937755743402	2.73974910422575	1.8194045575923001	2.71608394627241	2.08136306379083	4.82932805907896	2.1732528728734497	2.48087396546267	2.1550838661389897	1.463074503454	2.91255360505287	3.9839150586184298	0.955516137652582	3.10812287143332	2.08637323659869	2.35522539340541	1.6810964760381397	1.9932873889085099	1.50815454157736	1.73700344537615	2.18605792380817	2.0923395147238097	4.465463376330679	0.915600413560022	1.9848876402075	1.9368990600750602	2.5747018782401003	4.32767736877985	1.7504136965852901	2.0994814780498503	2.32231908963766	2.4267102662206	4.62405458445526	2.0393175153240297	1.43536816481736	1.3626474624826102	1.00947570494315	2.7502459767785297	2.02423519625649	2.31270652077492	2.53190691286499	2.62180058218222	1.10543945862859	2.07294133495567	1.7276077752927899	2.9652443316860597	2.14420903009384	1.48493380992513	2.8837226172813	2.4698728534059597	1.57094230187204	1.68733975132275	2.12187692209078	1.9244122085808	3.19597144822701	2.5558975151114
hsa-miR-28-5p|0|-1	3.50356479933913	5.078124633124389	6.16848618178207	4.70269159723282	6.0297739750616905	5.1566911990738395	5.81568694265872	4.780704026074701	5.434945065778611	4.85527006719683	4.68689604821507	5.69231003287487	6.292909212965441	5.16755731507508	4.85546809540242	4.56849060487636	5.293770936874339	5.1326384811576595	5.0003106858853	4.67499724306528	4.4594832336773695	5.285086221553191	3.81327445578412	7.495164788114019	4.69030036383411	4.440170083007589	4.20510917552012	5.43726905507578	6.752845190564639	4.87649748765199	4.84260280842579	5.85954237878854	5.61332452613193	6.29775434746662	5.470529612937231	3.73960081256374	5.13674801768146	4.21426280353731	6.504483596189231	4.2529082245100405	4.9116777210080995	4.59463891180185	5.32669868142045	4.11394698087405	4.96290216556264	4.6551602108547	6.728067968688309	5.15319891613104	4.45869950206747	5.48279611928294	5.27920804291297	4.73459210024864	5.56546018808259	5.17056717852615	5.86577888897014	6.1293843194241795	6.08657466707675
hsa-miR-28-5p|0|0	4.12023716536868	5.419380871496281	5.469984124034599	5.0824307478154	5.40368512879807	4.8826904802282804	6.38808747884535	5.70211032048604	5.1547063533454	5.29672882206398	5.3774581590379595	5.10773142048924	6.017047143738989	4.939275311280019	5.68649273038229	4.83782856140409	5.0466558168134	5.36496683578125	4.617845748114879	4.322802177994229	5.46493889731388	5.27188870677695	4.925026858040691	7.616900864397921	4.69030036383411	4.64012834089517	4.95132310007435	5.724182401943481	7.52934512439378	4.56267742393308	4.75754303384267	5.15463268979532	5.53259491586861	7.1499638577146305	5.16340677256147	4.50668602150634	5.0193162853986	4.01771619839863	5.807145111691719	4.03023091342024	4.18549263763583	5.26722045727194	4.953906020575331	4.0978650402030405	5.72478652766595	4.58277893488289	6.42526639912798	4.4778781114737995	4.2472009028960604	5.55708957242692	5.174284309826089	4.83763137779485	6.120221956703731	5.0459645128651	5.24962118801013	5.56262252273726	5.58048270048467
hsa-miR-29a-3p|-1|-1	5.905162379604981	8.30799033010159	7.43768953163466	7.95782092323428	7.59860276166664	8.94761815564691	8.28551849309605	8.40359111527677	9.000049256037961	6.48456674631608	7.968593533838201	7.92815644659395	7.5567544383938205	8.43969019916351	8.45403912024462	10.8654489445689	8.38820753642274	7.4295176885583905	9.07174379610694	6.999819006416099	11.585955504953802	7.283609921883239	8.6073544338724	8.944360359497221	9.1254564587184	7.4288921359373	6.4040492645852005	6.713096119182921	8.43049391534448	10.237518851158098	7.28221447929625	8.93006776867571	9.32319720033928	7.339359032707981	8.36036612148653	7.175974772670321	9.69012444285393	9.40974709180676	9.04870640691948	7.84158209730612	7.02929810058404	7.17744381457433	9.30387354909526	7.54385650863835	7.53837716410299	8.27687968146528	10.9342673783829	9.75188792041007	7.36030416687514	11.7796051512399	5.892731459076789	7.70791066996075	9.30616378182775	7.71920847850187	8.89357677111251	7.214653796211059	9.03443242951492
hsa-miR-29a-3p|-1|-2	1.56133291142129	4.63028675122221	3.3000531779587203	3.8485560016045	3.94264899860551	4.30777557756436	3.98887888653562	4.37752960983042	4.8496773623825	2.80031093382529	3.9122303505273996	3.82760775362792	3.5919345744684903	5.04976784167741	4.2069914465468	6.416444156830491	4.07714561976067	3.3322859663058297	5.48149197818404	3.3536475812569497	6.3068745923373495	2.9534788548126696	3.63521648180363	5.64254768985731	4.22705400245332	2.9492455722988997	1.9368990600750602	3.6588978276715998	5.04676022113876	5.47817209750138	4.4048135311452	5.4120803404916	5.3628590562522	4.57778802176657	4.4960919053874004	3.21870287515339	6.91215947220583	5.30381052627144	5.47687480804389	3.9843628860761897	2.7697595042999397	2.33001026349552	5.7348385491032	3.43148587511131	3.57809542859743	4.90565590369535	7.14640591720412	6.044163905478849	3.4322634533327	7.7879665908201305	2.25800366544348	3.4402791948048597	5.7253883599890605	3.25817992432672	4.60969624743567	3.5231256118788	4.57530942168534
hsa-miR-29a-3p|-1|0	4.33072946402395	6.286040141598611	4.81131095434996	6.8808838670710495	4.07159765574534	6.497015545634179	6.610307195817679	5.94565560186387	5.63542763799636	4.807539007111339	6.606925921202531	5.29294762106492	5.23662993585412	4.86681893612267	5.772830646108989	8.05494708365337	5.621310155732241	4.87980936384609	6.52018023870422	4.1945238798977895	9.87503536292235	5.258569348044889	6.39646700727323	6.00621984437513	6.855277615024519	5.06787537484154	5.1559523689062	3.97101592257541	5.13557389884094	8.68801160656283	4.62660969124098	5.497895892736159	6.225590228725371	4.27552986060012	6.394965242800291	4.788320088073861	6.902716024591499	7.43099637992898	5.508988744334659	4.749831571219049	5.03320885303617	6.13923494551016	6.220686905693849	4.77061095758442	4.87287337387192	5.88515436438097	7.541423172958	7.448614450124249	5.169179323653879	8.78624429932191	2.96530858536226	5.745600659810821	6.804177078958559	5.64879454414536	6.52690890886163	4.63858044911637	7.3051194392110395
