	TCGA-KL-8323-01A	TCGA-KL-8324-01A	TCGA-KL-8325-01A	TCGA-KL-8326-01A	TCGA-KL-8327-01A	TCGA-KL-8328-01A	TCGA-KL-8329-01A	TCGA-KL-8330-01A	TCGA-KL-8331-01A	TCGA-KL-8332-01A	TCGA-KL-8333-01A	TCGA-KL-8334-01A	TCGA-KL-8335-01A	TCGA-KL-8336-01A	TCGA-KL-8337-01A	TCGA-KL-8338-01A	TCGA-KL-8339-01A	TCGA-KL-8340-01A	TCGA-KL-8341-01A	TCGA-KL-8342-01A	TCGA-KL-8343-01A	TCGA-KL-8344-01A	TCGA-KL-8345-01A	TCGA-KL-8346-01A	TCGA-KM-8438-01A	TCGA-KM-8439-01A	TCGA-KM-8440-01A	TCGA-KM-8441-01A	TCGA-KM-8442-01A	TCGA-KM-8443-01A	TCGA-KM-8476-01A	TCGA-KM-8477-01A	TCGA-KM-8639-01A	TCGA-KN-8418-01A	TCGA-KN-8419-01A	TCGA-KN-8421-01A	TCGA-KN-8422-01A	TCGA-KN-8423-01A	TCGA-KN-8424-01A	TCGA-KN-8425-01A	TCGA-KN-8426-01A	TCGA-KN-8427-01A	TCGA-KN-8428-01A	TCGA-KN-8429-01A	TCGA-KN-8430-01A	TCGA-KN-8431-01A	TCGA-KN-8432-01A	TCGA-KN-8433-01A	TCGA-KN-8434-01A	TCGA-KN-8435-01A	TCGA-KN-8436-01A	TCGA-KN-8437-01A	TCGA-KO-8403-01A	TCGA-KO-8404-01A	TCGA-KO-8405-01A	TCGA-KO-8406-01A	TCGA-KO-8407-01A	TCGA-KO-8408-01A	TCGA-KO-8409-01A	TCGA-KO-8410-01A	TCGA-KO-8411-01A	TCGA-KO-8413-01A	TCGA-KO-8414-01A	TCGA-KO-8415-01A	TCGA-KO-8416-01A	TCGA-KO-8417-01A
hsa-let-7b-5p|0|-1	11.088496181765	10.828774217911999	10.8051126480796	8.67950978968293	11.418415273164802	10.4878955617418	11.2891912633197	9.60978091165389	9.62637492940303	11.68239245802	11.0913197743679	11.086106227476199	10.9416061428603	10.869079611089802	11.145343339354598	11.6754233194402	10.1571442836719	10.577991086298699	11.331036181172399	11.892046660802901	9.40809853743265	9.77076766451085	11.5275742549421	11.4866409098471	9.77693956552637	8.221987686156089	10.5852136587614	8.56411342498904	11.330646109934499	10.7528024767803	10.602264440935802	8.561522058733152	11.0441211085425	11.0371829383264	10.2681965279695	11.5466548582128	10.4875899932561	11.2008366082873	10.153593848432198	10.7402877320585	10.150030976951099	10.7373504233933	10.5087298378285	10.628614374441	9.67466764416157	9.94297236175265	10.290528129402901	9.61040190146711	9.657770096464631	10.2262156657308	11.115704324705801	8.54846946572583	10.6809447242755	10.1127373271524	10.6795359732116	11.8004864615399	9.83891032488399	10.3677680964904	10.641668413485	12.1391023413039	11.3201186048766	11.5654240163397	10.9015408113467	11.479446381099699	10.612546290326302	9.81746367917229
hsa-let-7b-5p|0|-2	11.8338238095519	11.935230364861601	11.6438552697524	9.36747829821559	12.3371075550772	11.437951151220501	12.4108667389574	10.767265079691901	10.5090486586188	12.250294417348002	11.873877110691302	11.5851527279389	11.6410072744931	11.2368716138746	11.796100504511099	12.248129733048598	11.0776763391011	11.535797301738999	11.6038909124334	12.664708754050901	10.3109510800584	10.880075288844301	12.2906874824635	12.5070628240294	10.6304033115523	9.50661324755851	11.4387544419795	9.647844729764609	11.8950664077829	11.585985094182801	11.61284981161	9.171817605746119	11.078332297927199	11.9131704514989	10.9620342709803	12.2035323025985	11.136699779900802	12.3156118706937	11.2694066120367	11.6244785096521	10.910433553282099	11.653673506000302	11.8240485606478	11.4987824790674	10.5187830255539	10.4135666970191	12.049002283231498	10.9720975422128	11.162030824507198	11.167996569593699	12.100804542601301	9.41068965274073	11.6969361154551	11.598234094853598	11.6175233128402	12.7475514921802	11.197069289618799	11.0411078563817	11.468483948793098	13.3394628881535	12.187612666322401	12.816513719804401	11.9301129234529	12.090192038035099	11.4672637506019	11.0234183292917
hsa-let-7b-5p|0|-3	8.090958079784121	7.950680180837799	7.57462163821777	5.65771461097014	8.56878941041882	7.576531386243991	8.377043894561009	7.01452292414756	6.615265559412969	8.385808738426059	8.2206485178406	7.8536441874154495	7.90140919431268	7.62862434947781	8.03111687367308	8.71336948138791	7.374047129345209	7.56717585589859	8.01049341758461	8.737177397200721	6.6312441971030704	7.2109603399557605	8.596191169865989	8.42049634065667	6.5558342162858	5.988735800603959	7.61909117157588	5.865029525784401	7.913507260035289	7.87776248356985	7.769550144130339	5.6380096903625	7.38963673452364	8.00270369998015	7.09116982148772	8.197381626968781	7.36348668287269	8.322969797451321	7.60453305013465	7.94725574757637	7.043696692517459	7.585241228455759	7.857948861513361	7.388411860826009	6.8103938108608695	6.8809958107605995	7.86813140861107	7.389492452494509	7.302188869712309	7.250941621590821	8.029480452760732	5.76966622582263	8.03897608980664	7.6992084426072696	7.81376688919996	9.13741276456081	7.251755804862231	7.47149692815385	7.6278637410628605	8.922932617615428	8.535927881052	8.73851166929438	7.7762026115061404	8.2577853866605	7.9147775726016905	7.217149399866519
hsa-let-7b-5p|0|-4	5.25694977581857	5.07435916309389	4.67173529887807	3.40079162308612	5.46036643069296	4.5446688326308795	5.121952515897361	3.85589975333008	4.0352203590289	4.53807274381043	5.01357055559101	4.77924867190226	5.37749900862047	4.08330111695121	5.402128997276139	5.82339844289418	3.81528384979533	4.74323921302037	5.51744032446095	5.2370386272632805	3.9557047649243398	4.441645113660599	5.80016518651779	5.3136281907564005	3.60270701004714	1.72100974008594	4.56780665471037	2.6340453619088597	4.941438227410231	5.4590299195319805	4.34343872777941	3.51030301460752	4.07442928144448	5.074931478427	4.1979087183554	5.508190774849139	4.36617312200381	5.59431995513798	4.67265526113947	4.7866103888382305	4.56060042610808	3.14661142041997	4.1128584848607	4.25114822860682	3.8868006198618996	4.1537561887563506	4.24078491974398	4.4472964578881395	4.22799570037441	4.0069230884722	5.00114353502176	2.66465702798535	4.92869206737951	3.0846954667302002	3.9866253199635295	6.291090233440911	4.1666512323107305	4.77767695659198	5.12059903367141	5.567985055520929	5.34671732006258	5.284767852752309	4.13008133813262	4.89771214716392	5.10482077632184	4.34563712026352
hsa-let-7b-5p|0|-5	3.03878968411241	2.8093457313526295	1.8603356722684	0.7800070659976891	3.0305867942104197	2.5642739802469703	3.4643648502527005	1.78072224200866	2.24251756956311	3.06483947000661	3.0452051577705497	2.66027193947615	2.9905749134306903	3.0033240377445094	3.3408370068113302	3.6795819344233	1.27585920784205	2.75811468981605	2.91169791156215	3.41769298374148	2.03449483338619	2.38965384972341	2.88550598428532	2.3390638937448998	1.86963700785333	0.72786958284689	2.7236282789770603	1.4066474479865199	2.88806193319727	2.40079415149875	2.4029910275776203	1.28907986100474	2.53437588016265	2.55069632064868	2.3686600457719402	2.9495179996607797	1.90229539847026	3.04430180386442	3.00537384374471	2.88896021564262	2.11211756997099	1.4778811232014901	2.32151802091589	2.31908613337181	1.48090751849452	1.67411044638316	1.88757835229694	2.6748869490677203	2.42507089336251	2.3538594109281403	3.1055411702608597	1.02749534868613	3.1920957660923497	1.09348959318122	2.3046339412337598	3.7053567928611497	1.68350317573753	2.1740335657722603	2.4276543723283397	3.92723097727465	3.1600567016831804	2.9594150483711297	2.3068363103220095	3.1727765528775604	2.8454545648866003	1.41300663838737
hsa-let-7b-5p|0|0	12.4386588711501	12.229781372653198	12.160372171363198	10.6137831557164	12.437909532897699	11.8110157701408	12.1630322548015	10.8138240627549	10.945672575640199	12.5677776549646	11.7992143902289	12.133354222783598	12.030799598077	11.8467189508672	11.997039249298401	12.200234002613401	11.566757343059	11.6940877263051	12.859731339112	12.987987217084699	10.7958649118205	10.9293560538783	12.6293029479428	12.410585278155501	11.0957824628337	9.55366604019981	11.855807154620301	9.94656789384942	12.4382461483606	12.0757199445826	11.9047979195419	10.651704912021302	11.8024293042155	12.395170585929401	11.9121260543826	12.687667751086302	11.819579586468699	12.501791064911599	11.138508373659501	11.948372189472899	11.356174895090401	12.162199585421698	11.634124098768	11.7012347689966	11.366440706544301	11.6920289439372	11.1860761438959	10.9694815693035	10.7301088300462	11.4293499341911	12.440846283355802	9.89159539327834	11.8515545649149	11.069789005169001	11.6084486747937	13.0096398150544	10.981108390331901	11.8212624587944	11.9280952806954	12.873858866757601	12.471408027241301	12.4679705230421	12.0259747622018	12.419749618976901	11.5327201449742	11.268481058280198
hsa-let-7c-3p|0|0	1.98288359865747	1.7671744359322399	0.490320720587971	3.15194518645144	3.4007965587239504	0.7399941138258271	2.16715441954628	1.7108704144624498	1.83426713774443	1.2761072363983799	2.44185276995379	1.3928782316568602	1.8989956591163102	0.820198970567728	2.2020491163049503	1.38167401333204	1.09568403842853	0.566012709945952	2.29719723112427	1.59979490649649	2.68243552155413	2.51386018411835	3.45865334281353	1.86347562856858	2.29075735008541	2.1521853323335	1.61594242559272	2.3761560951920604	3.2535361644354803	1.7306796500808002	3.0083058969245298	3.51030301460752	2.5098073520260598	2.55069632064868	2.1604394993778704	3.51192311378874	0.542352937959283	2.44663478719821	1.4893769069601799	2.1682972905236997	2.18421813202354	1.2799554311978	1.85377832701273	1.84890968170131	2.672137404262	1.1879037343998202	2.04490934848278	1.91292787240394	1.93659289207893	2.42922116689686	4.05847648999421	2.5228961885165	2.8482833754309302	4.27568566142597	3.8568227582988297	3.3566176296184804	1.8889441385641799	2.62891620678255	2.9498532449675094	1.8208964126081397	2.83270780838278	1.66634886185378	3.09373437359674	2.0913547673371697	1.8962417012049402	3.1869304120799
hsa-let-7c-5p|-1|-1	2.3508208217618303	1.9577808115773703	0.684491741963968	3.7474318978903995	2.4880518240078398	0.9211001447897691	2.2355974252536	1.78072224200866	2.16959075535371	1.89314224164718	2.3306602484175496	1.98418868830005	2.7187757055719195	1.72113133437154	2.70721666248882	1.5033955261409098	0.649451697481801	1.1897530357693302	1.20477088349211	2.38356201878494	1.96467328049678	3.01206687261174	3.25089079912767	2.65022802580829	1.7980280276496599	2.52541471503209	2.0858273563009297	2.77456997956857	3.342951531386	1.0497941608691699	2.31690727789795	3.6160079784947903	4.13190735345082	2.1256645899477102	3.19467004084314	3.24582954125678	0.20428505540295103	2.2676890898209	1.7698715073757199	2.1682972905236997	1.78117204282365	1.8071697559667301	2.2298942689142796	2.04360140733391	2.25144929440102	0.791112589345326	2.61259959226931	1.3791826254039	1.19248269607878	2.0055411259838403	4.2515990491850095	3.66902826615578	2.4481814525715495	3.59838627139812	2.47161394462491	2.7828573449069705	2.62328064129765	1.58848484316324	2.50920170134391	1.26737150169611	2.46894049814061	2.5190061005995	3.26509919952328	1.7849689441909502	1.31322121870128	2.4236193493917297
hsa-let-7c-5p|-1|-2	1.7209966257472802	1.9577808115773703	1.00855344977329	2.47037602544403	3.3043505354073797	1.2267169343458302	1.8554016587579798	2.2920662006146095	1.92568276629776	2.46572795084309	2.29160648693682	2.59117238463616	2.6913263322039103	1.72113133437154	3.10240695807758	1.9935020675358501	1.09568403842853	1.2876371943600702	1.85200411477817	3.18966784770572	2.03449483338619	2.7678250300997003	3.36998551652112	3.18895227474473	2.18244068782871	2.64374833960645	2.6577091412144505	2.3761560951920604	2.8273841590429596	2.1913883589022802	2.83331965698376	2.0621863969112	3.77787385846811	1.99648220750631	2.63360914648083	3.34008689346833	1.24430094329671	2.8795462112549197	2.14225028798942	2.92628915315614	2.93480101564182	2.19244255131199	2.4889635302235003	2.21511624098032	2.13860510236611	0.9358448098820451	2.31589889650432	1.7968454813159698	1.3462752597752499	1.40313665301887	4.24025742220778	2.99506224933846	2.34189705239815	3.8230552464062404	2.6212567035510497	2.9490579307463505	2.1508836718292	1.7406638281874498	2.54830954311516	2.0341793870803704	2.21073061174892	3.2582962276467096	3.1531465650177903	2.3820435045495496	1.6903886462836497	2.67908038151536
hsa-let-7c-5p|-1|0	1.40078797093431	1.5474958106003898	0.26589119409672896	2.8024332721432996	2.0854973255936	1.08198608698659	1.45716517481874	1.20112575448005	1.73666477617143	1.9902110366989498	1.71539609115915	1.98418868830005	2.3835997501382997	1.8796168512562998	2.35495961304426	0.297938540448969	0.649451697481801	0.714195792450532	2.1635044026313	1.87023685855591	1.89129997998601	2.34575612239656	2.5238825782353	1.86347562856858	1.55903387382343	2.30367835897062	1.4699384733523797	2.3761560951920604	2.94629035342495	1.80620596469771	2.2253592519414305	3.2723709527117997	3.14171621192939	1.52050349279727	2.8573676528976204	2.8568978038605	0.20428505540295103	2.44663478719821	1.00307321845974	1.8946337064318999	1.21989743075757	1.4778811232014901	1.4285211076392799	1.9815782771952302	1.95083721596192	1.40240508850527	1.88757835229694	2.1203465000319697	1.7284963979583303	1.06798728558886	3.2928504666554503	3.2637205260565096	1.73358696629776	3.67722793170634	1.8983955369542802	2.12473280780176	1.56865679615336	1.7406638281874498	2.34122002321947	0.883101123714412	2.2797431510216	1.66634886185378	1.8124339768342	1.6664477564485702	0.801141091367885	2.18068746378961
hsa-let-7c-5p|0|+1	5.26312581525463	4.65987040976034	2.01281123263616	4.856409693455401	5.941219607059719	2.61775983677427	4.89742306425447	4.70994169659615	5.65015190330147	4.521929306565321	4.70722365610223	5.3439682513467	5.5744112675207695	4.544203655343559	6.05456480605387	3.65352072621577	1.94218030546132	2.94971584480996	5.44004573210122	5.83508800157931	3.61186557116247	5.37021756777072	6.08418263836981	5.349983515233941	4.8020889119708	3.41668115637856	3.6445087383578096	3.5757173256178	7.083322565203461	5.12477302083321	5.47581666687431	4.9147163310187505	6.3013324818342005	5.16786553161099	4.922474344119981	5.615741933424809	2.39485085226902	4.70349904155645	3.6144468580962097	5.23636711639879	4.02564614880151	3.02530769182502	4.98906178082068	4.897170108436	4.26833516112846	2.6955625298014403	4.65300914412771	3.1473853844162596	4.267048065552	4.9357272727877595	7.28381578308842	4.3424194666934195	5.32720323576234	7.34198533836594	4.99625984536482	5.5440097163027895	4.38602641172798	4.35079589558978	5.669672037240121	3.5126657301360202	5.10191573851271	4.646336611246941	6.051392398798519	4.75253184129032	3.91715454423074	5.26362031743468
hsa-let-7c-5p|0|-1	7.061225076460169	7.17022607255685	4.9137278047612	7.310800363115869	8.49628549066497	5.71707358348941	7.52417752226611	7.283236742328769	7.38845114419113	7.8651065958261	7.8517423688546595	8.02553834016708	8.359398602928701	6.9924530938087095	8.90449737231032	7.08252354534464	4.42415552585805	5.48280947195122	7.15576154005266	8.54780343692995	6.909611264359911	8.06261108336722	8.68501489019992	8.0646084074534	7.0820416571547105	7.231543662898001	6.488644450086991	6.787739322848691	9.373360273450029	7.41625313163673	7.9714664453674295	7.396362378217161	9.50955938088084	7.44963379401986	7.7502313578222095	8.888211035633539	5.55270932518068	7.574638394600849	6.353021523180651	7.9449840553022595	7.420988867089419	6.64256868040066	7.2568785830012095	7.4809829929792	6.71276180861895	5.4262138929077	7.495759086086251	6.585768102850139	6.77807272540866	6.96785287489305	10.038488639097	8.01757121187165	7.7926741084115605	9.02766176154881	7.909631176801059	8.167640292997671	7.099770442599291	6.99581559276243	7.6129537201486395	6.6140893631915905	7.900460102440469	8.05589331137836	8.47847061411257	7.72266823495444	6.90742067152101	7.57733889122067
hsa-let-7c-5p|0|-2	7.2236292478941	7.49448311480782	4.79254150774022	6.9160258544006	8.77066103498224	5.800394424063691	7.96817421774282	7.6042146132373	7.513431755249469	8.338776855545701	8.07587853401206	8.01733076437163	8.57327455933808	6.980839893011921	9.15939176071311	7.54182677787114	5.09851466208147	5.94705503225479	7.02934969256181	8.73241584986251	6.99089015963104	8.30968631604394	8.92468791476461	8.323274258064501	7.3573808183645	7.47446553884177	6.88052210620951	6.73194324313263	8.965221420739029	7.49966861098418	8.18090453927181	6.78704174669305	8.9761566595513	7.958945146603059	7.6390849605051505	8.98712106956511	5.29767000083543	7.84345837840517	6.8030977834296396	8.19485761409152	7.73186544714502	6.8217447502993505	7.28702547716704	7.588922143362599	6.702873231402731	5.2847079961144106	8.02512457638184	6.9354691390677	7.25925471381817	7.038746409262919	10.1757930344795	7.694969947819519	8.089119685142121	9.10990068221539	8.1355787007304	8.53533233491342	7.399782125049209	7.09623616570773	7.74926274833354	6.955734304922191	8.06223479329997	8.540662450583909	8.92765658520526	7.760229598946309	7.28476001375239	7.964708952846809
hsa-let-7c-5p|0|-3	5.39271032544652	5.631049041115309	4.06914601211278	5.07678826429132	6.9070279002713	4.22093231790112	5.790104469421509	5.75333701577068	5.369977435857401	6.03626971758188	6.07395974443117	5.66298982931586	6.23966393701313	4.62102770478774	6.7635957572379	5.50053417607947	3.9273559103726297	4.61711570527291	5.1618947782283895	6.31723882091288	5.13988967508092	6.1759263488783205	6.7124962902791	5.95650093894119	5.15721518813824	6.054308276745111	4.9447037109053396	4.87403420772641	6.5544717128964605	5.5552051327487995	6.095889491132151	5.3212238794637505	6.24476489263214	5.87190464457622	5.56472299563688	6.540201069667161	3.52305416425967	5.78275141463373	5.14346935908208	6.139759868849679	6.008168062962151	4.29043116864778	5.47148673111816	5.39034141314671	4.8904409294081	3.6652261486672004	6.046305345443209	5.563448362325599	5.57865606175063	5.059482520207969	7.72834260357033	5.846069566366579	6.203064195473781	6.29985343222582	6.230937372325809	6.58848462077518	5.507388043772269	5.04951468804611	5.647331410326281	5.29559604871532	6.061287424298481	6.4609391212585905	6.22756169931613	5.71809058860686	5.31673913005873	5.8516738629029295
hsa-let-7c-5p|0|0	8.97482774675704	8.995426011589311	6.4363972797426	9.41422501956949	10.0815405765912	7.10787479132681	9.25014247065174	8.829934969185471	9.45428140553542	9.349754640979212	9.529873077360099	9.658121625785071	9.94324884515483	8.60099457728089	10.390560918220801	8.43605089961853	6.28090458457883	7.291475871363961	9.26343495296427	10.1559072306687	8.560156420407571	9.64651813387441	10.4734987282498	9.69908185348205	8.94633280090118	8.43048786920118	8.2865241414515	8.40184620614192	10.9882834877635	8.98443955428077	9.73584365974324	9.63594352705922	11.0928787143713	9.34901309402224	9.72315171152606	10.532785215536801	6.9424727403293005	9.47306677394289	8.02292453595728	9.66881154718925	9.08103767440598	8.072352881458201	9.05247433558493	9.08702591789638	8.82599586081867	6.84249003239971	8.84956822272076	8.26061595722867	8.3440081047803	8.76012712898184	11.785569148784301	9.3562145413204	9.41934429283487	10.9864528098335	9.46761050604865	9.89770444722962	8.694063408971079	8.821185534276891	9.577893891258462	8.117909664244	9.49415320205688	9.51823805705281	9.95097377549466	9.47381025992299	8.32757891275207	9.456441627086882
hsa-let-7d-3p|+1|-1	1.5697579808985098	1.7671744359322399	1.00855344977329	2.11990392774389	1.9644790699914398	2.12129566215221	1.5674936571398002	2.33912856350963	2.37816451999973	1.94249286973048	0.74133827752406	1.75065832413585	1.8989956591163102	2.57935435821861	1.48576793836839	1.17736019203818	2.80115976742603	2.41246641789106	1.9364077702973	1.80722921004857	1.73231018795595	1.36204197343578	1.10222825500411	1.2755493197415	2.3420112214432	3.82005965865812	1.4699384733523797	2.9974480042216403	1.7820495574378503	1.87797432885533	1.90965982720701	2.0621863969112	2.6955514895491803	2.30004002170134	1.1470973338018402	1.7662785320990402	2.62571909837329	1.53990612317397	1.6822958948076299	2.88896021564262	1.21989743075757	2.07509040671981	2.0805285636669697	2.26803757704127	1.3852202558941498	3.11591357713084	2.88656171103982	1.11404448901842	2.03037029242734	2.42922116689686	1.82200718023765	3.71864405702987	2.49852466199253	2.06174429349647	1.33087184572346	0.8799455046338791	2.4393942287755497	1.58848484316324	1.9899618092377702	2.17570490333958	1.70848976624607	1.7781579424591598	3.51200945959044	1.99627685463975	2.07635662122054	2.4236193493917297
hsa-let-7d-3p|+1|0	3.1496164897559398	3.1197500259034	2.86269646112267	3.6951387834206497	3.06042237057953	3.57846708215649	2.5894852733910896	3.93461944851027	3.8375435399489906	3.36550071543202	2.3686846285503	3.2138018786072795	2.8733324369510003	3.93471687561489	2.28052928012951	2.2926552552215798	3.72511909415657	2.88863309579737	4.218594360102241	3.23824738945604	2.95870046914163	3.3597848357069506	2.48218765100464	3.0892478203339904	3.79889143318506	4.22629065821643	3.21108547721536	4.16133005224375	2.8273841590429596	3.1742079929551203	3.72838251806324	4.34666390649239	4.29175953648998	3.83483983194835	2.4163365450270895	3.2212705296215702	4.24409555066755	2.5442334760599996	3.26853595458669	3.4720265838302304	2.6592866768026098	3.96718947212311	3.7169391628655695	3.1943716599565	3.77797958003016	4.7214652202807805	3.4146287698181896	2.53695521009889	3.62199579641945	3.98211171305181	2.8309810781020404	4.58465966337943	3.6135424414734705	4.170600823372509	2.96716107163261	2.7828573449069705	3.37014329956576	3.35053661377145	3.21584234922826	3.34297679680629	2.92176711754008	2.19562326840521	4.470892601967219	3.23656786179724	2.38055762884561	4.139891403245359
hsa-let-7d-3p|0|-1	6.94117674298632	6.5806330094804695	6.05242189670403	7.18846160769467	7.09893985886047	7.17408848940951	6.4021522562643804	7.62335262436928	6.74014209118834	6.503119208643099	5.515287995593389	6.57901167153182	6.44261750624246	6.95880992012551	6.48985658128147	5.91674179537851	7.161313159558411	6.50015577671208	6.63387431808584	6.410277420814201	6.143185879811701	6.00300839358325	6.32137827485235	6.29909926844732	7.1943772759291695	8.09184457179688	7.00834204874449	7.593762286818791	6.556809728825611	6.9425934120995905	7.57234457993034	6.7371514889510795	5.8192821027117505	7.86607778433618	6.367318473948929	6.610443186737321	7.35948317520272	6.2914507378155395	6.439028397115691	7.03653702861367	6.08079895145374	6.99328777325016	6.55997263688012	6.77155260683452	6.21106473292375	7.79526790145694	7.583887527082959	5.69493623058371	6.98547421971055	7.30696102258899	6.600795033334969	7.9068861301761695	6.83266599131461	6.9103227317383205	5.784111566661969	6.501958439732599	7.13046350695987	6.4174353866492	6.94274077852649	6.91761843025632	6.93751777275203	6.0211287947177805	8.864627146693788	6.09026367014963	6.40769439448596	7.96350801875813
