	TCGA	miRNA	5shift	3shift	5frac	3frac
1171	TCGA-PCPG	hsa-miR-485-3p	0	0	0.9576017130620984	0.9610178668110448
1147	TCGA-PCPG	hsa-miR-486-5p	0	0	1.0	0.5704307334109439
1139	TCGA-PCPG	hsa-miR-487b-3p	0	0	0.835067437379576	0.5795434744729048
1090	TCGA-PCPG	hsa-miR-495-3p	0	0	0.8936810431293882	0.5828953655040612
1172	TCGA-PCPG	hsa-miR-500a-3p	0	+1	0.9836065573770489	0.7490421455938698
1097	TCGA-PCPG	hsa-miR-532-5p	0	0	0.972753274123137	0.9268858800773692
1142	TCGA-PCPG	hsa-miR-539-5p	0	0	1.0	0.607397197335171
1110	TCGA-PCPG	hsa-miR-598-3p	0	0	1.0	0.9294195250659629
1141	TCGA-PCPG	hsa-miR-7-5p	0	0	0.9945518453427064	0.5715905869010488
1074	TCGA-PCPG	hsa-miR-758-5p	+1	+1	0.9706467661691544	0.8106060606060602
1175	TCGA-PCPG	hsa-miR-889-3p	0	0	1.0	0.7689417658108955
1065	TCGA-PCPG	hsa-miR-9-5p	0	0	0.9995283621392707	0.49746495675514596
1115	TCGA-PCPG	hsa-miR-92a-3p	0	0	0.9913854989231871	0.9436399217221136
1123	TCGA-PCPG	hsa-miR-93-5p	0	0	0.9954941423851005	0.9736247174076865
1112	TCGA-PCPG	hsa-miR-99a-5p	0	-1	0.9834311356575768	0.8877434135166097
1135	TCGA-PCPG	hsa-miR-99b-5p	0	0	0.9970586444650765	0.6282524157225028
2297	TCGA-PRAD	hsa-let-7a-5p	0	0	0.998886426674114	0.6054224924779633
2309	TCGA-PRAD	hsa-let-7b-5p	0	-2	1.0	0.3766763831956251
2278	TCGA-PRAD	hsa-let-7c-5p	0	0	0.9899090256883449	0.6413309424171922
2322	TCGA-PRAD	hsa-let-7e-5p	0	0	1.0	0.639425654431972
2291	TCGA-PRAD	hsa-let-7f-5p	0	0	1.0	0.706908242316792
2298	TCGA-PRAD	hsa-let-7g-5p	0	0	1.0	0.7448479427549191
2307	TCGA-PRAD	hsa-miR-100-5p	0	-1	0.9965580966644906	0.8629294198185926
2294	TCGA-PRAD	hsa-miR-101-3p	0	-1	0.7121010824614638	0.812423157476447
2329	TCGA-PRAD	hsa-miR-103a-3p	0	0	0.9855466528726603	0.9169165837709525
2312	TCGA-PRAD	hsa-miR-10a-5p	0	-1	0.8274482735717325	0.8758361563373074
2325	TCGA-PRAD	hsa-miR-10b-5p	0	-1	0.9172241579803092	0.8160389693462555
2306	TCGA-PRAD	hsa-miR-125a-5p	0	-2	1.0	0.6222945657262009
2292	TCGA-PRAD	hsa-miR-125b-5p	0	0	1.0	0.8119541444922342
2331	TCGA-PRAD	hsa-miR-126-3p	0	0	0.857417584418442	0.9344500365041843
2335	TCGA-PRAD	hsa-miR-140-3p	+1	+2	0.5636577074776921	0.42589410523800786
2299	TCGA-PRAD	hsa-miR-141-3p	0	+1	1.0	0.5912608114863404
2283	TCGA-PRAD	hsa-miR-141-5p	0	-1	1.0	0.7569251857504999
2341	TCGA-PRAD	hsa-miR-142-3p	+1	-1	0.8278084035859714	0.651011939237059
2301	TCGA-PRAD	hsa-miR-143-3p	0	-1	0.9912337006972856	0.6119913893861261
2295	TCGA-PRAD	hsa-miR-145-5p	0	0	0.998535373944963	0.47531871928980285
2280	TCGA-PRAD	hsa-miR-148a-3p	0	0	0.9997036869162466	0.7475498825160293
2290	TCGA-PRAD	hsa-miR-151a-3p	0	0	0.8655954064433108	0.5420390841831324
2286	TCGA-PRAD	hsa-miR-17-3p	0	0	0.9257559247904938	0.9754985375629661
2315	TCGA-PRAD	hsa-miR-17-5p	0	0	0.9174726584771677	0.9186260660314711
2323	TCGA-PRAD	hsa-miR-182-5p	0	-2	0.9995626973498482	0.36553983137229934
2339	TCGA-PRAD	hsa-miR-183-5p	0	+1	0.6631833319551885	0.37876403394899205
2276	TCGA-PRAD	hsa-miR-196b-5p	0	-1	1.0	0.7418540128916042
2336	TCGA-PRAD	hsa-miR-199a-3p	0	-1	0.6629470515311553	0.577794961792595
2310	TCGA-PRAD	hsa-miR-199a-5p	0	0	1.0	0.7574632479078571
2319	TCGA-PRAD	hsa-miR-199b-3p	0	-1	0.6629470515311553	0.577794961792595
2281	TCGA-PRAD	hsa-miR-200a-5p	0	0	0.9669275709793901	0.7761055689965641
2300	TCGA-PRAD	hsa-miR-200b-3p	0	0	1.0	0.5297034868376637
2302	TCGA-PRAD	hsa-miR-200c-3p	0	0	0.9982672017106597	0.6152368634311479
2333	TCGA-PRAD	hsa-miR-203a-3p	0	0	0.6812896292805319	0.7872926082468006
2303	TCGA-PRAD	hsa-miR-205-5p	0	0	1.0	0.46914623837700753
2285	TCGA-PRAD	hsa-miR-20a-5p	0	0	1.0	1.0
2308	TCGA-PRAD	hsa-miR-21-3p	0	+1	1.0	0.6488861698341832
2282	TCGA-PRAD	hsa-miR-21-5p	0	0	0.999374106376175	0.7828608829422079
2277	TCGA-PRAD	hsa-miR-22-3p	0	0	0.9909928236735163	0.9844577833129535
2332	TCGA-PRAD	hsa-miR-23a-3p	0	0	0.985494297187962	0.47923675255226106
2311	TCGA-PRAD	hsa-miR-23b-3p	0	0	0.9653098837439155	0.5305558315640622
2330	TCGA-PRAD	hsa-miR-24-3p	0	0	1.0	0.6851531992030185
2289	TCGA-PRAD	hsa-miR-25-3p	0	0	0.9992270415607446	0.9357354570907204
2320	TCGA-PRAD	hsa-miR-26a-5p	0	0	1.0	0.4610515701618152
2334	TCGA-PRAD	hsa-miR-26b-5p	0	+1	1.0	0.7678528659532795
2287	TCGA-PRAD	hsa-miR-27a-3p	0	0	1.0	0.6195814032254998
2304	TCGA-PRAD	hsa-miR-27b-3p	0	0	0.9902165441919308	0.6680656789219803
2313	TCGA-PRAD	hsa-miR-28-3p	0	0	0.9404159223351953	0.7120207813951377
2317	TCGA-PRAD	hsa-miR-29a-3p	0	-1	0.8442214339239786	0.6933870307652082
2284	TCGA-PRAD	hsa-miR-29b-3p	0	0	0.824781973687455	0.5165316429449495
2327	TCGA-PRAD	hsa-miR-29c-3p	0	-1	0.9957045984637084	0.5238274386885355
2288	TCGA-PRAD	hsa-miR-30a-3p	0	0	0.7838123242807876	0.5336763080846546
2321	TCGA-PRAD	hsa-miR-30a-5p	0	0	0.9953812200433975	0.705797108706933
2279	TCGA-PRAD	hsa-miR-30b-5p	0	0	1.0	0.8030934403590786
2328	TCGA-PRAD	hsa-miR-30c-5p	0	0	1.0	0.5464984424775645
2274	TCGA-PRAD	hsa-miR-30d-5p	0	0	1.0	0.7925594389051109
2340	TCGA-PRAD	hsa-miR-30e-3p	0	0	0.9848039776083973	0.5182353819213287
2338	TCGA-PRAD	hsa-miR-30e-5p	0	+1	0.8816414527724721	0.3412847377321324
2326	TCGA-PRAD	hsa-miR-320a	0	0	0.9495731804763614	0.6722237658608874
2293	TCGA-PRAD	hsa-miR-374a-3p	0	0	1.0	0.8507003108743292
2305	TCGA-PRAD	hsa-miR-375	0	0	0.9638190964599906	0.9450019156588463
2314	TCGA-PRAD	hsa-miR-378a-3p	0	0	0.9569896730096016	0.8422677001606955
2296	TCGA-PRAD	hsa-miR-379-5p	0	0	1.0	0.7185608039201054
2337	TCGA-PRAD	hsa-miR-532-5p	0	0	0.978663343603386	0.9294376450551836
2275	TCGA-PRAD	hsa-miR-9-5p	0	0	1.0	0.6509984799875607
2324	TCGA-PRAD	hsa-miR-92a-3p	0	0	0.9860977467168353	0.8980061444698277
2342	TCGA-PRAD	hsa-miR-93-5p	0	0	0.9965900826750911	0.9593591153688206
2318	TCGA-PRAD	hsa-miR-99a-5p	0	-1	0.9821914861070058	0.8535570772196067
2316	TCGA-PRAD	hsa-miR-99b-5p	0	0	0.9980929673075513	0.5652998435157672
65	TCGA-READ	hsa-let-7a-5p	0	0	0.997246823620615	0.6540262616496035
68	TCGA-READ	hsa-let-7b-5p	0	-2	1.0	0.38601220624951094
37	TCGA-READ	hsa-let-7c-5p	0	0	1.0	0.6332048178217127
55	TCGA-READ	hsa-let-7d-3p	0	0	0.9520061023919767	0.7058177156001357
52	TCGA-READ	hsa-let-7e-5p	0	0	1.0	0.6850275912505817
64	TCGA-READ	hsa-let-7f-5p	0	0	0.9987864508514309	0.7421182997485576
6	TCGA-READ	hsa-let-7g-5p	0	0	1.0	0.8218524031701019
46	TCGA-READ	hsa-miR-100-5p	0	-1	0.9915058004761794	0.8464994999109263
4	TCGA-READ	hsa-miR-101-3p	0	-1	0.6778744572495458	0.7461952956818836
14	TCGA-READ	hsa-miR-103a-3p	0	0	0.9709779729869914	0.88614707835781
36	TCGA-READ	hsa-miR-106b-3p	0	-1	0.9695953313295851	0.9359225175905559
11	TCGA-READ	hsa-miR-10a-5p	0	-1	0.8262430945961847	0.8881222809361968
12	TCGA-READ	hsa-miR-10b-5p	0	-1	0.9013156390823411	0.765230583994945
76	TCGA-READ	hsa-miR-126-3p	0	0	0.8281748358509781	0.9332693095091191
29	TCGA-READ	hsa-miR-127-3p	0	0	1.0	0.4887258880476355
31	TCGA-READ	hsa-miR-1307-3p	0	+1	0.6145124604226955	0.8513328267050775
44	TCGA-READ	hsa-miR-141-3p	0	+1	1.0	0.6725008609502161
40	TCGA-READ	hsa-miR-141-5p	0	-1	1.0	0.7079218482441124
34	TCGA-READ	hsa-miR-142-3p	+1	-1	0.855392939578723	0.6465019734175244
7	TCGA-READ	hsa-miR-143-3p	0	-1	0.9922128386444904	0.7205603351583029
5	TCGA-READ	hsa-miR-145-5p	0	0	1.0	0.39504571425475954
1	TCGA-READ	hsa-miR-148a-3p	0	0	0.995294989541742	0.6569533556259366
43	TCGA-READ	hsa-miR-151a-3p	0	0	0.8872821141605676	0.5763212817430642
45	TCGA-READ	hsa-miR-16-5p	0	0	0.9854772130537329	0.8813022600719052
2	TCGA-READ	hsa-miR-17-3p	0	0	0.8276409732497244	0.932172342132358
70	TCGA-READ	hsa-miR-17-5p	0	0	1.0	0.9090538918394959
51	TCGA-READ	hsa-miR-181a-2-3p	0	0	0.9903079097514871	0.5677226975268823
20	TCGA-READ	hsa-miR-181a-5p	0	-1	1.0	0.5686114918557644
53	TCGA-READ	hsa-miR-182-5p	0	-2	0.9958940846346589	0.3306649550049725
19	TCGA-READ	hsa-miR-183-5p	0	+1	0.5938261663819747	0.5194353970912955
42	TCGA-READ	hsa-miR-191-5p	0	0	0.9809001703657896	0.4531354672062669
71	TCGA-READ	hsa-miR-192-5p	0	+2	0.5614039292674862	0.41734782438498463
57	TCGA-READ	hsa-miR-194-5p	0	0	0.9920856686813069	0.692760441548697
60	TCGA-READ	hsa-miR-196b-5p	0	-1	1.0	0.7032797592779241
17	TCGA-READ	hsa-miR-199a-3p	0	-1	0.6283033111957685	0.5907008670765201
10	TCGA-READ	hsa-miR-199a-5p	0	0	1.0	0.6744210013798659
50	TCGA-READ	hsa-miR-199b-3p	0	-1	0.6283033111957685	0.5907008670765201
74	TCGA-READ	hsa-miR-200a-3p	0	+1	1.0	0.6754817287637817
23	TCGA-READ	hsa-miR-200a-5p	0	0	0.9690477678143	0.7649480825575201
26	TCGA-READ	hsa-miR-200b-3p	0	0	0.9950271304989113	0.40456057947917246
66	TCGA-READ	hsa-miR-200c-3p	0	0	0.9940348826266356	0.605978455478638
16	TCGA-READ	hsa-miR-203a-3p	0	0	0.5830808815815485	0.820566189904363
41	TCGA-READ	hsa-miR-20a-5p	0	0	1.0	0.9552655715834237
67	TCGA-READ	hsa-miR-21-3p	0	+1	0.9946073202984704	0.6634216575074625
39	TCGA-READ	hsa-miR-21-5p	0	0	0.9970089742759565	0.6587306662958756
59	TCGA-READ	hsa-miR-210-3p	0	0	1.0	0.8590892053973013
21	TCGA-READ	hsa-miR-22-3p	0	0	0.9844021153286696	0.9829936082861688
58	TCGA-READ	hsa-miR-23a-3p	0	0	0.9697613415704249	0.3798500803074749
69	TCGA-READ	hsa-miR-23b-3p	0	0	0.9379861801159665	0.4482974526764333
75	TCGA-READ	hsa-miR-24-3p	0	0	0.9831444562410703	0.7331506954620399
63	TCGA-READ	hsa-miR-25-3p	0	0	0.9968310131611304	0.8974493515862002
72	TCGA-READ	hsa-miR-26a-5p	0	0	1.0	0.5104758249106831
15	TCGA-READ	hsa-miR-26b-5p	0	+1	1.0	0.7735787635915137
62	TCGA-READ	hsa-miR-27a-3p	0	0	1.0	0.5222394792758804
27	TCGA-READ	hsa-miR-27b-3p	0	0	0.9895891801890646	0.6418789259120887
9	TCGA-READ	hsa-miR-28-3p	0	0	0.9374680755048209	0.667576891453812
49	TCGA-READ	hsa-miR-29a-3p	0	-1	0.7608984724478487	0.7000837718600482
61	TCGA-READ	hsa-miR-29b-3p	0	0	0.952969397538195	0.8266306813027307
56	TCGA-READ	hsa-miR-29c-3p	0	-1	1.0	0.4474467439220763
3	TCGA-READ	hsa-miR-30a-3p	0	0	0.784675362199529	0.4355563707240152
54	TCGA-READ	hsa-miR-30a-5p	0	0	0.9959535133312978	0.7414433465995018
38	TCGA-READ	hsa-miR-30b-5p	0	0	1.0	0.7585631906371617
13	TCGA-READ	hsa-miR-30c-5p	0	0	1.0	0.5650115160547355
0	TCGA-READ	hsa-miR-30d-5p	0	0	1.0	0.7736564383494279
32	TCGA-READ	hsa-miR-30e-3p	0	-1	0.9779267153223941	0.4097799648192195
33	TCGA-READ	hsa-miR-30e-5p	0	+1	0.7949649578460289	0.41313516640518955
22	TCGA-READ	hsa-miR-338-3p	0	+1	1.0	0.6212848748642719
24	TCGA-READ	hsa-miR-374a-3p	0	0	1.0	0.8784325147875964
8	TCGA-READ	hsa-miR-375	0	0	0.9616280531543318	0.8954301888088807
48	TCGA-READ	hsa-miR-378a-3p	0	0	0.8945555717527023	0.7903205681311263
25	TCGA-READ	hsa-miR-379-5p	0	0	1.0	0.7258950958719983
28	TCGA-READ	hsa-miR-429	0	0	0.9637672622003046	0.833315787777551
73	TCGA-READ	hsa-miR-500a-3p	0	+1	1.0	0.7638409501721606
18	TCGA-READ	hsa-miR-532-5p	0	0	0.9776792354203976	0.9080436768730027
30	TCGA-READ	hsa-miR-92a-3p	0	0	0.9831058361643472	0.948674340708787
35	TCGA-READ	hsa-miR-93-5p	0	0	0.9934334980677659	0.954841027293176
47	TCGA-READ	hsa-miR-99b-5p	0	0	0.9961008028502694	0.6199116267333209
1684	TCGA-SARC	hsa-let-7a-5p	0	0	0.9986224645071039	0.6789382533994162
1692	TCGA-SARC	hsa-let-7b-5p	0	0	1.0	0.4223784741446076
1669	TCGA-SARC	hsa-let-7c-5p	0	0	0.9917666327298481	0.7102666077478214
1709	TCGA-SARC	hsa-let-7d-3p	0	0	0.9698651863600318	0.7521058965102281
1705	TCGA-SARC	hsa-let-7e-5p	0	0	1.0	0.6890216354600661
1677	TCGA-SARC	hsa-let-7f-5p	0	0	1.0	0.764318871941641
1685	TCGA-SARC	hsa-let-7g-5p	0	0	0.9921058246212928	0.770162400220204
1710	TCGA-SARC	hsa-let-7i-5p	0	+1	1.0	0.5326349717969383
1690	TCGA-SARC	hsa-miR-100-5p	0	-1	0.9964699762187873	0.8645078824030666
1680	TCGA-SARC	hsa-miR-101-3p	0	-1	0.6466857452239242	0.7723479958436954
1713	TCGA-SARC	hsa-miR-103a-3p	0	0	0.9910589727330376	0.9186471859156771
1695	TCGA-SARC	hsa-miR-10a-5p	0	-1	0.8262784349408576	0.8601629952392507
1708	TCGA-SARC	hsa-miR-10b-5p	0	-1	0.9112879027483798	0.7843670881458054
1689	TCGA-SARC	hsa-miR-125a-5p	0	-2	1.0	0.550161812297735
1678	TCGA-SARC	hsa-miR-125b-5p	0	0	1.0	0.8721461187214646
1715	TCGA-SARC	hsa-miR-126-3p	0	0	0.8588698341298838	0.9432346021596173
1699	TCGA-SARC	hsa-miR-127-3p	0	0	1.0	0.5911413969335566
1723	TCGA-SARC	hsa-miR-1307-3p	0	+1	0.6796116504854369	0.8512014787430682
1672	TCGA-SARC	hsa-miR-134-5p	0	0	1.0	0.5331339162448231
1719	TCGA-SARC	hsa-miR-140-3p	+1	+2	0.5940669371196753	0.45461160633073017
1687	TCGA-SARC	hsa-miR-143-3p	0	-1	0.9931346937745303	0.6811378675216573
1681	TCGA-SARC	hsa-miR-145-5p	0	0	1.0	0.5158530447911429
1670	TCGA-SARC	hsa-miR-148a-3p	0	0	1.0	0.7216844143272033
1676	TCGA-SARC	hsa-miR-151a-3p	0	0	0.8199351275532561	0.49151805132666343
1686	TCGA-SARC	hsa-miR-16-5p	0	0	1.0	0.8757082152974502
1704	TCGA-SARC	hsa-miR-181a-2-3p	0	0	0.9852101712506486	0.5992317541613316
1722	TCGA-SARC	hsa-miR-181a-5p	0	-1	0.9935114503816792	0.5325995244304698
1667	TCGA-SARC	hsa-miR-196b-5p	0	-1	1.0	0.7347023439120514
1683	TCGA-SARC	hsa-miR-197-3p	0	0	1.0	0.880208333333333
1720	TCGA-SARC	hsa-miR-199a-3p	0	-1	0.6411656267725474	0.6080582149143596
1693	TCGA-SARC	hsa-miR-199a-5p	0	0	1.0	0.8854495268138787
1702	TCGA-SARC	hsa-miR-199b-3p	0	-1	0.6404985224206591	0.6109546966982382
1691	TCGA-SARC	hsa-miR-21-3p	0	+1	0.9921945361753227	0.6371151064269474
1671	TCGA-SARC	hsa-miR-21-5p	0	0	0.9989474329484834	0.697026814764949
1718	TCGA-SARC	hsa-miR-210-3p	0	0	1.0	0.8842577749278611
1668	TCGA-SARC	hsa-miR-22-3p	0	0	0.9893884685264832	0.9830913668556911
1716	TCGA-SARC	hsa-miR-23a-3p	0	0	0.9843715606427471	0.39981885229992303
1694	TCGA-SARC	hsa-miR-23b-3p	0	0	0.9736677115987461	0.39526881720430096
1714	TCGA-SARC	hsa-miR-24-3p	0	0	1.0	0.7420661715057394
1675	TCGA-SARC	hsa-miR-25-3p	0	0	0.9990947583588845	0.9110594273798996
1703	TCGA-SARC	hsa-miR-26a-5p	0	0	1.0	0.5014268727705115
1717	TCGA-SARC	hsa-miR-26b-5p	0	+1	1.0	0.7507352941176462
1673	TCGA-SARC	hsa-miR-27a-3p	0	0	1.0	0.537894736842105
1688	TCGA-SARC	hsa-miR-27b-3p	0	0	1.0	0.581132075471699
1696	TCGA-SARC	hsa-miR-28-3p	0	0	0.943142361111111	0.701015576138433
1700	TCGA-SARC	hsa-miR-29a-3p	0	-1	0.7379029270100008	0.663405896941306
1674	TCGA-SARC	hsa-miR-30a-3p	0	0	0.8112426035502955	0.5137192068896456
1706	TCGA-SARC	hsa-miR-30a-5p	0	0	0.9955569660425263	0.6452347083926032
1712	TCGA-SARC	hsa-miR-30c-5p	0	0	1.0	0.5306730196545558
1665	TCGA-SARC	hsa-miR-30d-5p	0	0	1.0	0.7725311789159894
1724	TCGA-SARC	hsa-miR-30e-3p	0	0	0.9868288590604026	0.46372776488785433
1725	TCGA-SARC	hsa-miR-30e-5p	0	+1	0.8438795806223254	0.43144512879638613
1711	TCGA-SARC	hsa-miR-320a	0	0	0.9363327674023769	0.635135135135136
1679	TCGA-SARC	hsa-miR-374a-3p	0	0	1.0	0.8670333839150234
1697	TCGA-SARC	hsa-miR-378a-3p	0	0	0.9564908961929534	0.8199445983379499
1682	TCGA-SARC	hsa-miR-379-5p	0	0	1.0	0.7814248629939504
1721	TCGA-SARC	hsa-miR-532-5p	0	0	0.9783828974083357	0.9337081976916248
1666	TCGA-SARC	hsa-miR-9-5p	0	0	0.9864864864864866	0.5744198220205887
1707	TCGA-SARC	hsa-miR-92a-3p	0	0	0.9929996895023571	0.9256569037656905
1726	TCGA-SARC	hsa-miR-93-5p	0	0	0.9914791479147915	0.9717266696721844
1701	TCGA-SARC	hsa-miR-99a-5p	0	-1	0.9807692307692306	0.87468274111675
1698	TCGA-SARC	hsa-miR-99b-5p	0	0	0.9979751796211627	0.6662942143553239
526	TCGA-SKCM	hsa-let-7a-5p	0	0	0.9971981680329446	0.6416604486625435
528	TCGA-SKCM	hsa-let-7b-5p	0	0	1.0	0.41385262226156583
493	TCGA-SKCM	hsa-let-7c-5p	0	0	0.9910774410774408	0.6891522333637187
512	TCGA-SKCM	hsa-let-7d-3p	0	0	0.9544145873320538	0.745685100387461
517	TCGA-SKCM	hsa-let-7d-5p	0	0	1.0	0.6133952254641907
509	TCGA-SKCM	hsa-let-7e-5p	0	0	1.0	0.669759695455628
525	TCGA-SKCM	hsa-let-7f-5p	0	0	1.0	0.7524800746142141
459	TCGA-SKCM	hsa-let-7g-5p	0	0	0.9890825512353956	0.7830338266384776
484	TCGA-SKCM	hsa-let-7i-5p	0	+1	1.0	0.46943820224719174
502	TCGA-SKCM	hsa-miR-100-5p	0	-1	0.9961580241266939	0.8127025275437456
457	TCGA-SKCM	hsa-miR-101-3p	0	-1	0.5420346745175071	0.7850860420650129
467	TCGA-SKCM	hsa-miR-103a-3p	0	0	0.9898764178093786	0.9053262592158757
491	TCGA-SKCM	hsa-miR-106b-3p	0	-1	0.8962371721778789	0.845292331055429
463	TCGA-SKCM	hsa-miR-10a-5p	0	-1	0.7699662104296104	0.8540342769112262
464	TCGA-SKCM	hsa-miR-10b-5p	0	-1	0.8659862780393655	0.747437995220105
480	TCGA-SKCM	hsa-miR-125a-5p	0	-2	1.0	0.42737463126844205
456	TCGA-SKCM	hsa-miR-125b-5p	0	0	1.0	0.8531353135313535
535	TCGA-SKCM	hsa-miR-126-3p	0	0	0.8638203901361793	0.9630142679041418
481	TCGA-SKCM	hsa-miR-127-3p	0	0	1.0	0.7060606060606069
488	TCGA-SKCM	hsa-miR-1307-3p	0	+1	0.6632937892533153	0.8193772126291488
487	TCGA-SKCM	hsa-miR-140-3p	+1	+2	0.5562560102575067	0.4303772851030728
460	TCGA-SKCM	hsa-miR-143-3p	0	-1	0.9926627942525222	0.7325592245088355
458	TCGA-SKCM	hsa-miR-145-5p	0	0	1.0	0.5254668930390491
522	TCGA-SKCM	hsa-miR-146a-5p	0	0	0.9641139474657787	0.6261631089217307
485	TCGA-SKCM	hsa-miR-146b-5p	0	+2	1.0	0.5499593826157598
452	TCGA-SKCM	hsa-miR-148a-3p	0	0	1.0	0.6977837575213859
455	TCGA-SKCM	hsa-miR-150-5p	0	0	0.9600912200684152	0.43422114608555223
498	TCGA-SKCM	hsa-miR-151a-3p	0	0	0.8012679162072767	0.5369127516778571
516	TCGA-SKCM	hsa-miR-152-3p	0	0	1.0	0.7170249854735629
486	TCGA-SKCM	hsa-miR-15b-5p	0	0	1.0	0.601569978939308
500	TCGA-SKCM	hsa-miR-16-5p	0	0	1.0	0.8725055432372507
453	TCGA-SKCM	hsa-miR-17-3p	0	0	0.9296636085626909	0.9776582540339264
531	TCGA-SKCM	hsa-miR-17-5p	0	0	1.0	0.9378254449366615
508	TCGA-SKCM	hsa-miR-181a-2-3p	0	0	0.9707752402132694	0.6543556239412476
504	TCGA-SKCM	hsa-miR-181a-3p	0	0	1.0	0.7388059701492546
472	TCGA-SKCM	hsa-miR-181a-5p	0	-1	0.9936538383055138	0.5423129251700737
520	TCGA-SKCM	hsa-miR-181b-5p	0	-1	0.9683944374209862	0.3263834762275981
510	TCGA-SKCM	hsa-miR-182-5p	0	-2	1.0	0.3534172661870507
536	TCGA-SKCM	hsa-miR-185-5p	0	0	1.0	0.9224229543039315
478	TCGA-SKCM	hsa-miR-186-5p	0	0	1.0	0.47517730496453925
497	TCGA-SKCM	hsa-miR-191-5p	0	0	0.9913803282559925	0.44811467746961686
524	TCGA-SKCM	hsa-miR-193a-5p	0	0	1.0	0.7553536664503616
519	TCGA-SKCM	hsa-miR-196b-5p	0	-1	1.0	0.6885743174924179
499	TCGA-SKCM	hsa-miR-197-3p	0	0	1.0	0.8919915700737626
470	TCGA-SKCM	hsa-miR-199a-3p	0	-1	0.6048951048951045	0.591577013907111
462	TCGA-SKCM	hsa-miR-199a-5p	0	0	1.0	0.8295488056620466
507	TCGA-SKCM	hsa-miR-199b-3p	0	-1	0.6048951048951045	0.591577013907111
469	TCGA-SKCM	hsa-miR-203a-3p	0	0	0.6203339882121723	0.8740147700396941
496	TCGA-SKCM	hsa-miR-20a-5p	0	0	1.0	1.0
527	TCGA-SKCM	hsa-miR-21-3p	0	+1	0.9908904285347704	0.6500716332378232
495	TCGA-SKCM	hsa-miR-21-5p	0	0	0.9976100820045746	0.751915989696855
515	TCGA-SKCM	hsa-miR-210-3p	0	0	1.0	0.8755458515283838
537	TCGA-SKCM	hsa-miR-211-5p	0	0	1.0	0.7001326846528082
473	TCGA-SKCM	hsa-miR-22-3p	0	0	0.9910190684297027	0.9829183710718156
514	TCGA-SKCM	hsa-miR-23a-3p	0	0	0.9773160402329274	0.3617941529835769
529	TCGA-SKCM	hsa-miR-23b-3p	0	0	0.96760391198044	0.36986301369863067
534	TCGA-SKCM	hsa-miR-24-3p	0	0	1.0	0.7558929154423703
523	TCGA-SKCM	hsa-miR-25-3p	0	0	0.999020979020979	0.9272284530192715
532	TCGA-SKCM	hsa-miR-26a-5p	0	0	1.0	0.45743122252970864
468	TCGA-SKCM	hsa-miR-26b-5p	0	+1	1.0	0.7881856540084391
521	TCGA-SKCM	hsa-miR-27a-3p	0	-1	1.0	0.5005968367651364
479	TCGA-SKCM	hsa-miR-27b-3p	0	0	0.9897363654658886	0.6348547717842319
461	TCGA-SKCM	hsa-miR-28-3p	0	0	0.9303853318952848	0.7083783268754327
506	TCGA-SKCM	hsa-miR-29a-3p	0	-1	0.8051152737752155	0.6435233160621731
454	TCGA-SKCM	hsa-miR-30a-3p	0	0	0.8388270547945178	0.593807593070402
511	TCGA-SKCM	hsa-miR-30a-5p	0	0	0.9950485971025125	0.5853554704129489
494	TCGA-SKCM	hsa-miR-30b-5p	0	0	1.0	0.8717223650385599
466	TCGA-SKCM	hsa-miR-30c-5p	0	0	1.0	0.4970267591674933
449	TCGA-SKCM	hsa-miR-30d-5p	0	0	1.0	0.7507251145559154
489	TCGA-SKCM	hsa-miR-30e-3p	0	0	0.9817934556354251	0.5355088881143346
490	TCGA-SKCM	hsa-miR-30e-5p	0	+1	0.8282442748091604	0.3032085561497328
465	TCGA-SKCM	hsa-miR-320a	0	0	0.900265585686329	0.6158110882956832
474	TCGA-SKCM	hsa-miR-338-3p	0	+1	1.0	0.5543710021321959
482	TCGA-SKCM	hsa-miR-361-5p	0	0	1.0	0.6762225969645879
475	TCGA-SKCM	hsa-miR-374a-3p	0	0	1.0	0.8552884615384619
505	TCGA-SKCM	hsa-miR-378a-3p	0	0	0.924546424759873	0.8075356415478624
477	TCGA-SKCM	hsa-miR-379-5p	0	0	1.0	0.7742060418280404
450	TCGA-SKCM	hsa-miR-423-3p	0	0	0.8506363027461483	0.7822842310188189
533	TCGA-SKCM	hsa-miR-500a-3p	0	+1	0.9612481127327626	0.7489389487430682
513	TCGA-SKCM	hsa-miR-508-3p	0	0	0.9124574137164863	0.7052424333433462
476	TCGA-SKCM	hsa-miR-508-5p	0	0	1.0	0.8543110172991326
530	TCGA-SKCM	hsa-miR-509-3p	0	+1	0.9396899857230281	0.4227588488256697
501	TCGA-SKCM	hsa-miR-514a-3p	-2	0	0.6943586014663979	0.8396753832281331
471	TCGA-SKCM	hsa-miR-532-5p	0	0	0.968312627771662	0.94209582372534
518	TCGA-SKCM	hsa-miR-584-5p	0	-1	0.9815870642116085	0.812920592193809
451	TCGA-SKCM	hsa-miR-9-5p	0	0	0.9971827535521806	0.5948925845733366
483	TCGA-SKCM	hsa-miR-92a-3p	0	0	0.9881566997997087	0.9401476223269928
492	TCGA-SKCM	hsa-miR-93-5p	0	0	0.9960816122792786	0.9702460673862234
503	TCGA-SKCM	hsa-miR-99b-5p	0	0	0.9972502587991717	0.6799996400200106
